PointDistanceFollower   Sep  9 2018   mode =  Single Point 
Fol_2018-09-13.17_19_36.0_4.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist NCDist  distance between 
Compute times (msec)     S6Dist   315   NCDist   1009
PointDistanceFollower  Sep  9 2018  mode = Single Point
Fol_2018-09-13.17_19_36.0_4.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist distance between
35     -7.84373   1.37782  -0.96821 -19.22724 -21.08606 -16.87512     (-15.088,-0.968) (-17.440,-22.054) (-0.410,-6.876)      11.2552  15.07  
36     -7.94546   1.28279  -1.11078 -18.98965 -21.00481 -16.67838     (-15.224,-1.111) (-17.535,-22.116) (-0.172,-6.835)      11.5236  15.5006  
37     -8.04718   1.18777  -1.25334 -18.75206 -20.92357 -16.48163     (-15.294,-17.564) (-1.188,-22.111) (-0.066,-6.859)      11.6902  15.9312  
38     -8.14891   1.09275  -1.39591 -18.51448 -20.84233 -16.28488     (-15.192,-17.422) (-1.093,-21.935) (-0.303,-7.056)      11.4303  16.08  
39     -8.25063   0.99773  -1.53848 -18.27689 -20.76108 -16.08814     (-15.090,-17.279) (-0.998,-21.759) (-0.541,-7.253)      11.1792  16.0194  
40     -8.35235   0.90271  -1.68104 -18.03930 -20.67984 -15.89139     (-14.989,-17.137) (-0.903,-21.583) (-0.778,-7.450)      10.9375  15.9717  
41     -8.45408   0.80768  -1.82361 -17.80171 -20.59859 -15.69465     (-14.887,-16.994) (-0.808,-21.406) (-1.016,-7.646)      10.7058  15.9371  
42     -8.55580   0.71266  -1.96617 -17.56412 -20.51735 -15.49790     (-14.785,-16.851) (-0.713,-21.230) (-1.254,-7.843)      10.4849  15.9157  
43     -8.65753   0.61764  -2.10874 -17.32654 -20.43610 -15.30115     (-14.684,-16.709) (-0.618,-21.054) (-1.491,-8.040)      10.2754  15.9076  
44     -8.75925   0.52262  -2.25131 -17.08895 -20.35486 -15.10441     (-14.582,-16.566) (-0.523,-20.877) (-1.729,-8.237)      10.078  15.9128  
45     -8.86097   0.42760  -2.39387 -16.85136 -20.27361 -14.90766     (-14.480,-16.424) (-0.428,-20.701) (-1.966,-8.433)      9.89337  15.9313  
46     -8.96270   0.33258  -2.53644 -16.61377 -20.19237 -14.71092     (-14.378,-16.281) (-0.333,-20.525) (-2.204,-8.630)      9.72237  15.9631  
47     -9.06442   0.23755  -2.67901 -16.37618 -20.11112 -14.51417     (-14.277,-16.139) (-0.238,-20.349) (-2.441,-8.827)      9.56566  16.0081  
48     -9.16615   0.14253  -2.82157 -16.13860 -20.02988 -14.31743     (-14.175,-15.996) (-0.143,-20.172) (-2.679,-9.024)      9.42396  16.0661  
49     -9.26787   0.04751  -2.96414 -15.90101 -19.94863 -14.12068     (-14.073,-15.853) (-0.048,-19.996) (-2.917,-9.220)      9.29797  16.0649  
50     -9.36959  -0.04751  -3.10670 -15.66342 -19.86739 -13.92393     (-9.370,-15.663) (-0.048,-19.867) (-3.107,-13.924)      9.1601  16.0817  
51     -9.47132  -0.14253  -3.24927 -15.42583 -19.78614 -13.72719     (-9.471,-15.426) (-0.143,-19.786) (-3.249,-13.727)      9.00776  16.1567  
52     -9.57304  -0.23755  -3.39184 -15.18824 -19.70490 -13.53044     (-9.573,-15.188) (-0.238,-19.705) (-3.392,-13.530)      8.86878  16.2428  
53     -9.67477  -0.33258  -3.53440 -14.95066 -19.62366 -13.33370     (-9.675,-14.951) (-0.333,-19.624) (-3.534,-13.334)      8.74377  16.3398  
54     -9.77649  -0.42760  -3.67697 -14.71307 -19.54241 -13.13695     (-9.776,-14.713) (-0.428,-19.542) (-3.677,-13.137)      8.63334  16.4475  
55     -9.87821  -0.52262  -3.81954 -14.47548 -19.46117 -12.94021     (-9.878,-14.475) (-0.523,-19.461) (-3.820,-12.940)      8.53808  16.5656  
56     -9.97994  -0.61764  -3.96210 -14.23789 -19.37992 -12.74346     (-9.980,-14.238) (-0.618,-19.380) (-3.962,-12.743)      8.45847  16.6941  
57    -10.08166  -0.71266  -4.10467 -14.00030 -19.29868 -12.54671     (-10.082,-14.000) (-0.713,-19.299) (-4.105,-12.547)      8.39498  16.8325  
58    -10.18339  -0.80768  -4.24723 -13.76272 -19.21743 -12.34997     (-10.183,-13.763) (-0.808,-19.217) (-4.247,-12.350)      8.34797  16.9808  
59    -10.28511  -0.90271  -4.38980 -13.52513 -19.13619 -12.15322     (-10.285,-13.525) (-0.903,-19.136) (-4.390,-12.153)      8.31772  17.1386  
60    -10.38683  -0.99773  -4.53237 -13.28754 -19.05494 -11.95648     (-10.387,-13.288) (-0.998,-19.055) (-4.532,-11.956)      8.3044  17.3057  
61    -10.48856  -1.09275  -4.67493 -13.04995 -18.97370 -11.75973     (-10.489,-13.050) (-1.093,-18.974) (-4.675,-11.760)      8.30811  17.4818  
62    -10.59028  -1.18777  -4.81750 -12.81236 -18.89245 -11.56299     (-10.590,-12.812) (-1.188,-18.892) (-4.817,-11.563)      8.32882  17.6666  
63    -10.69201  -1.28279  -4.96007 -12.57478 -18.81121 -11.36624     (-10.692,-12.575) (-1.283,-18.811) (-4.960,-11.366)      8.36641  17.8599  
64    -10.79373  -1.37782  -5.10263 -12.33719 -18.72996 -11.16949     (-10.794,-12.337) (-1.378,-18.730) (-5.103,-11.169)      8.42064  18.0614  
65    -10.89545  -1.47284  -5.24520 -12.09960 -18.64872 -10.97275     (-10.895,-12.100) (-1.473,-18.649) (-5.245,-10.973)      8.4912  18.2708  
66    -10.99718  -1.56786  -5.38776 -11.86201 -18.56748 -10.77600     (-10.997,-11.862) (-1.568,-18.567) (-5.388,-10.776)      8.57769  18.4879  
67    -11.09890  -1.66288  -5.53033 -11.62442 -18.48623 -10.57926     (-11.099,-11.624) (-1.663,-18.486) (-5.530,-10.579)      8.67962  18.3881  
68    -11.20063  -1.75790  -5.67290 -11.38684 -18.40499 -10.38251     (-11.201,-11.387) (-1.758,-18.405) (-5.673,-10.383)      8.79647  18.2188  
69    -11.30235  -1.85292  -5.81546 -11.14925 -18.32374 -10.18576     (-11.302,-11.149) (-1.853,-18.324) (-5.815,-10.186)      8.92765  18.0672  
70    -11.40407  -1.94795  -5.95803 -10.91166 -18.24250  -9.98902     (-11.404,-10.912) (-1.948,-18.242) (-5.958,-9.989)      9.07253  17.9331  
71    -11.50580  -2.04297  -6.10060 -10.67407 -18.16125  -9.79227     (-11.506,-10.674) (-2.043,-18.161) (-6.101,-9.792)      9.23047  17.8167  
72    -11.60752  -2.13799  -6.24316 -10.43648 -18.08001  -9.59553     (-11.608,-10.436) (-2.138,-18.080) (-6.243,-9.596)      9.40082  17.7178  
73    -11.70925  -2.23301  -6.38573 -10.19890 -17.99876  -9.39878     (-11.709,-10.199) (-2.233,-17.999) (-6.386,-9.399)      9.55725  17.6297  
74    -11.81097  -2.32803  -6.52829  -9.96131 -17.91752  -9.20204     (-11.811,-9.961) (-2.328,-17.918) (-6.528,-9.202)      9.40278  17.4535  
75    -11.91270  -2.42305  -6.67086  -9.72372 -17.83627  -9.00529     (-11.913,-9.724) (-2.423,-17.836) (-6.671,-9.005)      9.02667  17.2931  
76    -12.01442  -2.51808  -6.81343  -9.48613 -17.75503  -8.80854     (-12.014,-9.486) (-2.518,-17.755) (-6.813,-8.809)      8.65056  17.149  
77    -12.11614  -2.61310  -6.95599  -9.24854 -17.67378  -8.61180     (-12.116,-9.249) (-2.613,-17.674) (-6.956,-8.612)      8.27445  16.8516  
78    -12.21787  -2.70812  -7.09856  -9.01096 -17.59254  -8.41505     (-12.218,-9.011) (-2.708,-17.593) (-7.099,-8.415)      7.89834  16.4355  
79    -12.31959  -2.80314  -7.24113  -8.77337 -17.51130  -8.21831     (-12.320,-8.773) (-2.803,-17.511) (-7.241,-8.218)      7.52223  16.0293  
80    -12.42132  -2.89816  -7.38369  -8.53578 -17.43005  -8.02156     (-12.421,-8.536) (-2.898,-17.430) (-7.384,-8.022)      7.14611  15.2891  
81    -12.52304  -2.99318  -7.52626  -8.29819 -17.34881  -7.82482     (-12.523,-8.298) (-2.993,-17.349) (-7.526,-7.825)      6.77  14.472  
82    -12.62476  -3.08821  -7.66882  -8.06061 -17.26756  -7.62807     (-12.625,-8.061) (-3.088,-17.268) (-7.669,-7.628)      6.39389  13.656  
83    -12.72649  -3.18323  -7.81139  -7.82302 -17.18632  -7.43132     (-12.726,-7.823) (-3.183,-17.186) (-7.811,-7.431)      6.01778  12.8413  
84    -12.82821  -3.27825  -7.95396  -7.58543 -17.10507  -7.23458     (-12.828,-7.585) (-3.278,-17.105) (-7.954,-7.235)      5.64167  12.0282  
85    -12.92994  -3.37327  -8.09652  -7.34784 -17.02383  -7.03783     (-12.930,-7.348) (-3.373,-17.024) (-8.097,-7.038)      5.26556  11.217  
86    -13.03166  -3.46829  -8.23909  -7.11025 -16.94258  -6.84109     (-13.032,-7.110) (-3.468,-16.943) (-8.239,-6.841)      4.88945  10.4081  
87    -13.13338  -3.56331  -8.38166  -6.87267 -16.86134  -6.64434     (-13.133,-6.873) (-3.563,-16.861) (-8.382,-6.644)      4.51334  9.60224  
88    -13.23511  -3.65834  -8.52422  -6.63508 -16.78009  -6.44760     (-13.235,-6.635) (-3.658,-16.780) (-8.524,-6.448)      4.13722  8.8001  
89    -13.33683  -3.75336  -8.66679  -6.39749 -16.69885  -6.25085     (-13.337,-6.397) (-3.753,-16.699) (-8.667,-6.251)      3.76111  8.00286  
90    -13.43856  -3.84838  -8.80935  -6.15990 -16.61760  -6.05410     (-13.439,-6.160) (-3.848,-16.618) (-8.809,-6.054)      3.385  7.43558  
91    -13.54028  -3.94340  -8.95192  -5.92231 -16.53636  -5.85736     (-13.540,-5.922) (-3.943,-16.536) (-8.952,-5.857)      3.00889  6.6094  
92    -13.64200  -4.03842  -9.09449  -5.68473 -16.45511  -5.66061     (-13.642,-5.685) (-4.038,-16.455) (-9.094,-5.661)      2.63278  5.78323  
93    -13.74373  -4.13345  -9.23705  -5.44714 -16.37387  -5.46387     (-13.744,-5.447) (-4.133,-16.374) (-9.237,-5.464)      2.25667  4.95705  
94    -13.84545  -4.22847  -9.37962  -5.20955 -16.29263  -5.26712     (-13.845,-5.210) (-4.228,-16.293) (-9.380,-5.267)      1.88056  4.13088  
95    -13.94718  -4.32349  -9.52219  -4.97196 -16.21138  -5.07037     (-13.947,-4.972) (-4.323,-16.211) (-9.522,-5.070)      1.50445  3.3047  
96    -14.04890  -4.41851  -9.66475  -4.73437 -16.13014  -4.87363     (-14.049,-4.734) (-4.419,-16.130) (-9.665,-4.874)      1.12833  2.47853  
97    -14.15062  -4.51353  -9.80732  -4.49679 -16.04889  -4.67688     (-14.151,-4.497) (-4.514,-16.049) (-9.807,-4.677)      0.752223  1.65235  
98    -14.25235  -4.60855  -9.94988  -4.25920 -15.96765  -4.48014     (-14.252,-4.259) (-4.609,-15.968) (-9.950,-4.480)      0.376111  0.826175  
99    -14.35407  -4.70358 -10.09245  -4.02161 -15.88640  -4.28339     (-14.354,-4.022) (-4.704,-15.886) (-10.092,-4.283)      0  0  
