Fol_2018-05-05.11_47_19.1_19.txt     Output is probe cell, reduced cell, NCDist distance between
15      1.51765 -39.74672 -42.04394  -2.26697   3.03470 -16.06356     (-11.493,-4.552) (-32.141,-3.035) (-0.768,-29.905) 8.14436
16      1.46108 -39.59671 -41.57773  -2.31998   2.94673 -16.24426     (-12.044,-4.408) (-32.474,-2.947) (-0.627,-29.815) 8.62818
17      1.40451 -39.44669 -41.11152  -2.37300   2.85877 -16.42496     (-12.595,-4.263) (-32.807,-2.859) (-0.486,-29.726) 9.13792
18      1.34794 -39.29668 -40.64531  -2.42602   2.77081 -16.60566     (-13.145,-4.119) (-33.140,-2.771) (-0.345,-29.637) 9.56306
19      1.29138 -39.14667 -40.17911  -2.47903   2.68285 -16.78636     (-13.696,-3.974) (-33.473,-2.683) (-0.204,-29.548) 9.9853
20      1.23481 -38.99666 -39.71290  -2.53205   2.59489 -16.96706     (-14.246,-3.830) (-33.806,-2.595) (-0.063,-29.459) 10.4356
21      1.17824 -38.84664 -39.24669  -2.58506   2.50692 -17.14776     (-14.719,-34.061) (-3.607,-2.429) (-0.078,-29.448) 9.83273
22      1.12167 -38.69663 -38.78048  -2.63808   2.41896 -17.32846     (-15.129,-34.253) (-3.322,-2.200) (-0.219,-29.499) 10.1817
23      1.06510 -38.54662 -38.31427  -2.69110   2.33100 -17.50916     (-15.538,-34.446) (-3.036,-1.971) (-0.360,-29.551) 10.5534
24      1.00853 -38.39660 -37.84806  -2.74411   2.24304 -17.68986     (-15.948,-34.638) (-2.750,-1.742) (-0.501,-29.603) 10.9455
25      0.95196 -38.24659 -37.38185  -2.79713   2.15507 -17.87056     (-16.358,-34.830) (-2.465,-1.513) (-0.642,-29.655) 11.3559
26      0.89539 -38.09658 -36.91564  -2.85014   2.06711 -18.05126     (-16.767,-35.022) (-2.179,-1.284) (-0.783,-29.707) 11.7827
27      0.83882 -37.94656 -36.44944  -2.90316   1.97915 -18.23195     (-17.177,-35.214) (-1.894,-1.055) (-0.924,-29.758) 12.2241
28      0.78226 -37.79655 -35.98323  -2.95618   1.89119 -18.41265     (-17.586,-35.406) (-1.608,-0.826) (-1.065,-29.810) 12.6786
29      0.72569 -37.64654 -35.51702  -3.00919   1.80323 -18.59335     (-17.996,-35.598) (-1.323,-0.597) (-1.206,-29.862) 13.1449
30      0.66912 -37.49652 -35.05081  -3.06221   1.71526 -18.77405     (-18.406,-35.790) (-1.037,-0.368) (-1.347,-29.914) 13.6218
31      0.61255 -37.34651 -34.58460  -3.11522   1.62730 -18.95475     (-18.815,-35.982) (-0.752,-0.139) (-1.488,-29.966) 14.1081
32      0.55598 -37.19650 -34.11839  -3.16824   1.53934 -19.13545     (-1.539,-36.085) (-0.090,-0.556) (-29.928,-19.135) 14.541
33      0.49941 -37.04648 -33.65218  -3.22126   1.45138 -19.31615     (-1.451,-36.048) (-0.319,-0.499) (-29.751,-19.316) 14.6267
34      0.44284 -36.89647 -33.18597  -3.27427   1.36341 -19.49685     (-1.363,-36.011) (-0.547,-0.443) (-29.573,-19.497) 14.7206
35      0.38627 -36.74646 -32.71977  -3.32729   1.27545 -19.67755     (-1.275,-35.974) (-0.776,-0.386) (-29.396,-19.678) 14.8226
36      0.32971 -36.59644 -32.25356  -3.38030   1.18749 -19.85825     (-1.187,-35.937) (-1.005,-0.330) (-29.219,-19.858) 14.9326
37      0.27314 -36.44643 -31.78735  -3.43332   1.09953 -20.03895     (-1.100,-35.900) (-1.234,-0.273) (-29.042,-20.039) 15.0503
38      0.21657 -36.29642 -31.32114  -3.48634   1.01157 -20.21965     (-1.012,-35.863) (-1.463,-0.217) (-28.865,-20.220) 15.1755
39      0.16000 -36.14640 -30.85493  -3.53935   0.92360 -20.40035     (-0.924,-35.826) (-1.692,-0.160) (-28.688,-20.400) 15.3082
40      0.10343 -35.99639 -30.38872  -3.59237   0.83564 -20.58105     (-0.836,-35.790) (-1.921,-0.103) (-28.511,-20.581) 15.448
41      0.04686 -35.84638 -29.92251  -3.64538   0.74768 -20.76175     (-0.748,-35.753) (-2.150,-0.047) (-28.333,-20.762) 15.5949
42     -0.00971 -35.69637 -29.45630  -3.69840   0.65972 -20.94245     (-28.147,-35.706) (-2.389,-0.010) (-0.650,-20.933) 15.7373
43     -0.06628 -35.54635 -28.99009  -3.75142   0.57175 -21.12315     (-27.913,-35.613) (-2.674,-0.066) (-0.505,-21.057) 15.8102
44     -0.12285 -35.39634 -28.52389  -3.80443   0.48379 -21.30384     (-27.679,-35.519) (-2.960,-0.123) (-0.361,-21.181) 15.8168
45     -0.17941 -35.24633 -28.05768  -3.85745   0.39583 -21.48454     (-27.445,-35.426) (-3.245,-0.179) (-0.216,-21.305) 15.8351
46     -0.23598 -35.09631 -27.59147  -3.91046   0.30787 -21.66524     (-27.212,-35.332) (-3.531,-0.236) (-0.072,-21.429) 15.865
47     -0.29255 -34.94630 -27.12526  -3.96348   0.21991 -21.84594     (-26.905,-3.744) (-35.166,-0.220) (-0.073,-21.626) 16.3049
48     -0.34912 -34.79629 -26.65905  -4.01650   0.13194 -22.02664     (-26.527,-3.885) (-34.928,-0.132) (-0.217,-21.895) 16.4576
49     -0.40569 -34.64627 -26.19284  -4.06951   0.04398 -22.20734     (-26.149,-4.026) (-34.690,-0.044) (-0.362,-22.163) 16.6283
50     -0.46226 -34.49626 -25.72663  -4.12253  -0.04398 -22.38804     (-0.462,-4.123) (-34.496,-0.044) (-25.727,-22.388) 16.795
51     -0.51883 -34.34625 -25.26042  -4.17555  -0.13194 -22.56874     (-0.519,-4.176) (-34.346,-0.132) (-25.260,-22.569) 16.9565
52     -0.57540 -34.19623 -24.79422  -4.22856  -0.21991 -22.74944     (-0.575,-4.229) (-34.196,-0.220) (-24.794,-22.749) 17.1331
53     -0.63197 -34.04622 -24.32801  -4.28158  -0.30787 -22.93014     (-0.632,-4.282) (-34.046,-0.308) (-24.328,-22.930) 17.3245
54     -0.68853 -33.89621 -23.86180  -4.33459  -0.39583 -23.11084     (-0.689,-4.335) (-33.896,-0.396) (-23.862,-23.111) 17.5302
55     -0.74510 -33.74619 -23.39559  -4.38761  -0.48379 -23.29154     (-0.745,-4.388) (-33.746,-0.484) (-23.396,-23.292) 17.6391
56     -0.80167 -33.59618 -22.92938  -4.44063  -0.57175 -23.47224     (-0.802,-4.441) (-33.596,-0.572) (-22.929,-23.472) 17.1182
57     -0.85824 -33.44617 -22.46317  -4.49364  -0.65972 -23.65294     (-0.858,-4.494) (-33.446,-0.660) (-22.463,-23.653) 16.5981
58     -0.91481 -33.29615 -21.99696  -4.54666  -0.74768 -23.83364     (-0.915,-4.547) (-33.296,-0.748) (-21.997,-23.834) 16.0791
59     -0.97138 -33.14614 -21.53075  -4.59967  -0.83564 -24.01434     (-0.971,-4.600) (-33.146,-0.836) (-21.531,-24.014) 15.5611
60     -1.02795 -32.99613 -21.06455  -4.65269  -0.92360 -24.19504     (-1.028,-4.653) (-32.996,-0.924) (-21.065,-24.195) 15.0443
61     -1.08452 -32.84611 -20.59834  -4.70571  -1.01157 -24.37573     (-1.085,-4.706) (-32.846,-1.012) (-20.598,-24.376) 14.5289
62     -1.14109 -32.69610 -20.13213  -4.75872  -1.09953 -24.55643     (-1.141,-4.759) (-32.696,-1.100) (-20.132,-24.556) 14.0149
63     -1.19765 -32.54609 -19.66592  -4.81174  -1.18749 -24.73713     (-1.198,-4.812) (-32.546,-1.187) (-19.666,-24.737) 13.5025
64     -1.25422 -32.39608 -19.19971  -4.86475  -1.27545 -24.91783     (-1.254,-4.865) (-32.396,-1.275) (-19.200,-24.918) 12.992
65     -1.31079 -32.24606 -18.73350  -4.91777  -1.36341 -25.09853     (-1.311,-4.918) (-32.246,-1.363) (-18.734,-25.099) 12.4835
66     -1.36736 -32.09605 -18.26729  -4.97079  -1.45138 -25.27923     (-1.367,-4.971) (-32.096,-1.451) (-18.267,-25.279) 11.9774
67     -1.42393 -31.94604 -17.80108  -5.02380  -1.53934 -25.45993     (-1.424,-5.024) (-31.946,-1.539) (-17.801,-25.460) 11.4739
68     -1.48050 -31.79602 -17.33488  -5.07682  -1.62730 -25.64063     (-1.480,-5.077) (-31.796,-1.627) (-17.335,-25.641) 10.9733
69     -1.53707 -31.64601 -16.86867  -5.12983  -1.71526 -25.82133     (-1.537,-5.130) (-31.646,-1.715) (-16.869,-25.821) 10.4761
70     -1.59364 -31.49600 -16.40246  -5.18285  -1.80323 -26.00203     (-1.594,-5.183) (-31.496,-1.803) (-16.402,-26.002) 9.98292
71     -1.65021 -31.34598 -15.93625  -5.23587  -1.89119 -26.18273     (-1.650,-5.236) (-31.346,-1.891) (-15.936,-26.183) 9.49422
72     -1.70677 -31.19597 -15.47004  -5.28888  -1.97915 -26.36343     (-1.707,-5.289) (-31.196,-1.979) (-15.470,-26.363) 9.01078
73     -1.76334 -31.04596 -15.00383  -5.34190  -2.06711 -26.54413     (-1.763,-5.342) (-31.046,-2.067) (-15.004,-26.544) 8.5335
74     -1.81991 -30.89594 -14.53762  -5.39491  -2.15507 -26.72483     (-1.820,-5.395) (-30.896,-2.155) (-14.538,-26.725) 8.06347
75     -1.87648 -30.74593 -14.07141  -5.44793  -2.24304 -26.90553     (-1.876,-5.448) (-30.746,-2.243) (-14.071,-26.906) 7.60205
76     -1.93305 -30.59592 -13.60521  -5.50095  -2.33100 -27.08623     (-1.933,-5.501) (-30.596,-2.331) (-13.605,-27.086) 7.15088
77     -1.98962 -30.44590 -13.13900  -5.55396  -2.41896 -27.26693     (-1.990,-5.554) (-30.446,-2.419) (-13.139,-27.267) 6.71205
78     -2.04619 -30.29589 -12.67279  -5.60698  -2.50692 -27.44762     (-2.046,-5.607) (-30.296,-2.507) (-12.673,-27.448) 6.28814
79     -2.10276 -30.14588 -12.20658  -5.65999  -2.59489 -27.62832     (-2.103,-5.660) (-30.146,-2.595) (-12.207,-27.628) 5.88237
80     -2.15933 -29.99586 -11.74037  -5.71301  -2.68285 -27.80902     (-2.159,-5.713) (-29.996,-2.683) (-11.740,-27.809) 5.49875
81     -2.21589 -29.84585 -11.27416  -5.76603  -2.77081 -27.98972     (-2.216,-5.766) (-29.846,-2.771) (-11.274,-27.990) 5.14226
82     -2.27246 -29.69584 -10.80795  -5.81904  -2.85877 -28.17042     (-2.272,-5.819) (-29.696,-2.859) (-10.808,-28.170) 4.81891
83     -2.32903 -29.54582 -10.34174  -5.87206  -2.94673 -28.35112     (-2.329,-5.872) (-29.546,-2.947) (-10.342,-28.351) 4.5358
84     -2.38560 -29.39581  -9.87553  -5.92507  -3.03470 -28.53182     (-2.386,-5.925) (-29.396,-3.035) (-9.876,-28.532) 4.30089
85     -2.44217 -29.24580  -9.40933  -5.97809  -3.12266 -28.71252     (-2.442,-5.978) (-29.246,-3.123) (-9.409,-28.713) 4.12241
86     -2.49874 -29.09578  -8.94312  -6.03111  -3.21062 -28.89322     (-2.499,-6.031) (-29.096,-3.211) (-8.943,-28.893) 4.00791
87     -2.55531 -28.94577  -8.47691  -6.08412  -3.29858 -29.07392     (-2.555,-6.084) (-28.946,-3.299) (-8.477,-29.074) 3.96295
88     -2.61188 -28.79576  -8.01070  -6.13714  -3.38655 -29.25462     (-2.612,-6.137) (-28.796,-3.387) (-8.011,-29.255) 3.98988
89     -2.66845 -28.64575  -7.54449  -6.19015  -3.47451 -29.43532     (-2.668,-6.190) (-28.646,-3.475) (-7.544,-29.435) 4.08727
90     -2.72501 -28.49573  -7.07828  -6.24317  -3.56247 -29.61602     (-2.725,-6.243) (-28.496,-3.562) (-7.078,-29.616) 4.25028
91     -2.78158 -28.34572  -6.61207  -6.29619  -3.65043 -29.79672     (-2.782,-6.296) (-28.346,-3.650) (-6.612,-29.797) 4.28022
92     -2.83815 -28.19571  -6.14586  -6.34920  -3.73839 -29.97742     (-2.838,-6.349) (-28.196,-3.738) (-6.146,-29.977) 3.7452
93     -2.89472 -28.04569  -5.67966  -6.40222  -3.82636 -30.15812     (-2.895,-6.402) (-28.046,-3.826) (-5.680,-30.158) 3.21017
94     -2.95129 -27.89568  -5.21345  -6.45523  -3.91432 -30.33882     (-2.951,-6.455) (-27.896,-3.914) (-5.213,-30.339) 2.67514
95     -3.00786 -27.74567  -4.74724  -6.50825  -4.00228 -30.51952     (-3.008,-6.508) (-27.746,-4.002) (-4.747,-30.520) 2.14011
96     -3.06443 -27.59565  -4.28103  -6.56127  -4.09024 -30.70021     (-3.064,-6.561) (-27.596,-4.090) (-4.281,-30.700) 1.60508
97     -3.12100 -27.44564  -3.81482  -6.61428  -4.17821 -30.88091     (-3.121,-6.614) (-27.446,-4.178) (-3.815,-30.881) 1.07006
98     -3.17756 -27.29563  -3.34861  -6.66730  -4.26617 -31.06161     (-3.178,-6.667) (-27.296,-4.266) (-3.349,-31.062) 0.535028
99     -3.23413 -27.14561  -2.88240  -6.72031  -4.35413 -31.24231     (-3.234,-6.720) (-27.146,-4.354) (-2.882,-31.242) 0
