Fol_2018-05-05.09_57_31.1_29.txt     Output is probe cell, reduced cell, NCDist distance between
39    -49.84142 -20.87004 -41.23848 -238.95649 -305.50127 -139.21005     (-49.841,-238.956) (-20.870,-305.501) (-41.238,-139.210) 95.4401
40    -49.63061 -20.87004 -44.27954 -235.91543 -304.14919 -139.42086     (-49.631,-235.915) (-20.870,-304.149) (-44.280,-139.421) 93.3468
41    -49.41980 -20.87004 -47.32060 -232.87437 -302.79711 -139.63167     (-49.420,-232.874) (-20.870,-302.797) (-47.321,-139.632) 91.429
42    -49.20899 -20.87004 -50.36166 -229.83331 -301.44503 -139.84248     (-49.209,-229.833) (-20.870,-301.445) (-50.362,-139.842) 89.698
43    -48.99818 -20.87004 -53.40272 -226.79225 -300.09295 -140.05329     (-48.998,-226.792) (-20.870,-300.093) (-53.403,-140.053) 88.1648
44    -48.78737 -20.87004 -56.44378 -223.75119 -298.74088 -140.26409     (-48.787,-223.751) (-20.870,-298.741) (-56.444,-140.264) 86.8398
45    -48.57657 -20.87004 -59.48484 -220.71013 -297.38880 -140.47490     (-48.577,-220.710) (-20.870,-297.389) (-59.485,-140.475) 85.7327
46    -48.36576 -20.87004 -62.52590 -217.66907 -296.03672 -140.68571     (-48.366,-217.669) (-20.870,-296.037) (-62.526,-140.686) 84.852
47    -48.15495 -20.87004 -65.56696 -214.62801 -294.68464 -140.89652     (-48.155,-214.628) (-20.870,-294.685) (-65.567,-140.897) 84.2049
48    -47.94414 -20.87004 -68.60802 -211.58695 -293.33256 -141.10733     (-47.944,-211.587) (-20.870,-293.333) (-68.608,-141.107) 83.7967
49    -47.73333 -20.87004 -71.64908 -208.54588 -291.98049 -141.31814     (-47.733,-208.546) (-20.870,-291.980) (-71.649,-141.318) 83.631
50    -47.52252 -20.87004 -74.69014 -205.50482 -290.62841 -141.52894     (-47.523,-205.505) (-20.870,-290.628) (-74.690,-141.529) 83.7092
51    -47.31171 -20.87004 -77.73120 -202.46376 -289.27633 -141.73975     (-47.312,-202.464) (-20.870,-289.276) (-77.731,-141.740) 84.0305
52    -47.10091 -20.87004 -80.77226 -199.42270 -287.92425 -141.95056     (-47.101,-199.423) (-20.870,-287.924) (-80.772,-141.951) 84.5923
53    -46.89010 -20.87004 -83.81333 -196.38164 -286.57217 -142.16137     (-46.890,-196.382) (-20.870,-286.572) (-83.813,-142.161) 85.3898
54    -46.67929 -20.87004 -86.85439 -193.34058 -285.22009 -142.37218     (-46.679,-193.341) (-20.870,-285.220) (-86.854,-142.372) 86.4164
55    -46.46848 -20.87004 -89.89545 -190.29952 -283.86802 -142.58299     (-46.468,-190.300) (-20.870,-283.868) (-89.895,-142.583) 87.6642
56    -46.25767 -20.87004 -92.93651 -187.25846 -282.51594 -142.79380     (-46.258,-187.258) (-20.870,-282.516) (-92.937,-142.794) 89.1237
57    -46.04686 -20.87004 -95.97757 -184.21740 -281.16386 -143.00460     (-46.047,-184.217) (-20.870,-281.164) (-95.978,-143.005) 90.7849
58    -45.83606 -20.87004 -99.01863 -181.17634 -279.81178 -143.21541     (-45.836,-181.176) (-20.870,-279.812) (-99.019,-143.215) 92.6369
59    -45.62525 -20.87004 -102.05969 -178.13528 -278.45970 -143.42622     (-45.625,-178.135) (-20.870,-278.460) (-102.060,-143.426) 94.6684
60    -45.41444 -20.87004 -105.10075 -175.09422 -277.10763 -143.63703     (-45.414,-175.094) (-20.870,-277.108) (-105.101,-143.637) 96.8682
61    -45.20363 -20.87004 -108.14181 -172.05316 -275.75555 -143.84784     (-45.204,-172.053) (-20.870,-275.756) (-108.142,-143.848) 99.225
62    -44.99282 -20.87004 -111.18287 -169.01210 -274.40347 -144.05865     (-44.993,-169.012) (-20.870,-274.403) (-111.183,-144.059) 101.728
63    -44.78201 -20.87004 -114.22393 -165.97104 -273.05139 -144.26945     (-44.782,-165.971) (-20.870,-273.051) (-114.224,-144.269) 104.367
64    -44.57120 -20.87004 -117.26499 -162.92997 -271.69931 -144.48026     (-44.571,-162.930) (-20.870,-271.699) (-117.265,-144.480) 107.131
65    -44.36040 -20.87004 -120.30605 -159.88891 -270.34723 -144.69107     (-44.360,-159.889) (-20.870,-270.347) (-120.306,-144.691) 110.011
66    -44.14959 -20.87004 -123.34711 -156.84785 -268.99516 -144.90188     (-44.150,-156.848) (-20.870,-268.995) (-123.347,-144.902) 112.999
67    -43.93878 -20.87004 -126.38817 -153.80679 -267.64308 -145.11269     (-43.939,-153.807) (-20.870,-267.643) (-126.388,-145.113) 116.086
68    -43.72797 -20.87004 -129.42923 -150.76573 -266.29100 -145.32350     (-43.728,-150.766) (-20.870,-266.291) (-129.429,-145.323) 119.264
69    -43.51716 -20.87004 -132.47030 -147.72467 -264.93892 -145.53431     (-43.517,-147.725) (-20.870,-264.939) (-132.470,-145.534) 122.526
70    -43.30635 -20.87004 -135.51136 -144.68361 -263.58684 -145.74511     (-43.306,-144.684) (-20.870,-263.587) (-135.511,-145.745) 125.866
71    -43.09555 -20.87004 -138.55242 -141.64255 -262.23477 -145.95592     (-43.096,-141.643) (-20.870,-262.235) (-138.552,-145.956) 126.506
72    -42.88474 -20.87004 -141.59348 -138.60149 -260.88269 -146.16673     (-42.885,-138.601) (-20.870,-260.883) (-141.593,-146.167) 121.988
73    -42.67393 -20.87004 -144.63454 -135.56043 -259.53061 -146.37754     (-42.674,-135.560) (-20.870,-259.531) (-144.635,-146.378) 117.47
74    -42.46312 -20.87004 -147.67560 -132.51937 -258.17853 -146.58835     (-42.463,-132.519) (-20.870,-258.179) (-147.676,-146.588) 112.952
75    -42.25231 -20.87004 -150.71666 -129.47831 -256.82645 -146.79916     (-42.252,-129.478) (-20.870,-256.826) (-150.717,-146.799) 108.434
76    -42.04150 -20.87004 -153.75772 -126.43725 -255.47437 -147.00996     (-42.042,-126.437) (-20.870,-255.474) (-153.758,-147.010) 103.916
77    -41.83070 -20.87004 -156.79878 -123.39619 -254.12230 -147.22077     (-41.831,-123.396) (-20.870,-254.122) (-156.799,-147.221) 99.3979
78    -41.61989 -20.87004 -159.83984 -120.35513 -252.77022 -147.43158     (-41.620,-120.355) (-20.870,-252.770) (-159.840,-147.432) 94.8798
79    -41.40908 -20.87004 -162.88090 -117.31407 -251.41814 -147.64239     (-41.409,-117.314) (-20.870,-251.418) (-162.881,-147.642) 90.3617
80    -41.19827 -20.87004 -165.92196 -114.27300 -250.06606 -147.85320     (-41.198,-114.273) (-20.870,-250.066) (-165.922,-147.853) 85.8436
81    -40.98746 -20.87004 -168.96302 -111.23194 -248.71398 -148.06401     (-40.987,-111.232) (-20.870,-248.714) (-168.963,-148.064) 81.3255
82    -40.77665 -20.87004 -172.00408 -108.19088 -247.36191 -148.27481     (-40.777,-108.191) (-20.870,-247.362) (-172.004,-148.275) 76.8075
83    -40.56584 -20.87004 -175.04514 -105.14982 -246.00983 -148.48562     (-40.566,-105.150) (-20.870,-246.010) (-175.045,-148.486) 72.2894
84    -40.35504 -20.87004 -178.08620 -102.10876 -244.65775 -148.69643     (-40.355,-102.109) (-20.870,-244.658) (-178.086,-148.696) 67.7713
85    -40.14423 -20.87004 -181.12727 -99.06770 -243.30567 -148.90724     (-40.144,-99.068) (-20.870,-243.306) (-181.127,-148.907) 63.2532
86    -39.93342 -20.87004 -184.16833 -96.02664 -241.95359 -149.11805     (-39.933,-96.027) (-20.870,-241.954) (-184.168,-149.118) 58.7351
87    -39.72261 -20.87004 -187.20939 -92.98558 -240.60151 -149.32886     (-39.723,-92.986) (-20.870,-240.602) (-187.209,-149.329) 54.217
88    -39.51180 -20.87004 -190.25045 -89.94452 -239.24944 -149.53967     (-39.512,-89.945) (-20.870,-239.249) (-190.250,-149.540) 49.6989
89    -39.30099 -20.87004 -193.29151 -86.90346 -237.89736 -149.75047     (-39.301,-86.903) (-20.870,-237.897) (-193.292,-149.750) 45.1809
90    -39.09019 -20.87004 -196.33257 -83.86240 -236.54528 -149.96128     (-39.090,-83.862) (-20.870,-236.545) (-196.333,-149.961) 40.6628
91    -38.87938 -20.87004 -199.37363 -80.82134 -235.19320 -150.17209     (-38.879,-80.821) (-20.870,-235.193) (-199.374,-150.172) 36.1447
92    -38.66857 -20.87004 -202.41469 -77.78028 -233.84112 -150.38290     (-38.669,-77.780) (-20.870,-233.841) (-202.415,-150.383) 31.6266
93    -38.45776 -20.87004 -205.45575 -74.73922 -232.48905 -150.59371     (-38.458,-74.739) (-20.870,-232.489) (-205.456,-150.594) 27.1085
94    -38.24695 -20.87004 -208.49681 -71.69816 -231.13697 -150.80452     (-38.247,-71.698) (-20.870,-231.137) (-208.497,-150.805) 22.5904
95    -38.03614 -20.87004 -211.53787 -68.65710 -229.78489 -151.01532     (-38.036,-68.657) (-20.870,-229.785) (-211.538,-151.015) 18.0723
96    -37.82533 -20.87004 -214.57893 -65.61603 -228.43281 -151.22613     (-37.825,-65.616) (-20.870,-228.433) (-214.579,-151.226) 13.5543
97    -37.61453 -20.87004 -217.61999 -62.57497 -227.08073 -151.43694     (-37.615,-62.575) (-20.870,-227.081) (-217.620,-151.437) 9.03617
98    -37.40372 -20.87004 -220.66105 -59.53391 -225.72865 -151.64775     (-37.404,-59.534) (-20.870,-225.729) (-220.661,-151.648) 4.51809
99    -37.19291 -20.87004 -223.70211 -56.49285 -224.37658 -151.85856     (-37.193,-56.493) (-20.870,-224.377) (-223.702,-151.859) 0
