Fol_2018-05-09.12_15_07.1_4.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
152      3.12086 -41.43432 -43.31704  -6.50034  -0.02640  -6.16033     (-0.026,-35.219) (-6.527,-37.102) (-3.094,-6.134) 5.90712  13.645  9.12783  6.2528  
153      3.11624 -41.39268 -43.30698  -6.53876  -0.03183  -6.15322     (-0.032,-35.192) (-6.571,-37.106) (-3.084,-6.121) 5.89803  13.6376  9.12621  6.29227  
154      3.11161 -41.35105 -43.29693  -6.57718  -0.03726  -6.14611     (-0.037,-35.165) (-6.614,-37.111) (-3.074,-6.109) 5.88944  13.6304  9.12523  6.33196  
155      3.10698 -41.30941 -43.28688  -6.61559  -0.04268  -6.13900     (-0.043,-35.138) (-6.658,-37.116) (-3.064,-6.096) 5.88133  13.6235  9.12489  6.37187  
156      3.10235 -41.26777 -43.27682  -6.65401  -0.04811  -6.13189     (-0.048,-35.111) (-6.702,-37.120) (-3.054,-6.084) 5.87372  13.6168  9.1252  6.41199  
157      3.09773 -41.22613 -43.26677  -6.69243  -0.05354  -6.12478     (-0.054,-35.084) (-6.746,-37.125) (-3.044,-6.071) 5.8666  13.6104  9.12615  6.45233  
158      3.09310 -41.18450 -43.25671  -6.73085  -0.05896  -6.11767     (-0.059,-35.057) (-6.790,-37.129) (-3.034,-6.059) 5.85998  13.6043  9.12774  6.49286  
159      3.08847 -41.14286 -43.24666  -6.76927  -0.06439  -6.11056     (-0.064,-35.030) (-6.834,-37.134) (-3.024,-6.046) 5.85385  13.5984  9.12998  6.5336  
160      3.08385 -41.10122 -43.23661  -6.80769  -0.06982  -6.10345     (-0.070,-35.003) (-6.878,-37.139) (-3.014,-6.034) 5.84822  13.5929  9.13287  6.57454  
161      3.07922 -41.05958 -43.22655  -6.84611  -0.07524  -6.09633     (-0.075,-34.976) (-6.921,-37.143) (-3.004,-6.021) 5.8431  13.5876  9.13641  6.61567  
162      3.07459 -41.01795 -43.21650  -6.88453  -0.08067  -6.08922     (-0.081,-34.949) (-6.965,-37.148) (-2.994,-6.009) 5.83848  13.5825  9.1406  6.65699  
163      3.06996 -40.97631 -43.20645  -6.92294  -0.08610  -6.08211     (-0.086,-34.922) (-7.009,-37.153) (-2.984,-5.996) 5.83436  13.5778  9.14544  6.69849  
164      3.06534 -40.93467 -43.19639  -6.96136  -0.09152  -6.07500     (-0.092,-34.896) (-7.053,-37.157) (-2.974,-5.983) 5.83074  13.5733  9.15093  6.74018  
165      3.06071 -40.89303 -43.18634  -6.99978  -0.09695  -6.06789     (-0.097,-34.869) (-7.097,-37.162) (-2.964,-5.971) 5.82763  13.569  9.15707  6.78205  
166      3.05608 -40.85140 -43.17628  -7.03820  -0.10238  -6.06078     (-0.102,-34.842) (-7.141,-37.166) (-2.954,-5.958) 5.82503  13.5651  9.16387  6.8241  
167      3.05146 -40.80976 -43.16623  -7.07662  -0.10780  -6.05367     (-0.108,-34.815) (-7.184,-37.171) (-2.944,-5.946) 5.82293  13.5614  9.16779  6.86632  
168      3.04683 -40.76812 -43.15618  -7.11504  -0.11323  -6.04656     (-0.113,-34.788) (-7.228,-37.176) (-2.934,-5.933) 5.82135  13.558  9.16794  6.90871  
169      3.04220 -40.72648 -43.14612  -7.15346  -0.11865  -6.03945     (-0.119,-34.761) (-7.272,-37.180) (-2.924,-5.921) 5.82026  13.5549  9.16877  6.95127  
170      3.03757 -40.68485 -43.13607  -7.19187  -0.12408  -6.03234     (-0.124,-34.734) (-7.316,-37.185) (-2.913,-5.908) 5.81969  13.552  9.17028  6.99399  
171      3.03295 -40.64321 -43.12602  -7.23029  -0.12951  -6.02523     (-0.130,-34.707) (-7.360,-37.190) (-2.903,-5.896) 5.81963  13.5494  9.17247  7.03687  
172      3.02832 -40.60157 -43.11596  -7.26871  -0.13493  -6.01812     (-0.135,-34.680) (-7.404,-37.194) (-2.893,-5.883) 5.82007  13.5471  9.17533  7.07991  
173      3.02369 -40.55993 -43.10591  -7.30713  -0.14036  -6.01101     (-0.140,-34.653) (-7.447,-37.199) (-2.883,-5.871) 5.82102  13.545  9.17887  7.12311  
174      3.01906 -40.51829 -43.09586  -7.34555  -0.14579  -6.00390     (-0.146,-34.626) (-7.491,-37.204) (-2.873,-5.858) 5.82248  13.5433  9.18308  7.16645  
175      3.01444 -40.47666 -43.08580  -7.38397  -0.15121  -5.99679     (-0.151,-34.599) (-7.535,-37.208) (-2.863,-5.846) 5.82445  13.5418  9.18797  7.20995  
176      3.00981 -40.43502 -43.07575  -7.42239  -0.15664  -5.98968     (-0.157,-34.572) (-7.579,-37.213) (-2.853,-5.833) 5.82692  13.5405  9.19354  7.2536  
177      3.00518 -40.39338 -43.06569  -7.46081  -0.16207  -5.98257     (-0.162,-34.545) (-7.623,-37.217) (-2.843,-5.821) 5.8299  13.5396  9.19977  7.29739  
178      3.00056 -40.35174 -43.05564  -7.49922  -0.16749  -5.97546     (-0.167,-34.518) (-7.667,-37.222) (-2.833,-5.808) 5.83339  13.5389  9.20668  7.34132  
179      2.99593 -40.31011 -43.04559  -7.53764  -0.17292  -5.96835     (-0.173,-34.491) (-7.711,-37.227) (-2.823,-5.795) 5.83738  13.5385  9.21425  7.38539  
180      2.99130 -40.26847 -43.03553  -7.57606  -0.17835  -5.96124     (-0.178,-34.464) (-7.754,-37.231) (-2.813,-5.783) 5.84188  13.5384  9.2225  7.42959  
181      2.98667 -40.22683 -43.02548  -7.61448  -0.18377  -5.95412     (-0.184,-34.437) (-7.798,-37.236) (-2.803,-5.770) 5.84687  13.5385  9.23141  7.47393  
182      2.98205 -40.18519 -43.01543  -7.65290  -0.18920  -5.94701     (-0.189,-34.410) (-7.842,-37.241) (-2.793,-5.758) 5.85237  13.5389  9.24098  7.51841  
183      2.97742 -40.14356 -43.00537  -7.69132  -0.19463  -5.93990     (-0.195,-34.383) (-7.886,-37.245) (-2.783,-5.745) 5.85837  13.5396  9.25121  7.56301  
184      2.97279 -40.10192 -42.99532  -7.72974  -0.20005  -5.93279     (-0.200,-34.356) (-7.930,-37.250) (-2.773,-5.733) 5.86487  13.5406  9.2621  7.60774  
185      2.96816 -40.06028 -42.98526  -7.76815  -0.20548  -5.92568     (-0.205,-34.329) (-7.974,-37.254) (-2.763,-5.720) 5.87186  13.5418  9.27365  7.65259  
186      2.96354 -40.01864 -42.97521  -7.80657  -0.21090  -5.91857     (-0.211,-34.302) (-8.017,-37.259) (-2.753,-5.708) 5.87935  13.5433  9.28585  7.69757  
187      2.95891 -39.97701 -42.96516  -7.84499  -0.21633  -5.91146     (-0.216,-34.276) (-8.061,-37.264) (-2.743,-5.695) 5.88733  13.5451  9.29871  7.74267  
188      2.95428 -39.93537 -42.95510  -7.88341  -0.22176  -5.90435     (-0.222,-34.249) (-8.105,-37.268) (-2.733,-5.683) 5.8958  13.5471  9.31221  7.78789  
189      2.94966 -39.89373 -42.94505  -7.92183  -0.22718  -5.89724     (-0.227,-34.222) (-8.149,-37.273) (-2.722,-5.670) 5.90476  13.5495  9.32635  7.83322  
190      2.94503 -39.85209 -42.93500  -7.96025  -0.23261  -5.89013     (-0.233,-34.195) (-8.193,-37.278) (-2.712,-5.658) 5.91421  13.5521  9.34114  7.87867  
191      2.94040 -39.81046 -42.92494  -7.99867  -0.23804  -5.88302     (-0.238,-34.168) (-8.237,-37.282) (-2.702,-5.645) 5.92414  13.5549  9.35657  7.92423  
192      2.93577 -39.76882 -42.91489  -8.03709  -0.24346  -5.87591     (-0.243,-34.141) (-8.281,-37.287) (-2.692,-5.632) 5.93455  13.5581  9.37263  7.9699  
193      2.93115 -39.72718 -42.90483  -8.07550  -0.24889  -5.86880     (-0.249,-34.114) (-8.324,-37.291) (-2.682,-5.620) 5.94545  13.5615  9.38933  8.01568  
194      2.92652 -39.68554 -42.89478  -8.11392  -0.25432  -5.86169     (-0.254,-34.087) (-8.368,-37.296) (-2.672,-5.607) 5.95682  13.5652  9.40665  8.06157  
195      2.92189 -39.64391 -42.88473  -8.15234  -0.25974  -5.85458     (-0.260,-34.060) (-8.412,-37.301) (-2.662,-5.595) 5.96866  13.5691  9.4246  8.10756  
196      2.91726 -39.60227 -42.87467  -8.19076  -0.26517  -5.84747     (-0.265,-34.033) (-8.456,-37.305) (-2.652,-5.582) 5.98097  13.5734  9.44318  8.15366  
197      2.91264 -39.56063 -42.86462  -8.22918  -0.27060  -5.84036     (-0.271,-34.006) (-8.500,-37.310) (-2.642,-5.570) 5.99376  13.5779  9.46236  8.19986  
198      2.90801 -39.51899 -42.85457  -8.26760  -0.27602  -5.83325     (-0.276,-33.979) (-8.544,-37.315) (-2.632,-5.557) 6.00701  13.5827  9.48217  8.24616  
199      2.90338 -39.47735 -42.84451  -8.30602  -0.28145  -5.82614     (-0.281,-33.952) (-8.587,-37.319) (-2.622,-5.545) 6.02072  13.5877  9.50258  8.29255  
200      2.89876 -39.43572 -42.83446  -8.34444  -0.28688  -5.81902     (-0.287,-33.925) (-8.631,-37.324) (-2.612,-5.532) 6.03489  13.593  9.52359  8.33904  
201      2.89413 -39.39408 -42.82440  -8.38285  -0.29230  -5.81191     (-0.292,-33.898) (-8.675,-37.328) (-2.602,-5.520) 6.04951  13.5986  9.54521  8.38563  
202      2.88950 -39.35244 -42.81435  -8.42127  -0.29773  -5.80480     (-0.298,-33.871) (-8.719,-37.333) (-2.592,-5.507) 6.06459  13.6045  9.56743  8.43231  
203      2.88487 -39.31080 -42.80430  -8.45969  -0.30315  -5.79769     (-0.303,-33.844) (-8.763,-37.338) (-2.582,-5.495) 6.08012  13.6106  9.59024  8.47909  
204      2.88025 -39.26917 -42.79424  -8.49811  -0.30858  -5.79058     (-0.309,-33.817) (-8.807,-37.342) (-2.572,-5.482) 6.09609  13.617  9.61363  8.52595  
205      2.87562 -39.22753 -42.78419  -8.53653  -0.31401  -5.78347     (-0.314,-33.790) (-8.851,-37.347) (-2.562,-5.469) 6.1125  13.6236  9.63761  8.5729  
206      2.87099 -39.18589 -42.77414  -8.57495  -0.31943  -5.77636     (-0.319,-33.763) (-8.894,-37.352) (-2.552,-5.457) 6.12936  13.6306  9.66217  8.61994  
207      2.86637 -39.14425 -42.76408  -8.61337  -0.32486  -5.76925     (-0.325,-33.736) (-8.938,-37.356) (-2.542,-5.444) 6.14665  13.6378  9.6873  8.66707  
208      2.86174 -39.10262 -42.75403  -8.65178  -0.33029  -5.76214     (-0.330,-33.709) (-8.982,-37.361) (-2.531,-5.432) 6.16437  13.6452  9.71301  8.71428  
209      2.85711 -39.06098 -42.74397  -8.69020  -0.33571  -5.75503     (-0.336,-33.682) (-9.026,-37.365) (-2.521,-5.419) 6.18251  13.653  9.73928  8.76157  
210      2.85248 -39.01934 -42.73392  -8.72862  -0.34114  -5.74792     (-0.341,-33.656) (-9.070,-37.370) (-2.511,-5.407) 6.20108  13.661  9.7661  8.80895  
211      2.84786 -38.97770 -42.72387  -8.76704  -0.34657  -5.74081     (-0.347,-33.629) (-9.114,-37.375) (-2.501,-5.394) 6.22008  13.6692  9.79349  8.8564  
212      2.84323 -38.93607 -42.71381  -8.80546  -0.35199  -5.73370     (-0.352,-33.602) (-9.157,-37.379) (-2.491,-5.382) 6.23948  13.6778  9.82142  8.90394  
213      2.83860 -38.89443 -42.70376  -8.84388  -0.35742  -5.72659     (-0.357,-33.575) (-9.201,-37.384) (-2.481,-5.369) 6.25931  13.6866  9.8499  8.95155  
214      2.83397 -38.85279 -42.69371  -8.88230  -0.36285  -5.71948     (-0.363,-33.548) (-9.245,-37.389) (-2.471,-5.357) 6.27953  13.6956  9.87893  8.99924  
215      2.82935 -38.81115 -42.68365  -8.92072  -0.36827  -5.71237     (-0.368,-33.521) (-9.289,-37.393) (-2.461,-5.344) 6.30017  13.7049  9.90848  9.04701  
216      2.82472 -38.76952 -42.67360  -8.95913  -0.37370  -5.70526     (-0.374,-33.494) (-9.333,-37.398) (-2.451,-5.332) 6.3212  13.7145  9.93857  9.09485  
217      2.82009 -38.72788 -42.66354  -8.99755  -0.37913  -5.69815     (-0.379,-33.467) (-9.377,-37.402) (-2.441,-5.319) 6.34263  13.7244  9.96919  9.14276  
218      2.81547 -38.68624 -42.65349  -9.03597  -0.38455  -5.69104     (-0.385,-33.440) (-9.421,-37.407) (-2.431,-5.306) 6.36446  13.7345  10.0003  9.19074  
219      2.81084 -38.64460 -42.64344  -9.07439  -0.38998  -5.68392     (-0.390,-33.413) (-9.464,-37.412) (-2.421,-5.294) 6.38667  13.7449  10.032  9.2388  
220      2.80621 -38.60296 -42.63338  -9.11281  -0.39540  -5.67681     (-0.395,-33.386) (-9.508,-37.416) (-2.411,-5.281) 6.40927  13.7555  10.0641  9.28693  
221      2.80158 -38.56133 -42.62333  -9.15123  -0.40083  -5.66970     (-0.401,-33.359) (-9.552,-37.421) (-2.401,-5.269) 6.43224  13.7664  10.0968  9.33512  
222      2.79696 -38.51969 -42.61328  -9.18965  -0.40626  -5.66259     (-0.406,-33.332) (-9.596,-37.426) (-2.391,-5.256) 6.4556  13.7776  10.13  9.38339  
223      2.79233 -38.47805 -42.60322  -9.22806  -0.41168  -5.65548     (-0.412,-33.305) (-9.640,-37.430) (-2.381,-5.244) 6.47932  13.789  10.1636  9.43171  
224      2.78770 -38.43641 -42.59317  -9.26648  -0.41711  -5.64837     (-0.417,-33.278) (-9.684,-37.435) (-2.371,-5.231) 6.50342  13.8007  10.1978  9.48011  
225      2.78307 -38.39478 -42.58312  -9.30490  -0.42254  -5.64126     (-0.423,-33.251) (-9.727,-37.440) (-2.361,-5.219) 6.52788  13.8126  10.2318  9.52857  
226      2.77845 -38.35314 -42.57306  -9.34332  -0.42796  -5.63415     (-0.428,-33.224) (-9.771,-37.444) (-2.350,-5.206) 6.5527  13.8248  10.2657  9.57709  
227      2.77382 -38.31150 -42.56301  -9.38174  -0.43339  -5.62704     (-0.433,-33.197) (-9.815,-37.449) (-2.340,-5.194) 6.57787  13.8372  10.3001  9.62568  
228      2.76919 -38.26986 -42.55295  -9.42016  -0.43882  -5.61993     (-0.439,-33.170) (-9.859,-37.453) (-2.330,-5.181) 6.6034  13.8499  10.335  9.67433  
229      2.76457 -38.22823 -42.54290  -9.45858  -0.44424  -5.61282     (-0.444,-33.143) (-9.903,-37.458) (-2.320,-5.169) 6.62927  13.8629  10.3703  9.72304  
230      2.75994 -38.18659 -42.53285  -9.49700  -0.44967  -5.60571     (-0.450,-33.116) (-9.947,-37.463) (-2.310,-5.156) 6.65549  13.8761  10.4061  9.7718  
231      2.75531 -38.14495 -42.52279  -9.53541  -0.45510  -5.59860     (-0.455,-33.089) (-9.991,-37.467) (-2.300,-5.144) 6.68205  13.8896  10.4424  9.82063  
232      2.75068 -38.10331 -42.51274  -9.57383  -0.46052  -5.59149     (-0.461,-33.062) (-10.034,-37.472) (-2.290,-5.131) 6.70895  13.9033  10.4792  9.86952  
233      2.74606 -38.06168 -42.50269  -9.61225  -0.46595  -5.58438     (-0.466,-33.036) (-10.078,-37.477) (-2.280,-5.118) 6.73617  13.9173  10.5164  9.91846  
234      2.74143 -38.02004 -42.49263  -9.65067  -0.47138  -5.57727     (-0.471,-33.009) (-10.122,-37.481) (-2.270,-5.106) 6.76373  13.9315  10.554  9.96746  
235      2.73680 -37.97840 -42.48258  -9.68909  -0.47680  -5.57016     (-0.477,-32.982) (-10.166,-37.486) (-2.260,-5.093) 6.7916  13.946  10.5921  10.0165  
236      2.73217 -37.93676 -42.47252  -9.72751  -0.48223  -5.56305     (-0.482,-32.955) (-10.210,-37.490) (-2.250,-5.081) 6.8198  13.9607  10.6307  10.0656  
237      2.72755 -37.89513 -42.46247  -9.76593  -0.48765  -5.55594     (-0.488,-32.928) (-10.254,-37.495) (-2.240,-5.068) 6.84831  13.9757  10.6697  10.1148  
238      2.72292 -37.85349 -42.45242  -9.80435  -0.49308  -5.54882     (-0.493,-32.901) (-10.297,-37.500) (-2.230,-5.056) 6.87714  13.9909  10.7091  10.164  
239      2.71829 -37.81185 -42.44236  -9.84276  -0.49851  -5.54171     (-0.499,-32.874) (-10.341,-37.504) (-2.220,-5.043) 6.90627  14.0064  10.7489  10.2133  
240      2.71367 -37.77021 -42.43231  -9.88118  -0.50393  -5.53460     (-0.504,-32.847) (-10.385,-37.509) (-2.210,-5.031) 6.93571  14.0221  10.7891  10.2626  
241      2.70904 -37.72858 -42.42226  -9.91960  -0.50936  -5.52749     (-0.509,-32.820) (-10.429,-37.514) (-2.200,-5.018) 6.96545  14.0381  10.8298  10.312  
242      2.70441 -37.68694 -42.41220  -9.95802  -0.51479  -5.52038     (-0.515,-32.793) (-10.473,-37.518) (-2.190,-5.006) 6.99548  14.0543  10.8709  10.3614  
243      2.69978 -37.64530 -42.40215  -9.99644  -0.52021  -5.51327     (-0.520,-32.766) (-10.517,-37.523) (-2.180,-4.993) 7.02581  14.0707  10.9124  10.4109  
244      2.69516 -37.60366 -42.39209 -10.03486  -0.52564  -5.50616     (-0.526,-32.739) (-10.560,-37.527) (-2.170,-4.981) 7.05643  14.0874  10.9543  10.4604  
245      2.69053 -37.56202 -42.38204 -10.07328  -0.53107  -5.49905     (-0.531,-32.712) (-10.604,-37.532) (-2.159,-4.968) 7.08733  14.1044  10.9965  10.51  
246      2.68590 -37.52039 -42.37199 -10.11169  -0.53649  -5.49194     (-0.536,-32.685) (-10.648,-37.537) (-2.149,-4.955) 7.11851  14.1216  11.0392  10.5596  
247      2.68127 -37.47875 -42.36193 -10.15011  -0.54192  -5.48483     (-0.542,-32.658) (-10.692,-37.541) (-2.139,-4.943) 7.14997  14.139  11.0823  10.6092  
248      2.67665 -37.43711 -42.35188 -10.18853  -0.54735  -5.47772     (-0.547,-32.631) (-10.736,-37.546) (-2.129,-4.930) 7.1817  14.1567  11.1257  10.6589  
249      2.67202 -37.39547 -42.34183 -10.22695  -0.55277  -5.47061     (-0.553,-32.604) (-10.780,-37.551) (-2.119,-4.918) 7.21371  14.1746  11.1695  10.7087  
250      2.66739 -37.35384 -42.33177 -10.26537  -0.55820  -5.46350     (-0.558,-32.577) (-10.824,-37.555) (-2.109,-4.905) 7.24598  14.1927  11.2137  10.7585  
251      2.66277 -37.31220 -42.32172 -10.30379  -0.56363  -5.45639     (-0.564,-32.550) (-10.867,-37.560) (-2.099,-4.893) 7.27852  14.2111  11.2583  10.8083  
252      2.65814 -37.27056 -42.31166 -10.34221  -0.56905  -5.44928     (-0.569,-32.523) (-10.911,-37.564) (-2.089,-4.880) 7.31131  14.2297  11.3032  10.8582  
253      2.65351 -37.22892 -42.30161 -10.38063  -0.57448  -5.44217     (-0.574,-32.496) (-10.955,-37.569) (-2.079,-4.868) 7.34436  14.2486  11.3485  10.9082  
254      2.64888 -37.18729 -42.29156 -10.41904  -0.57990  -5.43506     (-0.580,-32.469) (-10.999,-37.574) (-2.069,-4.855) 7.37767  14.2676  11.3941  10.9581  
255      2.64426 -37.14565 -42.28150 -10.45746  -0.58533  -5.42795     (-0.585,-32.442) (-11.043,-37.578) (-2.059,-4.843) 7.41122  14.287  11.4401  11.0082  
256      2.63963 -37.10401 -42.27145 -10.49588  -0.59076  -5.42084     (-0.591,-32.416) (-11.087,-37.583) (-2.049,-4.830) 7.44502  14.3065  11.4864  11.0582  
257      2.63500 -37.06237 -42.26140 -10.53430  -0.59618  -5.41373     (-0.596,-32.389) (-11.130,-37.588) (-2.039,-4.818) 7.47906  14.3263  11.5331  11.1083  
258      2.63038 -37.02074 -42.25134 -10.57272  -0.60161  -5.40661     (-0.602,-32.362) (-11.174,-37.592) (-2.029,-4.805) 7.51334  14.3463  11.5801  11.1584  
259      2.62575 -36.97910 -42.24129 -10.61114  -0.60704  -5.39950     (-0.607,-32.335) (-11.218,-37.597) (-2.019,-4.792) 7.54786  14.3666  11.6275  11.2086  
260      2.62112 -36.93746 -42.23123 -10.64956  -0.61246  -5.39239     (-0.612,-32.308) (-11.262,-37.601) (-2.009,-4.780) 7.58261  14.387  11.6752  11.2588  
261      2.61649 -36.89582 -42.22118 -10.68798  -0.61789  -5.38528     (-0.618,-32.281) (-11.306,-37.606) (-1.999,-4.767) 7.61759  14.4077  11.7232  11.3091  
262      2.61187 -36.85419 -42.21113 -10.72639  -0.62332  -5.37817     (-0.623,-32.254) (-11.350,-37.611) (-1.989,-4.755) 7.6528  14.4287  11.7715  11.3594  
263      2.60724 -36.81255 -42.20107 -10.76481  -0.62874  -5.37106     (-0.629,-32.227) (-11.394,-37.615) (-1.978,-4.742) 7.68823  14.4498  11.8201  11.4097  
264      2.60261 -36.77091 -42.19102 -10.80323  -0.63417  -5.36395     (-0.634,-32.200) (-11.437,-37.620) (-1.968,-4.730) 7.72388  14.4712  11.8691  11.4601  
265      2.59798 -36.72927 -42.18097 -10.84165  -0.63960  -5.35684     (-0.640,-32.173) (-11.481,-37.625) (-1.958,-4.717) 7.75975  14.4928  11.9184  11.5105  
266      2.59336 -36.68763 -42.17091 -10.88007  -0.64502  -5.34973     (-0.645,-32.146) (-11.525,-37.629) (-1.948,-4.705) 7.79584  14.5146  11.9679  11.5609  
267      2.58873 -36.64600 -42.16086 -10.91849  -0.65045  -5.34262     (-0.650,-32.119) (-11.569,-37.634) (-1.938,-4.692) 7.83213  14.5367  12.0178  11.6114  
268      2.58410 -36.60436 -42.15081 -10.95691  -0.65588  -5.33551     (-0.656,-32.092) (-11.613,-37.638) (-1.928,-4.680) 7.86863  14.5589  12.068  11.6619  
269      2.57948 -36.56272 -42.14075 -10.99532  -0.66130  -5.32840     (-0.661,-32.065) (-11.657,-37.643) (-1.918,-4.667) 7.90534  14.5814  12.1184  11.7125  
270      2.57485 -36.52108 -42.13070 -11.03374  -0.66673  -5.32129     (-0.667,-32.038) (-11.700,-37.648) (-1.908,-4.655) 7.94226  14.6041  12.1692  11.763  
271      2.57022 -36.47945 -42.12064 -11.07216  -0.67215  -5.31418     (-0.672,-32.011) (-11.744,-37.652) (-1.898,-4.642) 7.97937  14.6271  12.2202  11.8136  
272      2.56559 -36.43781 -42.11059 -11.11058  -0.67758  -5.30707     (-0.678,-31.984) (-11.788,-37.657) (-1.888,-4.629) 8.01668  14.6502  12.2715  11.8643  
273      2.56097 -36.39617 -42.10054 -11.14900  -0.68301  -5.29996     (-0.683,-31.957) (-11.832,-37.662) (-1.878,-4.617) 8.05418  14.6736  12.3231  11.915  
274      2.55634 -36.35453 -42.09048 -11.18742  -0.68843  -5.29285     (-0.688,-31.930) (-11.876,-37.666) (-1.868,-4.604) 8.09188  14.6971  12.375  11.9657  
275      2.55171 -36.31290 -42.08043 -11.22584  -0.69386  -5.28574     (-0.694,-31.903) (-11.920,-37.671) (-1.858,-4.592) 8.12976  14.7209  12.4272  12.0164  
276      2.54708 -36.27126 -42.07038 -11.26426  -0.69929  -5.27863     (-0.699,-31.876) (-11.964,-37.675) (-1.848,-4.579) 8.16783  14.7449  12.4796  12.0672  
277      2.54246 -36.22962 -42.06032 -11.30267  -0.70471  -5.27151     (-0.705,-31.849) (-12.007,-37.680) (-1.838,-4.567) 8.20609  14.7691  12.5323  12.118  
278      2.53783 -36.18798 -42.05027 -11.34109  -0.71014  -5.26440     (-0.710,-31.822) (-12.051,-37.685) (-1.828,-4.554) 8.24452  14.7935  12.5852  12.1689  
279      2.53320 -36.14635 -42.04021 -11.37951  -0.71557  -5.25729     (-0.716,-31.796) (-12.095,-37.689) (-1.818,-4.542) 8.28314  14.8182  12.6384  12.2197  
280      2.52858 -36.10471 -42.03016 -11.41793  -0.72099  -5.25018     (-0.721,-31.769) (-12.139,-37.694) (-1.808,-4.529) 8.32193  14.843  12.6919  12.2706  
281      2.52395 -36.06307 -42.02011 -11.45635  -0.72642  -5.24307     (-0.726,-31.742) (-12.183,-37.699) (-1.798,-4.517) 8.36089  14.8681  12.7456  12.3216  
282      2.51932 -36.02143 -42.01005 -11.49477  -0.73185  -5.23596     (-0.732,-31.715) (-12.227,-37.703) (-1.787,-4.504) 8.40003  14.8933  12.7995  12.3725  
283      2.51469 -35.97980 -42.00000 -11.53319  -0.73727  -5.22885     (-0.737,-31.688) (-12.270,-37.708) (-1.777,-4.492) 8.43933  14.9188  12.8537  12.4235  
284      2.51007 -35.93816 -41.98995 -11.57160  -0.74270  -5.22174     (-0.743,-31.661) (-12.314,-37.713) (-1.767,-4.479) 8.47881  14.9444  12.9081  12.4745  
285      2.50544 -35.89652 -41.97989 -11.61002  -0.74813  -5.21463     (-0.748,-31.634) (-12.358,-37.717) (-1.757,-4.467) 8.51844  14.9703  12.9628  12.5256  
286      2.50081 -35.85488 -41.96984 -11.64844  -0.75355  -5.20752     (-0.754,-31.607) (-12.402,-37.722) (-1.747,-4.454) 8.55824  14.9964  13.0177  12.5766  
287      2.49618 -35.81325 -41.95978 -11.68686  -0.75898  -5.20041     (-0.759,-31.580) (-12.446,-37.726) (-1.737,-4.441) 8.5982  15.0226  13.0729  12.6277  
288      2.49156 -35.77161 -41.94973 -11.72528  -0.76440  -5.19330     (-0.764,-31.553) (-12.490,-37.731) (-1.727,-4.429) 8.63832  15.0491  13.1283  12.6789  
289      2.48693 -35.72997 -41.93968 -11.76370  -0.76983  -5.18619     (-0.770,-31.526) (-12.534,-37.736) (-1.717,-4.416) 8.67859  15.0758  13.1839  12.73  
290      2.48230 -35.68833 -41.92962 -11.80212  -0.77526  -5.17908     (-0.775,-31.499) (-12.577,-37.740) (-1.707,-4.404) 8.71901  15.1026  13.2397  12.7812  
291      2.47768 -35.64669 -41.91957 -11.84054  -0.78068  -5.17197     (-0.781,-31.472) (-12.621,-37.745) (-1.697,-4.391) 8.75959  15.1297  13.2957  12.8324  
292      2.47305 -35.60506 -41.90952 -11.87895  -0.78611  -5.16486     (-0.786,-31.445) (-12.665,-37.750) (-1.687,-4.379) 8.80031  15.157  13.352  12.8836  
293      2.46842 -35.56342 -41.89946 -11.91737  -0.79154  -5.15775     (-0.792,-31.418) (-12.709,-37.754) (-1.677,-4.366) 8.84118  15.1844  13.4085  12.9349  
294      2.46379 -35.52178 -41.88941 -11.95579  -0.79696  -5.15064     (-0.797,-31.391) (-12.753,-37.759) (-1.667,-4.354) 8.8822  15.2121  13.4652  12.9862  
295      2.45917 -35.48014 -41.87935 -11.99421  -0.80239  -5.14353     (-0.802,-31.364) (-12.797,-37.763) (-1.657,-4.341) 8.92336  15.2399  13.5221  13.0375  
296      2.45454 -35.43851 -41.86930 -12.03263  -0.80782  -5.13641     (-0.808,-31.337) (-12.840,-37.768) (-1.647,-4.329) 8.96466  15.2679  13.5792  13.0888  
297      2.44991 -35.39687 -41.85925 -12.07105  -0.81324  -5.12930     (-0.813,-31.310) (-12.884,-37.773) (-1.637,-4.316) 9.0061  15.2962  13.6365  13.1402  
298      2.44529 -35.35523 -41.84919 -12.10947  -0.81867  -5.12219     (-0.819,-31.283) (-12.928,-37.777) (-1.627,-4.304) 9.04768  15.3246  13.694  13.1916  
299      2.44066 -35.31359 -41.83914 -12.14789  -0.82410  -5.11508     (-0.824,-31.256) (-12.972,-37.782) (-1.617,-4.291) 9.08939  15.3532  13.7517  13.243  
300      2.43603 -35.27196 -41.82909 -12.18630  -0.82952  -5.10797     (-0.830,-31.229) (-13.016,-37.787) (-1.607,-4.278) 9.13124  15.382  13.8096  13.2944  
301      2.43140 -35.23032 -41.81903 -12.22472  -0.83495  -5.10086     (-0.835,-31.202) (-13.060,-37.791) (-1.596,-4.266) 9.17321  15.4109  13.8677  13.3459  
302      2.42678 -35.18868 -41.80898 -12.26314  -0.84038  -5.09375     (-0.840,-31.176) (-13.104,-37.796) (-1.586,-4.253) 9.21532  15.4401  13.926  13.3974  
