Fol_2018-05-09.12_43_48.1_9.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
152      1.92891 -35.43567 -46.07957  -8.07671   1.20143  -8.01612     (-1.201,-31.578) (-5.674,-1.929) (-39.819,-8.016) 8.75971  12.4321  14.7513  9.30932  
153      1.91687 -35.39496 -46.06657  -8.10632   1.19445  -8.00821     (-1.194,-31.561) (-5.717,-1.917) (-39.844,-8.008) 8.81338  12.5152  14.8343  9.3595  
154      1.90483 -35.35424 -46.05357  -8.13593   1.18748  -8.00029     (-1.187,-31.545) (-5.761,-1.905) (-39.869,-8.000) 8.86706  12.5984  14.9173  9.40974  
155      1.89278 -35.31352 -46.04056  -8.16555   1.18050  -7.99238     (-1.181,-31.528) (-5.805,-1.893) (-39.894,-7.992) 8.92076  12.6817  15.0004  9.46004  
156      1.88074 -35.27280 -46.02756  -8.19516   1.17353  -7.98447     (-1.174,-31.511) (-5.848,-1.881) (-39.919,-7.984) 8.97449  12.765  15.0835  9.51039  
157      1.86870 -35.23209 -46.01456  -8.22477   1.16655  -7.97655     (-1.167,-31.495) (-5.892,-1.869) (-39.944,-7.977) 9.02823  12.8485  15.1667  9.5608  
158      1.85666 -35.19137 -46.00156  -8.25438   1.15957  -7.96864     (-1.160,-31.478) (-5.935,-1.857) (-39.969,-7.969) 9.08199  12.932  15.2498  9.61126  
159      1.84461 -35.15065 -45.98855  -8.28400   1.15260  -7.96073     (-1.153,-31.461) (-5.979,-1.845) (-39.994,-7.961) 9.13577  13.0156  15.3331  9.66177  
160      1.83257 -35.10993 -45.97555  -8.31361   1.14562  -7.95282     (-1.146,-31.445) (-6.022,-1.833) (-40.019,-7.953) 9.18957  13.0992  15.4163  9.71234  
161      1.82053 -35.06922 -45.96255  -8.34322   1.13865  -7.94490     (-1.139,-31.428) (-6.066,-1.821) (-40.044,-7.945) 9.24338  13.1829  15.4983  9.76295  
162      1.80849 -35.02850 -45.94954  -8.37283   1.13167  -7.93699     (-1.132,-31.412) (-6.109,-1.808) (-40.069,-7.937) 9.29722  13.2667  15.5782  9.81362  
163      1.79645 -34.98778 -45.93654  -8.40244   1.12469  -7.92908     (-1.125,-31.395) (-6.153,-1.796) (-40.094,-7.929) 9.35107  13.3506  15.6582  9.86434  
164      1.78440 -34.94706 -45.92354  -8.43206   1.11772  -7.92116     (-1.118,-31.378) (-6.197,-1.784) (-40.119,-7.921) 9.40493  13.4345  15.7382  9.9151  
165      1.77236 -34.90635 -45.91053  -8.46167   1.11074  -7.91325     (-1.111,-31.362) (-6.240,-1.772) (-40.144,-7.913) 9.45882  13.5185  15.8183  9.96592  
166      1.76032 -34.86563 -45.89753  -8.49128   1.10377  -7.90534     (-1.104,-31.345) (-6.284,-1.760) (-40.169,-7.905) 9.51272  13.6025  15.8985  10.0168  
167      1.74828 -34.82491 -45.88453  -8.52089   1.09679  -7.89743     (-1.097,-31.328) (-6.327,-1.748) (-40.194,-7.897) 9.56663  13.6866  15.9787  10.0677  
168      1.73623 -34.78419 -45.87152  -8.55050   1.08981  -7.88951     (-1.090,-31.312) (-6.371,-1.736) (-40.219,-7.890) 9.62056  13.7708  16.059  10.1186  
169      1.72419 -34.74348 -45.85852  -8.58012   1.08284  -7.88160     (-1.083,-31.295) (-6.414,-1.724) (-40.244,-7.882) 9.67451  13.8302  16.1393  10.1696  
170      1.71215 -34.70276 -45.84552  -8.60973   1.07586  -7.87369     (-1.076,-31.278) (-6.458,-1.712) (-40.269,-7.874) 9.72847  13.887  16.2197  10.2207  
171      1.70011 -34.66204 -45.83251  -8.63934   1.06889  -7.86577     (-1.069,-31.262) (-6.502,-1.700) (-40.295,-7.866) 9.78244  13.944  16.3002  10.2718  
172      1.68806 -34.62132 -45.81951  -8.66895   1.06191  -7.85786     (-1.062,-31.245) (-6.545,-1.688) (-40.320,-7.858) 9.83644  14.0012  16.3807  10.3229  
173      1.67602 -34.58061 -45.80651  -8.69856   1.05493  -7.84995     (-1.055,-31.229) (-6.589,-1.676) (-40.345,-7.850) 9.89044  14.0585  16.4612  10.3741  
174      1.66398 -34.53989 -45.79350  -8.72818   1.04796  -7.84204     (-1.048,-31.212) (-6.632,-1.664) (-40.370,-7.842) 9.94446  14.116  16.5419  10.4253  
175      1.65194 -34.49917 -45.78050  -8.75779   1.04098  -7.83412     (-1.041,-31.195) (-6.676,-1.652) (-40.395,-7.834) 9.99849  14.1736  16.6225  10.4766  
176      1.63989 -34.45845 -45.76750  -8.78740   1.03401  -7.82621     (-1.034,-31.179) (-6.719,-1.640) (-40.420,-7.826) 10.0525  14.2314  16.7032  10.5279  
177      1.62785 -34.41774 -45.75450  -8.81701   1.02703  -7.81830     (-1.027,-31.162) (-6.763,-1.628) (-40.445,-7.818) 10.1066  14.2893  16.784  10.5792  
178      1.61581 -34.37702 -45.74149  -8.84662   1.02005  -7.81038     (-1.020,-31.145) (-6.807,-1.616) (-40.470,-7.810) 10.1607  14.6074  16.8648  10.6306  
179      1.60377 -34.33630 -45.72849  -8.87624   1.01308  -7.80247     (-1.013,-31.129) (-6.850,-1.604) (-40.495,-7.802) 10.2148  14.6695  16.9457  10.682  
180      1.59172 -34.29558 -45.71549  -8.90585   1.00610  -7.79456     (-1.006,-31.112) (-6.894,-1.592) (-40.520,-7.795) 10.2689  14.7318  17.0266  10.7334  
181      1.57968 -34.25486 -45.70248  -8.93546   0.99913  -7.78665     (-0.999,-31.096) (-6.937,-1.580) (-40.545,-7.787) 10.323  14.7943  17.1075  10.7849  
182      1.56764 -34.21415 -45.68948  -8.96507   0.99215  -7.77873     (-0.992,-31.079) (-6.981,-1.568) (-40.570,-7.779) 10.3771  14.8569  17.1886  10.8365  
183      1.55560 -34.17343 -45.67648  -8.99469   0.98517  -7.77082     (-0.985,-31.062) (-7.024,-1.556) (-40.595,-7.771) 10.4312  14.9197  17.2696  10.888  
184      1.54356 -34.13271 -45.66347  -9.02430   0.97820  -7.76291     (-0.978,-31.046) (-7.068,-1.544) (-40.620,-7.763) 10.4854  14.9825  17.3507  10.9396  
185      1.53151 -34.09199 -45.65047  -9.05391   0.97122  -7.75499     (-0.971,-31.029) (-7.111,-1.532) (-40.645,-7.755) 10.5395  15.0456  17.4319  10.9913  
186      1.51947 -34.05128 -45.63747  -9.08352   0.96425  -7.74708     (-0.964,-31.012) (-7.155,-1.519) (-40.670,-7.747) 10.5937  15.1088  17.513  11.043  
187      1.50743 -34.01056 -45.62446  -9.11313   0.95727  -7.73917     (-0.957,-30.996) (-7.199,-1.507) (-40.695,-7.739) 10.6479  15.1646  17.5943  11.0947  
188      1.49539 -33.96984 -45.61146  -9.14275   0.95029  -7.73125     (-0.950,-30.979) (-7.242,-1.495) (-40.720,-7.731) 10.7021  15.1921  17.6756  11.1464  
189      1.48334 -33.92912 -45.59846  -9.17236   0.94332  -7.72334     (-0.943,-30.962) (-7.286,-1.483) (-40.745,-7.723) 10.7563  15.2197  17.7569  11.1982  
190      1.47130 -33.88841 -45.58545  -9.20197   0.93634  -7.71543     (-0.936,-30.946) (-7.329,-1.471) (-40.770,-7.715) 10.8105  15.2474  17.8382  11.25  
191      1.45926 -33.84769 -45.57245  -9.23158   0.92937  -7.70752     (-0.929,-30.929) (-7.373,-1.459) (-40.795,-7.708) 10.8648  15.2754  17.9197  11.3019  
192      1.44722 -33.80697 -45.55945  -9.26119   0.92239  -7.69960     (-0.922,-30.913) (-7.416,-1.447) (-40.820,-7.700) 10.919  15.3034  18.0011  11.3537  
193      1.43517 -33.76625 -45.54644  -9.29081   0.91541  -7.69169     (-0.915,-30.896) (-7.460,-1.435) (-40.845,-7.692) 10.9732  15.3317  18.0826  11.4056  
194      1.42313 -33.72554 -45.53344  -9.32042   0.90844  -7.68378     (-0.908,-30.879) (-7.504,-1.423) (-40.870,-7.684) 11.0275  15.3601  18.1641  11.4576  
195      1.41109 -33.68482 -45.52044  -9.35003   0.90146  -7.67586     (-0.901,-30.863) (-7.547,-1.411) (-40.895,-7.676) 11.0818  15.3886  18.2457  11.5096  
196      1.39905 -33.64410 -45.50744  -9.37964   0.89449  -7.66795     (-0.894,-30.846) (-7.591,-1.399) (-40.920,-7.668) 11.1361  15.4174  18.3273  11.5616  
197      1.38700 -33.60338 -45.49443  -9.40925   0.88751  -7.66004     (-0.888,-30.829) (-7.634,-1.387) (-40.945,-7.660) 11.1903  15.4462  18.4089  11.6136  
198      1.37496 -33.56267 -45.48143  -9.43887   0.88053  -7.65213     (-0.881,-30.813) (-7.678,-1.375) (-40.970,-7.652) 11.2446  15.4753  18.4906  11.6657  
199      1.36292 -33.52195 -45.46843  -9.46848   0.87356  -7.64421     (-0.874,-30.796) (-7.721,-1.363) (-40.995,-7.644) 11.299  15.5044  18.5723  11.7178  
200      1.35088 -33.48123 -45.45542  -9.49809   0.86658  -7.63630     (-0.867,-30.779) (-7.765,-1.351) (-41.021,-7.636) 11.3533  15.5338  18.6541  11.7699  
201      1.33883 -33.44051 -45.44242  -9.52770   0.85961  -7.62839     (-0.860,-30.763) (-7.808,-1.339) (-41.046,-7.628) 11.4076  15.5633  18.7359  11.822  
202      1.32679 -33.39980 -45.42942  -9.55731   0.85263  -7.62047     (-0.853,-30.746) (-7.852,-1.327) (-41.071,-7.620) 11.4619  15.5929  18.8177  11.8742  
203      1.31475 -33.35908 -45.41641  -9.58693   0.84565  -7.61256     (-0.846,-30.730) (-7.896,-1.315) (-41.096,-7.613) 11.5163  15.6227  18.8996  11.9264  
204      1.30271 -33.31836 -45.40341  -9.61654   0.83868  -7.60465     (-0.839,-30.713) (-7.939,-1.303) (-41.121,-7.605) 11.5706  15.6526  18.9815  11.9787  
205      1.29066 -33.27764 -45.39041  -9.64615   0.83170  -7.59674     (-0.832,-30.696) (-7.983,-1.291) (-41.146,-7.597) 11.5842  15.6827  19.056  12.0309  
206      1.27862 -33.23693 -45.37740  -9.67576   0.82473  -7.58882     (-0.825,-30.680) (-8.026,-1.279) (-41.171,-7.589) 11.5974  15.7129  19.1028  12.0832  
207      1.26658 -33.19621 -45.36440  -9.70538   0.81775  -7.58091     (-0.818,-30.663) (-8.070,-1.267) (-41.196,-7.581) 11.6109  15.7433  19.1508  12.1355  
208      1.25454 -33.15549 -45.35140  -9.73499   0.81077  -7.57300     (-0.811,-30.646) (-8.113,-1.255) (-41.221,-7.573) 11.6247  15.7738  19.2001  12.1879  
209      1.24250 -33.11477 -45.33839  -9.76460   0.80380  -7.56508     (-0.804,-30.630) (-8.157,-1.242) (-41.246,-7.565) 11.6387  15.8045  19.2506  12.2402  
210      1.23045 -33.07406 -45.32539  -9.79421   0.79682  -7.55717     (-0.797,-30.613) (-8.201,-1.230) (-41.271,-7.557) 11.6529  15.8353  19.3024  12.2926  
211      1.21841 -33.03334 -45.31239  -9.82382   0.78985  -7.54926     (-0.790,-30.597) (-8.244,-1.218) (-41.296,-7.549) 11.6674  15.8662  19.3556  12.3451  
212      1.20637 -32.99262 -45.29938  -9.85344   0.78287  -7.54135     (-0.783,-30.580) (-8.288,-1.206) (-41.321,-7.541) 11.6821  15.8973  19.4101  12.3975  
213      1.19433 -32.95190 -45.28638  -9.88305   0.77589  -7.53343     (-0.776,-30.563) (-8.331,-1.194) (-41.346,-7.533) 11.6971  15.9286  19.466  12.45  
214      1.18228 -32.91118 -45.27338  -9.91266   0.76892  -7.52552     (-0.769,-30.547) (-8.375,-1.182) (-41.371,-7.526) 11.7123  15.96  19.5233  12.5025  
215      1.17024 -32.87047 -45.26037  -9.94227   0.76194  -7.51761     (-0.762,-30.530) (-8.418,-1.170) (-41.396,-7.518) 11.7277  15.9915  19.582  12.555  
216      1.15820 -32.82975 -45.24737  -9.97188   0.75497  -7.50969     (-0.755,-30.513) (-8.462,-1.158) (-41.421,-7.510) 11.7434  16.0231  19.6422  12.6075  
217      1.14616 -32.78903 -45.23437 -10.00150   0.74799  -7.50178     (-0.748,-30.497) (-8.506,-1.146) (-41.446,-7.502) 11.7594  16.0549  19.7039  12.6601  
218      1.13411 -32.74831 -45.22137 -10.03111   0.74101  -7.49387     (-0.741,-30.480) (-8.549,-1.134) (-41.471,-7.494) 11.7755  16.0869  19.7671  12.7127  
219      1.12207 -32.70760 -45.20836 -10.06072   0.73404  -7.48595     (-0.734,-30.463) (-8.593,-1.122) (-41.496,-7.486) 11.7919  16.1189  19.8319  12.7653  
220      1.11003 -32.66688 -45.19536 -10.09033   0.72706  -7.47804     (-0.727,-30.447) (-8.636,-1.110) (-41.521,-7.478) 11.8086  16.1511  19.8982  12.8179  
221      1.09799 -32.62616 -45.18236 -10.11994   0.72009  -7.47013     (-0.720,-30.430) (-8.680,-1.098) (-41.546,-7.470) 11.8254  16.1835  19.9662  12.8706  
222      1.08594 -32.58544 -45.16935 -10.14956   0.71311  -7.46222     (-0.713,-30.414) (-8.723,-1.086) (-41.571,-7.462) 11.8426  16.216  20.0359  12.9233  
223      1.07390 -32.54473 -45.15635 -10.17917   0.70613  -7.45430     (-0.706,-30.397) (-8.767,-1.074) (-41.596,-7.454) 11.8599  16.2486  20.0856  12.976  
224      1.06186 -32.50401 -45.14335 -10.20878   0.69916  -7.44639     (-0.699,-30.380) (-8.810,-1.062) (-41.621,-7.446) 11.8775  16.2813  20.1275  13.0287  
225      1.04982 -32.46329 -45.13034 -10.23839   0.69218  -7.43848     (-0.692,-30.364) (-8.854,-1.050) (-41.646,-7.438) 11.8953  16.3142  20.1697  13.0814  
226      1.03777 -32.42257 -45.11734 -10.26800   0.68521  -7.43056     (-0.685,-30.347) (-8.898,-1.038) (-41.671,-7.431) 11.9133  16.3472  20.2122  13.1342  
227      1.02573 -32.38186 -45.10434 -10.29762   0.67823  -7.42265     (-0.678,-30.330) (-8.941,-1.026) (-41.696,-7.423) 11.9316  16.3803  20.255  13.187  
228      1.01369 -32.34114 -45.09133 -10.32723   0.67125  -7.41474     (-0.671,-30.314) (-8.985,-1.014) (-41.721,-7.415) 11.9501  16.4136  20.2982  13.2398  
229      1.00165 -32.30042 -45.07833 -10.35684   0.66428  -7.40683     (-0.664,-30.297) (-9.028,-1.002) (-41.746,-7.407) 11.9688  16.447  20.3416  13.2926  
230      0.98961 -32.25970 -45.06533 -10.38645   0.65730  -7.39891     (-0.657,-30.280) (-9.072,-0.990) (-41.772,-7.399) 11.9877  16.4805  20.3853  13.3455  
231      0.97756 -32.21899 -45.05232 -10.41607   0.65033  -7.39100     (-0.650,-30.264) (-9.115,-0.978) (-41.797,-7.391) 12.0069  16.5141  20.4293  13.3983  
232      0.96552 -32.17827 -45.03932 -10.44568   0.64335  -7.38309     (-0.643,-30.247) (-9.159,-0.966) (-41.822,-7.383) 12.0263  16.5479  20.4736  13.4512  
233      0.95348 -32.13755 -45.02632 -10.47529   0.63637  -7.37517     (-0.636,-30.231) (-9.203,-0.953) (-41.847,-7.375) 12.0459  16.5818  20.5182  13.5041  
234      0.94144 -32.09683 -45.01331 -10.50490   0.62940  -7.36726     (-0.629,-30.214) (-9.246,-0.941) (-41.872,-7.367) 12.0658  16.6158  20.5631  13.557  
235      0.92939 -32.05612 -45.00031 -10.53451   0.62242  -7.35935     (-0.622,-30.197) (-9.290,-0.929) (-41.897,-7.359) 12.0858  16.65  20.6083  13.61  
236      0.91735 -32.01540 -44.98731 -10.56413   0.61545  -7.35144     (-0.615,-30.181) (-9.333,-0.917) (-41.922,-7.351) 12.1061  16.6843  20.6538  13.6629  
237      0.90531 -31.97468 -44.97431 -10.59374   0.60847  -7.34352     (-0.608,-30.164) (-9.377,-0.905) (-41.947,-7.344) 12.1266  16.7187  20.6995  13.7159  
238      0.89327 -31.93396 -44.96130 -10.62335   0.60149  -7.33561     (-0.601,-30.147) (-9.420,-0.893) (-41.972,-7.336) 12.1473  16.7532  20.7455  13.7689  
239      0.88122 -31.89325 -44.94830 -10.65296   0.59452  -7.32770     (-0.595,-30.131) (-9.464,-0.881) (-41.997,-7.328) 12.1682  16.7878  20.7918  13.8219  
240      0.86918 -31.85253 -44.93530 -10.68257   0.58754  -7.31978     (-0.588,-30.114) (-9.507,-0.869) (-42.022,-7.320) 12.1894  16.8226  20.8384  13.875  
241      0.85714 -31.81181 -44.92229 -10.71219   0.58057  -7.31187     (-0.581,-30.098) (-9.551,-0.857) (-42.047,-7.312) 12.2107  16.8574  20.8852  13.928  
242      0.84510 -31.77109 -44.90929 -10.74180   0.57359  -7.30396     (-0.574,-30.081) (-9.595,-0.845) (-42.072,-7.304) 12.2323  16.8924  20.9324  13.9811  
243      0.83305 -31.73038 -44.89629 -10.77141   0.56661  -7.29605     (-0.567,-30.064) (-9.638,-0.833) (-42.097,-7.296) 12.2541  16.9275  20.9798  14.0342  
244      0.82101 -31.68966 -44.88328 -10.80102   0.55964  -7.28813     (-0.560,-30.048) (-9.682,-0.821) (-42.122,-7.288) 12.2761  16.9628  21.0274  14.0873  
245      0.80897 -31.64894 -44.87028 -10.83063   0.55266  -7.28022     (-0.553,-30.031) (-9.725,-0.809) (-42.147,-7.280) 12.2983  16.9981  21.0753  14.1404  
246      0.79693 -31.60822 -44.85728 -10.86025   0.54569  -7.27231     (-0.546,-30.014) (-9.769,-0.797) (-42.172,-7.272) 12.3207  17.0336  21.1235  14.1935  
247      0.78488 -31.56750 -44.84427 -10.88986   0.53871  -7.26439     (-0.539,-29.998) (-9.812,-0.785) (-42.197,-7.264) 12.3433  17.0692  21.172  14.2467  
248      0.77284 -31.52679 -44.83127 -10.91947   0.53173  -7.25648     (-0.532,-29.981) (-9.856,-0.773) (-42.222,-7.256) 12.3661  17.1049  21.2207  14.2999  
249      0.76080 -31.48607 -44.81827 -10.94908   0.52476  -7.24857     (-0.525,-29.964) (-9.900,-0.761) (-42.247,-7.249) 12.3892  17.1407  21.2697  14.353  
250      0.74876 -31.44535 -44.80526 -10.97869   0.51778  -7.24065     (-0.518,-29.948) (-9.943,-0.749) (-42.272,-7.241) 12.4124  17.1766  21.3189  14.4062  
251      0.73672 -31.40463 -44.79226 -11.00831   0.51081  -7.23274     (-0.511,-29.931) (-9.987,-0.737) (-42.297,-7.233) 12.4358  17.2126  21.363  14.4595  
252      0.72467 -31.36392 -44.77926 -11.03792   0.50383  -7.22483     (-0.504,-29.915) (-10.030,-0.725) (-42.322,-7.225) 12.4595  17.2488  21.403  14.5127  
253      0.71263 -31.32320 -44.76625 -11.06753   0.49685  -7.21692     (-0.497,-29.898) (-10.074,-0.713) (-42.347,-7.217) 12.4833  17.285  21.4432  14.5659  
254      0.70059 -31.28248 -44.75325 -11.09714   0.48988  -7.20900     (-0.490,-29.881) (-10.117,-0.701) (-42.372,-7.209) 12.5073  17.3214  21.4838  14.6192  
255      0.68855 -31.24176 -44.74025 -11.12676   0.48290  -7.20109     (-0.483,-29.865) (-10.161,-0.689) (-42.397,-7.201) 12.5316  17.3578  21.5247  14.6725  
256      0.67650 -31.20105 -44.72725 -11.15637   0.47593  -7.19318     (-0.476,-29.848) (-10.205,-0.677) (-42.422,-7.193) 12.556  17.3944  21.5659  14.7258  
257      0.66446 -31.16033 -44.71424 -11.18598   0.46895  -7.18526     (-0.469,-29.831) (-10.248,-0.664) (-42.447,-7.185) 12.5806  17.4311  21.6074  14.7791  
258      0.65242 -31.11961 -44.70124 -11.21559   0.46197  -7.17735     (-0.462,-29.815) (-10.292,-0.652) (-42.472,-7.177) 12.6054  17.4679  21.6492  14.8324  
259      0.64038 -31.07889 -44.68824 -11.24520   0.45500  -7.16944     (-0.455,-29.798) (-10.335,-0.640) (-42.497,-7.169) 12.6305  17.5048  21.6914  14.8857  
260      0.62833 -31.03818 -44.67523 -11.27482   0.44802  -7.16153     (-0.448,-29.782) (-10.379,-0.628) (-42.523,-7.162) 12.6557  17.5418  21.7338  14.9391  
261      0.61629 -30.99746 -44.66223 -11.30443   0.44105  -7.15361     (-0.441,-29.765) (-10.422,-0.616) (-42.548,-7.154) 12.6811  17.5789  21.7765  14.9924  
262      0.60425 -30.95674 -44.64923 -11.33404   0.43407  -7.14570     (-0.434,-29.748) (-10.466,-0.604) (-42.573,-7.146) 12.7066  17.6162  21.8195  15.0458  
263      0.59221 -30.91602 -44.63622 -11.36365   0.42709  -7.13779     (-0.427,-29.732) (-10.509,-0.592) (-42.598,-7.138) 12.7324  17.6535  21.8628  15.0992  
264      0.58016 -30.87531 -44.62322 -11.39326   0.42012  -7.12987     (-0.420,-29.715) (-10.553,-0.580) (-42.623,-7.130) 12.7584  17.6909  21.9064  15.1526  
265      0.56812 -30.83459 -44.61022 -11.42288   0.41314  -7.12196     (-0.413,-29.698) (-10.597,-0.568) (-42.648,-7.122) 12.7845  17.7284  21.9503  15.206  
266      0.55608 -30.79387 -44.59721 -11.45249   0.40617  -7.11405     (-0.406,-29.682) (-10.640,-0.556) (-42.673,-7.114) 12.8109  17.7661  21.9945  15.2595  
267      0.54404 -30.75315 -44.58421 -11.48210   0.39919  -7.10614     (-0.399,-29.665) (-10.684,-0.544) (-42.698,-7.106) 12.8374  17.8038  22.039  15.3129  
268      0.53199 -30.71244 -44.57121 -11.51171   0.39221  -7.09822     (-0.392,-29.648) (-10.727,-0.532) (-42.723,-7.098) 12.8641  17.8416  22.0837  15.3664  
269      0.51995 -30.67172 -44.55820 -11.54132   0.38524  -7.09031     (-0.385,-29.632) (-10.771,-0.520) (-42.748,-7.090) 12.891  17.8796  22.1288  15.4198  
270      0.50791 -30.63100 -44.54520 -11.57094   0.37826  -7.08240     (-0.378,-29.615) (-10.814,-0.508) (-42.773,-7.082) 12.918  17.9176  22.1741  15.4733  
271      0.49587 -30.59028 -44.53220 -11.60055   0.37128  -7.07448     (-0.371,-29.599) (-10.858,-0.496) (-42.798,-7.074) 12.9453  17.9558  22.2197  15.5268  
272      0.48382 -30.54957 -44.51919 -11.63016   0.36431  -7.06657     (-0.364,-29.582) (-10.902,-0.484) (-42.823,-7.067) 12.9727  17.994  22.2656  15.5803  
273      0.47178 -30.50885 -44.50619 -11.65977   0.35733  -7.05866     (-0.357,-29.565) (-10.945,-0.472) (-42.848,-7.059) 13.0003  18.0323  22.3117  15.6339  
274      0.45974 -30.46813 -44.49319 -11.68938   0.35036  -7.05075     (-0.350,-29.549) (-10.989,-0.460) (-42.873,-7.051) 13.0281  18.0707  22.3581  15.6874  
275      0.44770 -30.42741 -44.48019 -11.71900   0.34338  -7.04283     (-0.343,-29.532) (-11.032,-0.448) (-42.898,-7.043) 13.056  18.1093  22.4048  15.7409  
276      0.43566 -30.38670 -44.46718 -11.74861   0.33640  -7.03492     (-0.336,-29.515) (-11.076,-0.436) (-42.923,-7.035) 13.0841  18.1479  22.4517  15.7945  
277      0.42361 -30.34598 -44.45418 -11.77822   0.32943  -7.02701     (-0.329,-29.499) (-11.119,-0.424) (-42.948,-7.027) 13.1124  18.1866  22.499  15.8481  
278      0.41157 -30.30526 -44.44118 -11.80783   0.32245  -7.01909     (-0.322,-29.482) (-11.163,-0.412) (-42.973,-7.019) 13.1409  18.2254  22.5464  15.9016  
279      0.39953 -30.26454 -44.42817 -11.83745   0.31548  -7.01118     (-0.315,-29.465) (-11.206,-0.400) (-42.998,-7.011) 13.1695  18.2643  22.5942  15.9552  
280      0.38749 -30.22382 -44.41517 -11.86706   0.30850  -7.00327     (-0.309,-29.449) (-11.250,-0.387) (-43.023,-7.003) 13.1984  18.3033  22.6422  16.0088  
281      0.37544 -30.18311 -44.40217 -11.89667   0.30152  -6.99536     (-0.302,-29.432) (-11.294,-0.375) (-43.048,-6.995) 13.2273  18.3424  22.6904  16.0625  
282      0.36340 -30.14239 -44.38916 -11.92628   0.29455  -6.98744     (-0.295,-29.416) (-11.337,-0.363) (-43.073,-6.987) 13.2565  18.3816  22.7389  16.1161  
283      0.35136 -30.10167 -44.37616 -11.95589   0.28757  -6.97953     (-0.288,-29.399) (-11.381,-0.351) (-43.098,-6.980) 13.2858  18.4208  22.7877  16.1697  
284      0.33932 -30.06095 -44.36316 -11.98551   0.28060  -6.97162     (-0.281,-29.382) (-11.424,-0.339) (-43.123,-6.972) 13.3153  18.4602  22.8367  16.2234  
285      0.32727 -30.02024 -44.35015 -12.01512   0.27362  -6.96370     (-0.274,-29.366) (-11.468,-0.327) (-43.148,-6.964) 13.3449  18.4997  22.886  16.277  
286      0.31523 -29.97952 -44.33715 -12.04473   0.26664  -6.95579     (-0.267,-29.349) (-11.511,-0.315) (-43.173,-6.956) 13.3747  18.5392  22.9355  16.3307  
287      0.30319 -29.93880 -44.32415 -12.07434   0.25967  -6.94788     (-0.260,-29.332) (-11.555,-0.303) (-43.198,-6.948) 13.4047  18.5788  22.9852  16.3844  
288      0.29115 -29.89808 -44.31114 -12.10395   0.25269  -6.93996     (-0.253,-29.316) (-11.599,-0.291) (-43.223,-6.940) 13.4348  18.6186  23.0352  16.4381  
289      0.27910 -29.85737 -44.29814 -12.13357   0.24572  -6.93205     (-0.246,-29.299) (-11.642,-0.279) (-43.248,-6.932) 13.4651  18.6584  23.0855  16.4918  
290      0.26706 -29.81665 -44.28514 -12.16318   0.23874  -6.92414     (-0.239,-29.283) (-11.686,-0.267) (-43.274,-6.924) 13.4955  18.6983  23.1359  16.5455  
291      0.25502 -29.77593 -44.27213 -12.19279   0.23176  -6.91623     (-0.232,-29.266) (-11.729,-0.255) (-43.299,-6.916) 13.5261  18.7382  23.1866  16.5992  
292      0.24298 -29.73521 -44.25913 -12.22240   0.22479  -6.90831     (-0.225,-29.249) (-11.773,-0.243) (-43.324,-6.908) 13.5569  18.7752  23.2376  16.653  
293      0.23093 -29.69450 -44.24613 -12.25201   0.21781  -6.90040     (-0.218,-29.233) (-11.816,-0.231) (-43.349,-6.900) 13.5878  18.8052  23.2888  16.7067  
294      0.21889 -29.65378 -44.23312 -12.28163   0.21084  -6.89249     (-0.211,-29.216) (-11.860,-0.219) (-43.374,-6.892) 13.6189  18.8353  23.3402  16.7605  
295      0.20685 -29.61306 -44.22012 -12.31124   0.20386  -6.88457     (-0.204,-29.199) (-11.904,-0.207) (-43.399,-6.885) 13.6501  18.8656  23.3918  16.8142  
296      0.19481 -29.57234 -44.20712 -12.34085   0.19688  -6.87666     (-0.197,-29.183) (-11.947,-0.195) (-43.424,-6.877) 13.6815  18.8959  23.4437  16.868  
297      0.18277 -29.53163 -44.19412 -12.37046   0.18991  -6.86875     (-0.190,-29.166) (-11.991,-0.183) (-43.449,-6.869) 13.713  18.9265  23.4958  16.9218  
298      0.17072 -29.49091 -44.18111 -12.40007   0.18293  -6.86084     (-0.183,-29.149) (-12.034,-0.171) (-43.474,-6.861) 13.7447  18.9571  23.5481  16.9756  
299      0.15868 -29.45019 -44.16811 -12.42969   0.17596  -6.85292     (-0.176,-29.133) (-12.078,-0.159) (-43.499,-6.853) 13.7765  18.9878  23.6007  17.0294  
300      0.14664 -29.40947 -44.15511 -12.45930   0.16898  -6.84501     (-0.169,-29.116) (-12.121,-0.147) (-43.524,-6.845) 13.8085  19.0187  23.6534  17.0832  
301      0.13460 -29.36876 -44.14210 -12.48891   0.16200  -6.83710     (-0.162,-29.100) (-12.165,-0.135) (-43.549,-6.837) 13.8406  19.0497  23.7064  17.137  
302      0.12255 -29.32804 -44.12910 -12.51852   0.15503  -6.82918     (-0.155,-29.083) (-12.208,-0.123) (-43.574,-6.829) 13.8728  19.0808  23.7596  17.1909  
303      0.11051 -29.28732 -44.11610 -12.54814   0.14805  -6.82127     (-0.148,-29.066) (-12.252,-0.111) (-43.599,-6.821) 13.9052  19.112  23.8131  17.2447  
304      0.09847 -29.24660 -44.10309 -12.57775   0.14108  -6.81336     (-0.141,-29.050) (-12.296,-0.098) (-43.624,-6.813) 13.9378  19.1433  23.8667  17.2986  
