Fol_2018-05-05.12_20_14.1_2.txt     Output is probe cell, reduced cell, NCDist distance between
31    863.73227 -2004.28981 -2611.48017 776.53310 -1886.04558 -1901.29987     (-863.732,-87.199) (-1140.558,-1747.748) (-1022.313,-1037.568) 1052.87
32    842.74489 -1999.71298 -2574.08224 734.55834 -1865.05820 -1880.31249     (-842.745,-108.187) (-1156.968,-1731.337) (-1022.313,-1037.568) 1042.64
33    821.75751 -1995.13615 -2536.68431 692.58357 -1844.07081 -1859.32511     (-821.758,-129.174) (-1173.379,-1714.927) (-1022.313,-1037.568) 1033.68
34    800.77012 -1990.55932 -2499.28638 650.60881 -1823.08343 -1838.33773     (-800.770,-150.161) (-1189.789,-1698.516) (-1022.313,-1037.568) 1026.02
35    779.78274 -1985.98249 -2461.88845 608.63405 -1802.09605 -1817.35035     (-779.783,-171.149) (-1206.200,-1682.106) (-1022.313,-1037.568) 1019.7
36    758.79536 -1981.40566 -2424.49051 566.65929 -1781.10867 -1796.36297     (-758.795,-192.136) (-1222.610,-1665.695) (-1022.313,-1037.568) 1014.74
37    737.80798 -1976.82883 -2387.09258 524.68453 -1760.12129 -1775.37559     (-737.808,-213.123) (-1239.021,-1649.285) (-1022.313,-1037.568) 1011.16
38    716.82060 -1972.25200 -2349.69465 482.70976 -1739.13391 -1754.38820     (-716.821,-234.111) (-1255.431,-1632.874) (-1022.313,-1037.568) 1008.98
39    695.83322 -1967.67517 -2312.29672 440.73500 -1718.14653 -1733.40082     (-695.833,-255.098) (-1271.842,-1616.464) (-1022.313,-1037.568) 1008.2
40    674.84584 -1963.09834 -2274.89879 398.76024 -1697.15915 -1712.41344     (-674.846,-276.086) (-1288.252,-1600.053) (-1022.313,-1037.568) 1008.82
41    653.85846 -1958.52150 -2237.50086 356.78548 -1676.17177 -1691.42606     (-653.858,-297.073) (-1304.663,-1583.642) (-1022.313,-1037.568) 1010.86
42    632.87108 -1953.94467 -2200.10293 314.81072 -1655.18439 -1670.43868     (-632.871,-318.060) (-1321.074,-1567.232) (-1022.313,-1037.568) 1014.28
43    611.88370 -1949.36784 -2162.70500 272.83595 -1634.19700 -1649.45130     (-611.884,-339.048) (-1337.484,-1550.821) (-1022.313,-1037.568) 1019.1
44    590.89631 -1944.79101 -2125.30706 230.86119 -1613.20962 -1628.46392     (-590.896,-360.035) (-1353.895,-1534.411) (-1022.313,-1037.568) 1025.27
45    569.90893 -1940.21418 -2087.90913 188.88643 -1592.22224 -1607.47654     (-569.909,-381.023) (-1370.305,-1518.000) (-1022.313,-1037.568) 1032.78
46    548.92155 -1935.63735 -2050.51120 146.91167 -1571.23486 -1586.48916     (-548.922,-402.010) (-1386.716,-1501.590) (-1022.313,-1037.568) 1041.6
47    527.93417 -1931.06052 -2013.11327 104.93691 -1550.24748 -1565.50178     (-527.934,-422.997) (-1403.126,-1485.179) (-1022.313,-1037.568) 1051.7
48    506.94679 -1926.48369 -1975.71534  62.96214 -1529.26010 -1544.51439     (-506.947,-443.985) (-1419.537,-1468.769) (-1022.313,-1037.568) 1063.04
49    485.95941 -1921.90686 -1938.31741  20.98738 -1508.27272 -1523.52701     (-485.959,-464.972) (-1435.947,-1452.358) (-1022.313,-1037.568) 1075.58
50    464.97203 -1917.33003 -1900.91948 -20.98738 -1487.28534 -1502.53963     (-464.972,-485.959) (-1452.358,-1435.947) (-1022.313,-1037.568) 1075.58
51    443.98465 -1912.75320 -1863.52155 -62.96214 -1466.29796 -1481.55225     (-443.985,-506.947) (-1468.769,-1419.537) (-1022.313,-1037.568) 1063.04
52    422.99727 -1908.17637 -1826.12361 -104.93691 -1445.31058 -1460.56487     (-422.997,-527.934) (-1485.179,-1403.126) (-1022.313,-1037.568) 1051.7
53    402.00989 -1903.59953 -1788.72568 -146.91167 -1424.32319 -1439.57749     (-402.010,-548.922) (-1501.590,-1386.716) (-1022.313,-1037.568) 1041.6
54    381.02250 -1899.02270 -1751.32775 -188.88643 -1403.33581 -1418.59011     (-381.023,-569.909) (-1518.000,-1370.305) (-1022.313,-1037.568) 1032.78
55    360.03512 -1894.44587 -1713.92982 -230.86119 -1382.34843 -1397.60273     (-360.035,-590.896) (-1534.411,-1353.895) (-1022.313,-1037.568) 1025.27
56    339.04774 -1889.86904 -1676.53189 -272.83595 -1361.36105 -1376.61535     (-339.048,-611.884) (-1550.821,-1337.484) (-1022.313,-1037.568) 1019.1
57    318.06036 -1885.29221 -1639.13396 -314.81072 -1340.37367 -1355.62796     (-318.060,-632.871) (-1567.232,-1321.074) (-1022.313,-1037.568) 1014.28
58    297.07298 -1880.71538 -1601.73603 -356.78548 -1319.38629 -1334.64058     (-297.073,-653.858) (-1583.642,-1304.663) (-1022.313,-1037.568) 1010.86
59    276.08560 -1876.13855 -1564.33810 -398.76024 -1298.39891 -1313.65320     (-276.086,-674.846) (-1600.053,-1288.252) (-1022.313,-1037.568) 1008.82
60    255.09822 -1871.56172 -1526.94016 -440.73500 -1277.41153 -1292.66582     (-255.098,-695.833) (-1616.464,-1271.842) (-1022.313,-1037.568) 1008.2
61    234.11084 -1866.98489 -1489.54223 -482.70976 -1256.42415 -1271.67844     (-234.111,-716.821) (-1632.874,-1255.431) (-1022.313,-1037.568) 1008.98
62    213.12346 -1862.40806 -1452.14430 -524.68453 -1235.43677 -1250.69106     (-213.123,-737.808) (-1649.285,-1239.021) (-1022.313,-1037.568) 1011.16
63    192.13608 -1857.83123 -1414.74637 -566.65929 -1214.44938 -1229.70368     (-192.136,-758.795) (-1665.695,-1222.610) (-1022.313,-1037.568) 1014.74
64    171.14869 -1853.25440 -1377.34844 -608.63405 -1193.46200 -1208.71630     (-171.149,-779.783) (-1682.106,-1206.200) (-1022.313,-1037.568) 1019.7
65    150.16131 -1848.67757 -1339.95051 -650.60881 -1172.47462 -1187.72892     (-150.161,-800.770) (-1698.516,-1189.789) (-1022.313,-1037.568) 1026.02
66    129.17393 -1844.10073 -1302.55258 -692.58357 -1151.48724 -1166.74154     (-129.174,-821.758) (-1714.927,-1173.379) (-1022.313,-1037.568) 1033.68
67    108.18655 -1839.52390 -1265.15465 -734.55834 -1130.49986 -1145.75415     (-108.187,-842.745) (-1731.337,-1156.968) (-1022.313,-1037.568) 1042.64
68     87.19917 -1834.94707 -1227.75672 -776.53310 -1109.51248 -1124.76677     (-87.199,-863.732) (-1747.748,-1140.558) (-1022.313,-1037.568) 1052.87
69     66.21179 -1830.37024 -1190.35878 -818.50786 -1088.52510 -1103.77939     (-66.212,-884.720) (-1764.158,-1124.147) (-1022.313,-1037.568) 1064.34
70     45.22441 -1825.79341 -1152.96085 -860.48262 -1067.53772 -1082.79201     (-45.224,-905.707) (-1780.569,-1107.736) (-1022.313,-1037.568) 1077.01
71     24.23703 -1821.21658 -1115.56292 -902.45738 -1046.55034 -1061.80463     (-24.237,-926.694) (-1796.980,-1091.326) (-1022.313,-1037.568) 1090.83
72      3.24965 -1816.63975 -1078.16499 -944.43215 -1025.56296 -1040.81725     (-3.250,-947.682) (-1813.390,-1074.915) (-1022.313,-1037.568) 1105.77
73    -17.73773 -1812.06292 -1040.76706 -986.40691 -1004.57557 -1019.82987     (-17.738,-986.407) (-1812.063,-1004.576) (-1040.767,-1019.830) 1127.82
74    -38.72512 -1807.48609 -1003.36913 -1028.38167 -983.58819 -998.84249     (-38.725,-1028.382) (-1807.486,-983.588) (-1003.369,-998.842) 1152.4
75    -59.71250 -1802.90926 -965.97120 -1070.35643 -962.60081 -977.85511     (-59.712,-1070.356) (-1802.909,-962.601) (-965.971,-977.855) 1157.51
76    -80.69988 -1798.33243 -928.57327 -1112.33119 -941.61343 -956.86773     (-80.700,-1112.331) (-1798.332,-941.613) (-928.573,-956.868) 1166.46
77    -101.68726 -1793.75560 -891.17533 -1154.30596 -920.62605 -935.88034     (-101.687,-1154.306) (-1793.756,-920.626) (-891.175,-935.880) 1179.17
78    -122.67464 -1789.17877 -853.77740 -1196.28072 -899.63867 -914.89296     (-122.675,-1196.281) (-1789.179,-899.639) (-853.777,-914.893) 1169.27
79    -143.66202 -1784.60193 -816.37947 -1238.25548 -878.65129 -893.90558     (-143.662,-1238.255) (-1784.602,-878.651) (-816.379,-893.906) 1107.78
80    -164.64940 -1780.02510 -778.98154 -1280.23024 -857.66391 -872.91820     (-164.649,-1280.230) (-1780.025,-857.664) (-778.982,-872.918) 1046.97
81    -185.63678 -1775.44827 -741.58361 -1322.20500 -836.67653 -851.93082     (-185.637,-1322.205) (-1775.448,-836.677) (-741.584,-851.931) 986.982
82    -206.62416 -1770.87144 -704.18568 -1364.17977 -815.68914 -830.94344     (-206.624,-1364.180) (-1770.871,-815.689) (-704.186,-830.943) 927.967
83    -227.61154 -1766.29461 -666.78775 -1406.15453 -794.70176 -809.95606     (-227.612,-1406.155) (-1766.295,-794.702) (-666.788,-809.956) 870.125
84    -248.59893 -1761.71778 -629.38982 -1448.12929 -773.71438 -788.96868     (-248.599,-1448.129) (-1761.718,-773.714) (-629.390,-788.969) 813.707
85    -269.58631 -1757.14095 -591.99188 -1490.10405 -752.72700 -767.98130     (-269.586,-1490.104) (-1757.141,-752.727) (-591.992,-767.981) 759.029
86    -290.57369 -1752.56412 -554.59395 -1532.07881 -731.73962 -746.99392     (-290.574,-1532.079) (-1752.564,-731.740) (-554.594,-746.994) 706.496
87    -311.56107 -1747.98729 -517.19602 -1574.05358 -710.75224 -726.00653     (-311.561,-1574.054) (-1747.987,-710.752) (-517.196,-726.007) 656.623
88    -332.54845 -1743.41046 -479.79809 -1616.02834 -689.76486 -705.01915     (-332.548,-1616.028) (-1743.410,-689.765) (-479.798,-705.019) 610.064
89    -353.53583 -1738.83363 -442.40016 -1658.00310 -668.77748 -684.03177     (-353.536,-1658.003) (-1738.834,-668.777) (-442.400,-684.032) 567.632
90    -374.52321 -1734.25680 -405.00223 -1699.97786 -647.79010 -663.04439     (-374.523,-1699.978) (-1734.257,-647.790) (-405.002,-663.044) 530.322
91    -395.51059 -1729.67996 -367.60430 -1741.95262 -626.80272 -642.05701     (-395.511,-1741.953) (-1729.680,-626.803) (-367.604,-642.057) 499.281
92    -416.49797 -1725.10313 -330.20637 -1783.92739 -605.81533 -621.06963     (-416.498,-1783.927) (-1725.103,-605.815) (-330.206,-621.070) 469.723
93    -437.48535 -1720.52630 -292.80843 -1825.90215 -584.82795 -600.08225     (-437.485,-1825.902) (-1720.526,-584.828) (-292.808,-600.082) 402.619
94    -458.47274 -1715.94947 -255.41050 -1867.87691 -563.84057 -579.09487     (-458.473,-1867.877) (-1715.949,-563.841) (-255.411,-579.095) 335.516
95    -479.46012 -1711.37264 -218.01257 -1909.85167 -542.85319 -558.10749     (-479.460,-1909.852) (-1711.373,-542.853) (-218.013,-558.107) 268.413
96    -500.44750 -1706.79581 -180.61464 -1951.82643 -521.86581 -537.12011     (-500.447,-1951.826) (-1706.796,-521.866) (-180.615,-537.120) 201.31
97    -521.43488 -1702.21898 -143.21671 -1993.80120 -500.87843 -516.13272     (-521.435,-1993.801) (-1702.219,-500.878) (-143.217,-516.133) 134.206
98    -542.42226 -1697.64215 -105.81878 -2035.77596 -479.89105 -495.14534     (-542.422,-2035.776) (-1697.642,-479.891) (-105.819,-495.145) 67.1032
99    -563.40964 -1693.06532 -68.42085 -2077.75072 -458.90367 -474.15796     (-563.410,-2077.751) (-1693.065,-458.904) (-68.421,-474.158) 0
