Fol_2018-05-05.11_58_40.14_13.txt     Output is probe cell, reduced cell, NCDist distance between
16    -12.99923  15.02454   3.34831 -26.69308 -36.38064 -42.40330     (-7.426,-6.588) (-13.949,-1.616) (-4.519,-0.116) 9.38242
17    -12.84829  14.82719   3.28546 -26.37893 -36.06567 -41.90209     (-14.730,-6.561) (-7.815,-1.580) (-4.160,-0.125) 9.79238
18    -12.69734  14.62984   3.22260 -26.06478 -35.75070 -41.40089     (-15.395,-6.417) (-8.087,-1.428) (-3.916,-0.367) 10.1075
19    -12.54640  14.43249   3.15974 -25.75063 -35.43573 -40.89968     (-16.059,-6.274) (-8.360,-1.275) (-3.673,-0.609) 10.4778
20    -12.39545  14.23514   3.09689 -25.43648 -35.12075 -40.39847     (-16.724,-6.131) (-8.632,-1.123) (-3.430,-0.851) 10.8979
21    -12.24451  14.03779   3.03403 -25.12233 -34.80578 -39.89727     (-17.388,-5.987) (-8.905,-0.971) (-3.187,-1.092) 11.3621
22    -12.09357  13.84044   2.97117 -24.80818 -34.49081 -39.39606     (-18.053,-5.844) (-9.177,-0.818) (-2.944,-1.334) 11.8653
23    -11.94262  13.64309   2.90831 -24.49403 -34.17583 -38.89485     (-18.717,-5.700) (-9.450,-0.666) (-2.701,-1.576) 12.4027
24    -11.79168  13.44574   2.84546 -24.17988 -33.86086 -38.39365     (-19.382,-5.557) (-9.722,-0.514) (-2.457,-1.818) 12.9701
25    -11.64073  13.24839   2.78260 -23.86572 -33.54589 -37.89244     (-20.047,-5.414) (-9.995,-0.362) (-2.214,-2.060) 13.5638
26    -11.48979  13.05104   2.71974 -23.55157 -33.23092 -37.39123     (-20.711,-5.270) (-10.267,-0.209) (-1.971,-2.301) 14.1803
27    -11.33885  12.85369   2.65689 -23.23742 -32.91594 -36.89003     (-21.376,-5.127) (-10.540,-0.057) (-1.728,-2.543) 14.817
28    -11.18790  12.65634   2.59403 -22.92327 -32.60097 -36.38882     (-1.389,-4.888) (-10.908,-0.095) (-21.945,-2.689) 15.3527
29    -11.03696  12.45899   2.53117 -22.60912 -32.28600 -35.88761     (-0.994,-4.592) (-11.333,-0.248) (-22.457,-2.779) 15.9345
30    -10.88601  12.26164   2.46832 -22.29497 -31.97102 -35.38640     (-0.598,-4.297) (-11.758,-0.400) (-22.969,-2.868) 16.5393
31    -10.73507  12.06429   2.40546 -21.98082 -31.65605 -34.88520     (-0.203,-4.001) (-12.182,-0.552) (-23.482,-2.958) 17.1646
32    -10.58413  11.86694   2.34260 -21.66667 -31.34108 -34.38399     (-0.193,-3.898) (-12.415,-23.801) (-0.512,-2.855) 17.5493
33    -10.43318  11.66959   2.27974 -21.35252 -31.02611 -33.88278     (-0.588,-3.997) (-12.444,-23.918) (-0.269,-2.549) 17.6146
34    -10.28224  11.47224   2.21689 -21.03837 -30.71113 -33.38158     (-0.984,-4.097) (-12.473,-24.035) (-0.026,-2.243) 17.6986
35    -10.13129  11.27489   2.15403 -20.72422 -30.39616 -32.88037     (-12.285,-1.162) (-3.980,-23.934) (-2.154,-0.217) 17.4956
36     -9.98035  11.07754   2.09117 -20.41007 -30.08119 -32.37916     (-12.072,-1.314) (-3.836,-23.808) (-2.091,-0.461) 17.2424
37     -9.82941  10.88019   2.02832 -20.09592 -29.76621 -31.87796     (-11.858,-1.466) (-3.693,-23.681) (-2.028,-0.704) 16.9952
38     -9.67846  10.68285   1.96546 -19.78177 -29.45124 -31.37675     (-11.644,-1.619) (-3.549,-23.555) (-1.965,-0.947) 16.7545
39     -9.52752  10.48550   1.90260 -19.46762 -29.13627 -30.87554     (-11.430,-1.771) (-3.406,-23.428) (-1.903,-1.190) 16.5205
40     -9.37657  10.28815   1.83975 -19.15347 -28.82130 -30.37434     (-11.216,-1.923) (-3.263,-23.302) (-1.840,-1.433) 16.2935
41     -9.22563  10.09080   1.77689 -18.83932 -28.50632 -29.87313     (-11.003,-2.076) (-3.119,-23.176) (-1.777,-1.676) 16.0737
42     -9.07469   9.89345   1.71403 -18.52517 -28.19135 -29.37192     (-10.789,-2.228) (-2.976,-23.049) (-1.714,-1.919) 15.8615
43     -8.92374   9.69610   1.65117 -18.21102 -27.87638 -28.87072     (-10.575,-2.380) (-2.832,-22.923) (-1.651,-2.163) 15.6573
44     -8.77280   9.49875   1.58832 -17.89687 -27.56140 -28.36951     (-10.361,-2.533) (-2.689,-22.796) (-1.588,-2.406) 15.4612
45     -8.62185   9.30140   1.52546 -17.58272 -27.24643 -27.86830     (-10.147,-2.685) (-2.546,-22.670) (-1.525,-2.649) 15.2736
46     -8.47091   9.10405   1.46260 -17.26857 -26.93146 -27.36710     (-9.934,-2.837) (-2.402,-22.544) (-1.463,-2.892) 15.0949
47     -8.31997   8.90670   1.39975 -16.95442 -26.61649 -26.86589     (-9.720,-2.989) (-2.259,-22.417) (-1.400,-3.135) 14.9253
48     -8.16902   8.70935   1.33689 -16.64027 -26.30151 -26.36468     (-9.506,-3.142) (-2.115,-22.291) (-1.337,-3.378) 14.7652
49     -8.01808   8.51200   1.27403 -16.32612 -25.98654 -25.86347     (-9.292,-3.294) (-1.972,-22.164) (-1.274,-3.622) 14.6149
50     -7.86713   8.31465   1.21118 -16.01197 -25.67157 -25.36227     (-9.078,-3.446) (-1.829,-22.038) (-1.211,-3.865) 14.4747
51     -7.71619   8.11730   1.14832 -15.69782 -25.35659 -24.86106     (-8.865,-3.599) (-1.685,-21.912) (-1.148,-4.108) 14.3448
52     -7.56525   7.91995   1.08546 -15.38367 -25.04162 -24.35985     (-8.651,-3.751) (-1.542,-21.785) (-1.085,-4.351) 14.2117
53     -7.41430   7.72260   1.02260 -15.06952 -24.72665 -23.85865     (-8.437,-3.903) (-1.398,-21.659) (-1.023,-4.594) 14.0876
54     -7.26336   7.52525   0.95975 -14.75536 -24.41168 -23.35744     (-8.223,-4.056) (-1.255,-21.532) (-0.960,-4.837) 13.9744
55     -7.11241   7.32790   0.89689 -14.44121 -24.09670 -22.85623     (-8.009,-4.208) (-1.111,-21.406) (-0.897,-5.081) 13.8725
56     -6.96147   7.13055   0.83403 -14.12706 -23.78173 -22.35503     (-7.796,-4.360) (-0.968,-21.280) (-0.834,-5.324) 13.782
57     -6.81053   6.93320   0.77118 -13.81291 -23.46676 -21.85382     (-7.582,-4.513) (-0.825,-21.153) (-0.771,-5.567) 13.7032
58     -6.65958   6.73585   0.70832 -13.49876 -23.15178 -21.35261     (-7.368,-4.665) (-0.681,-21.027) (-0.708,-5.810) 13.6267
59     -6.50864   6.53851   0.64546 -13.18461 -22.83681 -20.85141     (-7.154,-4.817) (-0.538,-20.900) (-0.645,-6.053) 13.5553
60     -6.35769   6.34116   0.58261 -12.87046 -22.52184 -20.35020     (-6.940,-4.970) (-0.394,-20.774) (-0.583,-6.296) 13.496
61     -6.20675   6.14381   0.51975 -12.55631 -22.20687 -19.84899     (-6.726,-5.122) (-0.251,-20.648) (-0.520,-6.540) 13.4489
62     -6.05580   5.94646   0.45689 -12.24216 -21.89189 -19.34779     (-6.513,-5.274) (-0.108,-20.521) (-0.457,-6.783) 13.3998
63     -5.90486   5.74911   0.39403 -11.92801 -21.57692 -18.84658     (-6.990,-5.391) (-0.036,-20.431) (-0.358,-6.263) 13.3484
64     -5.75392   5.55176   0.33118 -11.61386 -21.26195 -18.34537     (-7.090,-5.400) (-0.179,-20.448) (-0.152,-5.906) 13.2766
65     -5.60297   5.35441   0.26832 -11.29971 -20.94697 -17.84416     (-7.135,-0.268) (-5.354,-20.410) (-0.054,-5.603) 13.0845
66     -5.45203   5.15706   0.20546 -10.98556 -20.63200 -17.34296     (-7.029,-0.205) (-5.157,-20.221) (-0.261,-5.452) 12.7702
67     -5.30108   4.95971   0.14261 -10.67141 -20.31703 -16.84175     (-6.922,-0.143) (-4.960,-20.032) (-0.467,-5.301) 12.4604
68     -5.15014   4.76236   0.07975 -10.35726 -20.00206 -16.34054     (-6.816,-0.080) (-4.762,-19.843) (-0.673,-5.150) 12.1554
69     -4.99920   4.56501   0.01689 -10.04311 -19.68708 -15.83934     (-6.709,-0.017) (-4.565,-19.653) (-0.879,-4.999) 11.8558
70     -4.84825   4.36766  -0.04596  -9.72896 -19.37211 -15.33813     (-6.649,-0.046) (-1.040,-19.418) (-4.322,-4.802) 11.5187
71     -4.69731   4.17031  -0.10882  -9.41481 -19.05714 -14.83692     (-6.605,-0.109) (-1.183,-19.166) (-4.061,-4.588) 11.1728
72     -4.54636   3.97296  -0.17168  -9.10066 -18.74216 -14.33572     (-6.561,-0.172) (-1.326,-18.914) (-3.801,-4.375) 10.8346
73     -4.39542   3.77561  -0.23454  -8.78651 -18.42719 -13.83451     (-6.518,-0.235) (-1.470,-18.662) (-3.541,-4.161) 10.5048
74     -4.24448   3.57826  -0.29739  -8.47236 -18.11222 -13.33330     (-6.474,-0.297) (-1.613,-18.410) (-3.281,-3.947) 10.1844
75     -4.09353   3.38091  -0.36025  -8.15821 -17.79725 -12.83210     (-6.431,-0.360) (-1.757,-18.157) (-3.021,-3.733) 9.87416
76     -3.94259   3.18356  -0.42311  -7.84406 -17.48227 -12.33089     (-6.387,-0.423) (-1.900,-17.905) (-2.760,-3.519) 9.57514
77     -3.79164   2.98621  -0.48596  -7.52991 -17.16730 -11.82968     (-6.343,-0.486) (-2.043,-17.653) (-2.500,-3.306) 9.27968
78     -3.64070   2.78886  -0.54882  -7.21576 -16.85233 -11.32848     (-6.300,-0.549) (-2.187,-17.401) (-2.240,-3.092) 8.9918
79     -3.48976   2.59151  -0.61168  -6.90161 -16.53735 -10.82727     (-6.256,-0.612) (-2.330,-17.149) (-1.980,-2.878) 8.68214
80     -3.33881   2.39416  -0.67454  -6.58746 -16.22238 -10.32606     (-6.212,-0.675) (-2.474,-16.897) (-1.720,-2.664) 8.37969
81     -3.18787   2.19682  -0.73739  -6.27331 -15.90741  -9.82486     (-6.169,-0.737) (-2.617,-16.645) (-1.459,-2.450) 8.09108
82     -3.03692   1.99947  -0.80025  -5.95915 -15.59244  -9.32365     (-6.125,-0.800) (-2.760,-16.393) (-1.199,-2.237) 7.81786
83     -2.88598   1.80212  -0.86311  -5.64500 -15.27746  -8.82244     (-6.081,-0.863) (-2.904,-16.141) (-0.939,-2.023) 7.56168
84     -2.73504   1.60477  -0.92596  -5.33085 -14.96249  -8.32123     (-6.038,-0.926) (-3.047,-15.888) (-0.679,-1.809) 7.32433
85     -2.58409   1.40742  -0.98882  -5.01670 -14.64752  -7.82003     (-5.994,-0.989) (-3.191,-15.636) (-0.419,-1.595) 7.10771
86     -2.43315   1.21007  -1.05168  -4.70255 -14.33254  -7.31882     (-5.950,-1.052) (-3.334,-15.384) (-0.158,-1.381) 6.91375
87     -2.28220   1.01272  -1.11453  -4.38840 -14.01757  -6.81761     (-5.805,-3.376) (-1.013,-15.030) (-0.102,-1.269) 6.58305
88     -2.13126   0.81537  -1.17739  -4.07425 -13.70260  -6.31641     (-5.501,-3.259) (-0.815,-14.518) (-0.362,-1.316) 6.0262
89     -1.98032   0.61802  -1.24025  -3.76010 -13.38763  -5.81520     (-5.197,-3.142) (-0.618,-14.006) (-0.622,-1.362) 5.49885
90     -1.82937   0.42067  -1.30311  -3.44595 -13.07265  -5.31399     (-4.893,-3.025) (-0.421,-13.493) (-0.882,-1.409) 4.8948
91     -1.67843   0.22332  -1.36596  -3.13180 -12.75768  -4.81279     (-4.589,-2.908) (-0.223,-12.981) (-1.143,-1.455) 4.31686
92     -1.52748   0.02597  -1.42882  -2.81765 -12.44271  -4.31158     (-4.286,-2.792) (-0.026,-12.469) (-1.403,-1.502) 3.77704
93     -1.37654  -0.17138  -1.49168  -2.50350 -12.12773  -3.81037     (-1.377,-2.504) (-0.171,-12.128) (-1.492,-3.810) 3.13007
94     -1.22560  -0.36873  -1.55453  -2.18935 -11.81276  -3.30917     (-1.226,-2.189) (-0.369,-11.813) (-1.555,-3.309) 2.4887
95     -1.07465  -0.56608  -1.61739  -1.87520 -11.49779  -2.80796     (-1.075,-1.875) (-0.566,-11.498) (-1.617,-2.808) 1.9025
96     -0.92371  -0.76343  -1.68025  -1.56105 -11.18282  -2.30675     (-0.924,-1.561) (-0.763,-11.183) (-1.680,-2.307) 1.44046
97     -0.77276  -0.96078  -1.74310  -1.24690 -10.86784  -1.80555     (-0.773,-1.247) (-0.961,-10.868) (-1.743,-1.806) 1.24898
98     -0.62182  -1.15813  -1.80596  -0.93275 -10.55287  -1.30434     (-0.622,-0.933) (-1.158,-10.553) (-1.806,-1.304) 0.717488
99     -0.47088  -1.35548  -1.86882  -0.61860 -10.23790  -0.80313     (-0.471,-0.619) (-1.355,-10.238) (-1.869,-0.803) 0
