Fol_2018-05-05.09_47_58.1_12.txt     Output is probe cell, reduced cell, NCDist distance between
38    -43.47163 -39.29667 -124.69972 -149.85220 -189.40148 -230.23259     (-43.472,-149.852) (-39.297,-189.401) (-124.700,-230.233) 65.8866
39    -46.63325 -39.21305 -125.25162 -150.28123 -187.30069 -227.15458     (-46.633,-150.281) (-39.213,-187.301) (-125.252,-227.155) 66.445
40    -49.79488 -39.12943 -125.80351 -150.71026 -185.19991 -224.07658     (-49.795,-150.710) (-39.129,-185.200) (-125.804,-224.077) 67.3616
41    -52.95650 -39.04581 -126.35540 -151.13930 -183.09913 -220.99857     (-52.957,-151.139) (-39.046,-183.099) (-126.355,-220.999) 68.6221
42    -56.11813 -38.96219 -126.90729 -151.56833 -180.99834 -217.92056     (-56.118,-151.568) (-38.962,-180.998) (-126.907,-217.921) 70.2079
43    -59.27975 -38.87858 -127.45918 -151.99736 -178.89756 -214.84255     (-59.280,-151.997) (-38.879,-178.898) (-127.459,-214.843) 72.0977
44    -62.44138 -38.79496 -128.01107 -152.42639 -176.79678 -211.76455     (-62.441,-152.426) (-38.795,-176.797) (-128.011,-211.765) 74.2681
45    -65.60300 -38.71134 -128.56297 -152.85542 -174.69599 -208.68654     (-65.603,-152.855) (-38.711,-174.696) (-128.563,-208.687) 76.6954
46    -68.76463 -38.62772 -129.11486 -153.28445 -172.59521 -205.60853     (-68.765,-153.284) (-38.628,-172.595) (-129.115,-205.609) 79.3561
47    -71.92625 -38.54411 -129.66675 -153.71349 -170.49443 -202.53052     (-71.926,-153.713) (-38.544,-170.494) (-129.667,-202.531) 82.2274
48    -75.08788 -38.46049 -130.21864 -154.14252 -168.39364 -199.45252     (-75.088,-154.143) (-38.460,-168.394) (-130.219,-199.453) 85.288
49    -78.24950 -38.37687 -130.77053 -154.57155 -166.29286 -196.37451     (-78.250,-154.572) (-38.377,-166.293) (-130.771,-196.375) 88.5185
50    -81.41113 -38.29325 -131.32243 -155.00058 -164.19208 -193.29650     (-81.411,-155.001) (-38.293,-164.192) (-131.322,-193.297) 91.9007
51    -84.57275 -38.20964 -131.87432 -155.42961 -162.09129 -190.21849     (-84.573,-155.430) (-38.210,-162.091) (-131.874,-190.218) 95.4187
52    -87.73438 -38.12602 -132.42621 -155.85864 -159.99051 -187.14049     (-87.734,-155.859) (-38.126,-159.991) (-132.426,-187.140) 99.0579
53    -90.89600 -38.04240 -132.97810 -156.28768 -157.88973 -184.06248     (-90.896,-156.288) (-38.042,-157.890) (-132.978,-184.062) 102.806
54    -94.05763 -37.95878 -133.52999 -156.71671 -155.78895 -180.98447     (-94.058,-156.717) (-37.959,-155.789) (-133.530,-180.984) 106.65
55    -97.21926 -37.87517 -134.08188 -157.14574 -153.68816 -177.90646     (-97.219,-157.146) (-37.875,-153.688) (-134.082,-177.906) 110.581
56    -100.38088 -37.79155 -134.63378 -157.57477 -151.58738 -174.82846     (-100.381,-157.575) (-37.792,-151.587) (-134.634,-174.828) 114.591
57    -103.54251 -37.70793 -135.18567 -158.00380 -149.48660 -171.75045     (-103.543,-158.004) (-37.708,-149.487) (-135.186,-171.750) 118.67
58    -106.70413 -37.62431 -135.73756 -158.43283 -147.38581 -168.67244     (-106.704,-158.433) (-37.624,-147.386) (-135.738,-168.672) 122.812
59    -109.86576 -37.54070 -136.28945 -158.86187 -145.28503 -165.59443     (-109.866,-158.862) (-37.541,-145.285) (-136.289,-165.594) 127.011
60    -113.02738 -37.45708 -136.84134 -159.29090 -143.18425 -162.51643     (-113.027,-159.291) (-37.457,-143.184) (-136.841,-162.516) 131.262
61    -116.18901 -37.37346 -137.39324 -159.71993 -141.08346 -159.43842     (-116.189,-159.720) (-37.373,-141.083) (-137.393,-159.438) 135.559
62    -119.35063 -37.28984 -137.94513 -160.14896 -138.98268 -156.36041     (-119.351,-160.149) (-37.290,-138.983) (-137.945,-156.360) 139.898
63    -122.51226 -37.20622 -138.49702 -160.57799 -136.88190 -153.28240     (-122.512,-160.578) (-37.206,-136.882) (-138.497,-153.282) 142.402
64    -125.67388 -37.12261 -139.04891 -161.00702 -134.78111 -150.20440     (-125.674,-161.007) (-37.123,-134.781) (-139.049,-150.204) 144.66
65    -128.83551 -37.03899 -139.60080 -161.43606 -132.68033 -147.12639     (-128.836,-161.436) (-37.039,-132.680) (-139.601,-147.126) 147.048
66    -131.99713 -36.95537 -140.15269 -161.86509 -130.57955 -144.04838     (-131.997,-161.865) (-36.955,-130.580) (-140.153,-144.048) 148.469
67    -135.15876 -36.87175 -140.70459 -162.29412 -128.47876 -140.97037     (-135.159,-162.294) (-36.872,-128.479) (-140.705,-140.970) 147.07
68    -138.32038 -36.78814 -141.25648 -162.72315 -126.37798 -137.89237     (-138.320,-162.723) (-36.788,-126.378) (-141.256,-137.892) 145.824
69    -141.48201 -36.70452 -141.80837 -163.15218 -124.27720 -134.81436     (-141.482,-163.152) (-36.705,-124.277) (-141.808,-134.814) 144.736
70    -144.64363 -36.62090 -142.36026 -163.58121 -122.17641 -131.73635     (-144.644,-163.581) (-36.621,-122.176) (-142.360,-131.736) 143.188
71    -147.80526 -36.53728 -142.91215 -164.01025 -120.07563 -128.65834     (-147.805,-164.010) (-36.537,-120.076) (-142.912,-128.658) 138.25
72    -150.96688 -36.45367 -143.46405 -164.43928 -117.97485 -125.58034     (-150.967,-164.439) (-36.454,-117.975) (-143.464,-125.580) 133.313
73    -154.12851 -36.37005 -144.01594 -164.86831 -115.87406 -122.50233     (-154.129,-164.868) (-36.370,-115.874) (-144.016,-122.502) 128.375
74    -157.29013 -36.28643 -144.56783 -165.29734 -113.77328 -119.42432     (-157.290,-165.297) (-36.286,-113.773) (-144.568,-119.424) 123.438
75    -160.45176 -36.20281 -145.11972 -165.72637 -111.67250 -116.34631     (-160.452,-165.726) (-36.203,-111.672) (-145.120,-116.346) 118.5
76    -163.61338 -36.11920 -145.67161 -166.15540 -109.57171 -113.26831     (-163.613,-166.155) (-36.119,-109.572) (-145.672,-113.268) 113.563
77    -166.77501 -36.03558 -146.22350 -166.58444 -107.47093 -110.19030     (-166.775,-166.584) (-36.036,-107.471) (-146.224,-110.190) 108.625
78    -169.93663 -35.95196 -146.77540 -167.01347 -105.37015 -107.11229     (-169.937,-167.013) (-35.952,-105.370) (-146.775,-107.112) 103.688
79    -173.09826 -35.86834 -147.32729 -167.44250 -103.26936 -104.03428     (-173.098,-167.442) (-35.868,-103.269) (-147.327,-104.034) 98.7501
80    -176.25988 -35.78472 -147.87918 -167.87153 -101.16858 -100.95628     (-176.260,-167.872) (-35.785,-101.169) (-147.879,-100.956) 93.8126
81    -179.42151 -35.70111 -148.43107 -168.30056 -99.06780 -97.87827     (-179.422,-168.301) (-35.701,-99.068) (-148.431,-97.878) 88.8751
82    -182.58313 -35.61749 -148.98296 -168.72959 -96.96702 -94.80026     (-182.583,-168.730) (-35.617,-96.967) (-148.983,-94.800) 83.9376
83    -185.74476 -35.53387 -149.53485 -169.15863 -94.86623 -91.72226     (-185.745,-169.159) (-35.534,-94.866) (-149.535,-91.722) 79.0001
84    -188.90638 -35.45025 -150.08675 -169.58766 -92.76545 -88.64425     (-188.906,-169.588) (-35.450,-92.765) (-150.087,-88.644) 74.0625
85    -192.06801 -35.36664 -150.63864 -170.01669 -90.66467 -85.56624     (-192.068,-170.017) (-35.367,-90.665) (-150.639,-85.566) 69.125
86    -195.22963 -35.28302 -151.19053 -170.44572 -88.56388 -82.48823     (-195.230,-170.446) (-35.283,-88.564) (-151.191,-82.488) 64.1875
87    -198.39126 -35.19940 -151.74242 -170.87475 -86.46310 -79.41023     (-198.391,-170.875) (-35.199,-86.463) (-151.742,-79.410) 59.25
88    -201.55288 -35.11578 -152.29431 -171.30378 -84.36232 -76.33222     (-201.553,-171.304) (-35.116,-84.362) (-152.294,-76.332) 54.3125
89    -204.71451 -35.03217 -152.84621 -171.73282 -82.26153 -73.25421     (-204.715,-171.733) (-35.032,-82.262) (-152.846,-73.254) 49.375
90    -207.87613 -34.94855 -153.39810 -172.16185 -80.16075 -70.17620     (-207.876,-172.162) (-34.949,-80.161) (-153.398,-70.176) 44.4375
91    -211.03776 -34.86493 -153.94999 -172.59088 -78.05997 -67.09820     (-211.038,-172.591) (-34.865,-78.060) (-153.950,-67.098) 39.5
92    -214.19938 -34.78131 -154.50188 -173.01991 -75.95918 -64.02019     (-214.199,-173.020) (-34.781,-75.959) (-154.502,-64.020) 34.5625
93    -217.36101 -34.69770 -155.05377 -173.44894 -73.85840 -60.94218     (-217.361,-173.449) (-34.698,-73.858) (-155.054,-60.942) 29.625
94    -220.52263 -34.61408 -155.60566 -173.87797 -71.75762 -57.86417     (-220.523,-173.878) (-34.614,-71.758) (-155.606,-57.864) 24.6875
95    -223.68426 -34.53046 -156.15756 -174.30701 -69.65683 -54.78617     (-223.684,-174.307) (-34.530,-69.657) (-156.158,-54.786) 19.75
96    -226.84588 -34.44684 -156.70945 -174.73604 -67.55605 -51.70816     (-226.846,-174.736) (-34.447,-67.556) (-156.709,-51.708) 14.8125
97    -230.00751 -34.36323 -157.26134 -175.16507 -65.45527 -48.63015     (-230.008,-175.165) (-34.363,-65.455) (-157.261,-48.630) 9.87501
98    -233.16913 -34.27961 -157.81323 -175.59410 -63.35448 -45.55214     (-233.169,-175.594) (-34.280,-63.354) (-157.813,-45.552) 4.9375
99    -236.33076 -34.19599 -158.36512 -176.02313 -61.25370 -42.47414     (-236.331,-176.023) (-34.196,-61.254) (-158.365,-42.474) 0
