Fol_2018-05-05.09_53_06.1_21.txt     Output is probe cell, reduced cell, NCDist distance between
25    -26.69067 -99.75866 -29.25352 -136.48665 -216.25650 -303.27234     (-26.691,-136.487) (-99.759,-216.257) (-29.254,-303.272) 80.2865
26    -29.44017 -99.46317 -29.25352 -136.78214 -213.50700 -302.71840     (-29.440,-136.782) (-99.463,-213.507) (-29.254,-302.718) 80.8895
27    -32.18968 -99.16768 -29.25352 -137.07763 -210.75750 -302.16446     (-32.190,-137.078) (-99.168,-210.757) (-29.254,-302.164) 81.6793
28    -34.93918 -98.87219 -29.25352 -137.37312 -208.00800 -301.61051     (-34.939,-137.373) (-98.872,-208.008) (-29.254,-301.611) 82.6504
29    -37.68868 -98.57670 -29.25352 -137.66861 -205.25849 -301.05657     (-37.689,-137.669) (-98.577,-205.258) (-29.254,-301.057) 83.7967
30    -40.43818 -98.28121 -29.25352 -137.96410 -202.50899 -300.50263     (-40.438,-137.964) (-98.281,-202.509) (-29.254,-300.503) 85.1109
31    -43.18768 -97.98572 -29.25352 -138.25959 -199.75949 -299.94869     (-43.188,-138.260) (-97.986,-199.759) (-29.254,-299.949) 86.5856
32    -45.93718 -97.69023 -29.25352 -138.55508 -197.00999 -299.39475     (-45.937,-138.555) (-97.690,-197.010) (-29.254,-299.395) 88.2126
33    -48.68669 -97.39474 -29.25352 -138.85057 -194.26049 -298.84081     (-48.687,-138.851) (-97.395,-194.260) (-29.254,-298.841) 89.9837
34    -51.43619 -97.09925 -29.25352 -139.14606 -191.51098 -298.28686     (-51.436,-139.146) (-97.099,-191.511) (-29.254,-298.287) 91.8905
35    -54.18569 -96.80376 -29.25352 -139.44155 -188.76148 -297.73292     (-54.186,-139.442) (-96.804,-188.761) (-29.254,-297.733) 93.9248
36    -56.93519 -96.50827 -29.25352 -139.73704 -186.01198 -297.17898     (-56.935,-139.737) (-96.508,-186.012) (-29.254,-297.179) 96.0785
37    -59.68469 -96.21278 -29.25352 -140.03253 -183.26248 -296.62504     (-59.685,-140.033) (-96.213,-183.262) (-29.254,-296.625) 98.3437
38    -62.43420 -95.91729 -29.25352 -140.32802 -180.51298 -296.07110     (-62.434,-140.328) (-95.917,-180.513) (-29.254,-296.071) 100.713
39    -65.18370 -95.62180 -29.25352 -140.62351 -177.76347 -295.51715     (-65.184,-140.624) (-95.622,-177.763) (-29.254,-295.517) 103.179
40    -67.93320 -95.32631 -29.25352 -140.91900 -175.01397 -294.96321     (-67.933,-140.919) (-95.326,-175.014) (-29.254,-294.963) 105.735
41    -70.68270 -95.03082 -29.25352 -141.21449 -172.26447 -294.40927     (-70.683,-141.214) (-95.031,-172.264) (-29.254,-294.409) 108.375
42    -73.43220 -94.73533 -29.25352 -141.50998 -169.51497 -293.85533     (-73.432,-141.510) (-94.735,-169.515) (-29.254,-293.855) 111.092
43    -76.18171 -94.43984 -29.25352 -141.80547 -166.76547 -293.30139     (-76.182,-141.805) (-94.440,-166.765) (-29.254,-293.301) 113.882
44    -78.93121 -94.14435 -29.25352 -142.10096 -164.01596 -292.74745     (-78.931,-142.101) (-94.144,-164.016) (-29.254,-292.747) 116.739
45    -81.68071 -93.84886 -29.25352 -142.39645 -161.26646 -292.19350     (-81.681,-142.396) (-93.849,-161.266) (-29.254,-292.194) 119.658
46    -84.43021 -93.55337 -29.25352 -142.69194 -158.51696 -291.63956     (-84.430,-142.692) (-93.553,-158.517) (-29.254,-291.640) 122.635
47    -87.17971 -93.25788 -29.25352 -142.98743 -155.76746 -291.08562     (-87.180,-142.987) (-93.258,-155.767) (-29.254,-291.086) 125.665
48    -89.92922 -92.96239 -29.25352 -143.28292 -153.01796 -290.53168     (-89.929,-143.283) (-92.962,-153.018) (-29.254,-290.532) 128.745
49    -92.67872 -92.66690 -29.25352 -143.57841 -150.26845 -289.97774     (-92.679,-143.578) (-92.667,-150.268) (-29.254,-289.978) 131.866
50    -95.42822 -92.37141 -29.25352 -143.87390 -147.51895 -289.42380     (-95.428,-143.874) (-92.371,-147.519) (-29.254,-289.424) 133.56
51    -98.17772 -92.07592 -29.25352 -144.16939 -144.76945 -288.86985     (-98.178,-144.169) (-92.076,-144.769) (-29.254,-288.870) 135.347
52    -100.92722 -91.78043 -29.25352 -144.46488 -142.01995 -288.31591     (-100.927,-144.465) (-91.780,-142.020) (-29.254,-288.316) 135.941
53    -103.67673 -91.48494 -29.25352 -144.76037 -139.27045 -287.76197     (-103.677,-144.760) (-91.485,-139.270) (-29.254,-287.762) 136.33
54    -106.42623 -91.18945 -29.25352 -145.05586 -136.52095 -287.20803     (-106.426,-145.056) (-91.189,-136.521) (-29.254,-287.208) 136.832
55    -109.17573 -90.89395 -29.25352 -145.35135 -133.77144 -286.65409     (-109.176,-145.351) (-90.894,-133.771) (-29.254,-286.654) 137.445
56    -111.92523 -90.59846 -29.25352 -145.64684 -131.02194 -286.10014     (-111.925,-145.647) (-90.598,-131.022) (-29.254,-286.100) 136.897
57    -114.67473 -90.30297 -29.25352 -145.94233 -128.27244 -285.54620     (-114.675,-145.942) (-90.303,-128.272) (-29.254,-285.546) 134.486
58    -117.42423 -90.00748 -29.25352 -146.23782 -125.52294 -284.99226     (-117.424,-146.238) (-90.007,-125.523) (-29.254,-284.992) 132.15
59    -120.17374 -89.71199 -29.25352 -146.53331 -122.77344 -284.43832     (-120.174,-146.533) (-89.712,-122.773) (-29.254,-284.438) 129.891
60    -122.92324 -89.41650 -29.25352 -146.82880 -120.02393 -283.88438     (-122.923,-146.829) (-89.417,-120.024) (-29.254,-283.884) 127.715
61    -125.67274 -89.12101 -29.25352 -147.12429 -117.27443 -283.33044     (-125.673,-147.124) (-89.121,-117.274) (-29.254,-283.330) 125.626
62    -128.42224 -88.82552 -29.25352 -147.41978 -114.52493 -282.77649     (-128.422,-147.420) (-88.826,-114.525) (-29.254,-282.776) 123.627
63    -131.17174 -88.53003 -29.25352 -147.71527 -111.77543 -282.22255     (-131.172,-147.715) (-88.530,-111.775) (-29.254,-282.223) 121.724
64    -133.92125 -88.23454 -29.25352 -148.01076 -109.02593 -281.66861     (-133.921,-148.011) (-88.235,-109.026) (-29.254,-281.669) 119.921
65    -136.67075 -87.93905 -29.25352 -148.30625 -106.27642 -281.11467     (-136.671,-148.306) (-87.939,-106.276) (-29.254,-281.115) 118.222
66    -139.42025 -87.64356 -29.25352 -148.60174 -103.52692 -280.56073     (-139.420,-148.602) (-87.644,-103.527) (-29.254,-280.561) 116.632
67    -142.16975 -87.34807 -29.25352 -148.89723 -100.77742 -280.00678     (-142.170,-148.897) (-87.348,-100.777) (-29.254,-280.007) 115.156
68    -144.91925 -87.05258 -29.25352 -149.19272 -98.02792 -279.45284     (-144.919,-149.193) (-87.053,-98.028) (-29.254,-279.453) 113.798
69    -147.66876 -86.75709 -29.25352 -149.48821 -95.27842 -278.89890     (-147.669,-149.488) (-86.757,-95.278) (-29.254,-278.899) 112.562
70    -150.41826 -86.46160 -29.25352 -149.78370 -92.52891 -278.34496     (-150.418,-149.784) (-86.462,-92.529) (-29.254,-278.345) 111.452
71    -153.16776 -86.16611 -29.25352 -150.07919 -89.77941 -277.79102     (-153.168,-150.079) (-86.166,-89.779) (-29.254,-277.791) 110.473
72    -155.91726 -85.87062 -29.25352 -150.37468 -87.02991 -277.23708     (-155.917,-150.375) (-85.871,-87.030) (-29.254,-277.237) 106.645
73    -158.66676 -85.57513 -29.25352 -150.67017 -84.28041 -276.68313     (-158.667,-150.670) (-85.575,-84.280) (-29.254,-276.683) 102.695
74    -161.41627 -85.27964 -29.25352 -150.96566 -81.53091 -276.12919     (-161.416,-150.966) (-85.280,-81.531) (-29.254,-276.129) 98.7453
75    -164.16577 -84.98415 -29.25352 -151.26115 -78.78141 -275.57525     (-164.166,-151.261) (-84.984,-78.781) (-29.254,-275.575) 94.7954
76    -166.91527 -84.68866 -29.25352 -151.55664 -76.03190 -275.02131     (-166.915,-151.557) (-84.689,-76.032) (-29.254,-275.021) 90.8456
77    -169.66477 -84.39317 -29.25352 -151.85213 -73.28240 -274.46737     (-169.665,-151.852) (-84.393,-73.282) (-29.254,-274.467) 86.8958
78    -172.41427 -84.09768 -29.25352 -152.14762 -70.53290 -273.91343     (-172.414,-152.148) (-84.098,-70.533) (-29.254,-273.913) 82.946
79    -175.16377 -83.80219 -29.25352 -152.44311 -67.78340 -273.35948     (-175.164,-152.443) (-83.802,-67.783) (-29.254,-273.359) 78.9962
80    -177.91328 -83.50670 -29.25352 -152.73860 -65.03390 -272.80554     (-177.913,-152.739) (-83.507,-65.034) (-29.254,-272.806) 75.0464
81    -180.66278 -83.21121 -29.25352 -153.03409 -62.28439 -272.25160     (-180.663,-153.034) (-83.211,-62.284) (-29.254,-272.252) 71.0966
82    -183.41228 -82.91572 -29.25352 -153.32958 -59.53489 -271.69766     (-183.412,-153.330) (-82.916,-59.535) (-29.254,-271.698) 67.1468
83    -186.16178 -82.62023 -29.25352 -153.62507 -56.78539 -271.14372     (-186.162,-153.625) (-82.620,-56.785) (-29.254,-271.144) 63.197
84    -188.91128 -82.32474 -29.25352 -153.92056 -54.03589 -270.58977     (-188.911,-153.921) (-82.325,-54.036) (-29.254,-270.590) 59.2472
85    -191.66079 -82.02925 -29.25352 -154.21605 -51.28639 -270.03583     (-191.661,-154.216) (-82.029,-51.286) (-29.254,-270.036) 55.2973
86    -194.41029 -81.73376 -29.25352 -154.51155 -48.53688 -269.48189     (-194.410,-154.512) (-81.734,-48.537) (-29.254,-269.482) 51.3475
87    -197.15979 -81.43827 -29.25352 -154.80704 -45.78738 -268.92795     (-197.160,-154.807) (-81.438,-45.787) (-29.254,-268.928) 47.3977
88    -199.90929 -81.14278 -29.25352 -155.10253 -43.03788 -268.37401     (-199.909,-155.103) (-81.143,-43.038) (-29.254,-268.374) 43.4479
89    -202.65879 -80.84729 -29.25352 -155.39802 -40.28838 -267.82007     (-202.659,-155.398) (-80.847,-40.288) (-29.254,-267.820) 39.4981
90    -205.40830 -80.55180 -29.25352 -155.69351 -37.53888 -267.26612     (-205.408,-155.694) (-80.552,-37.539) (-29.254,-267.266) 35.5483
91    -208.15780 -80.25631 -29.25352 -155.98900 -34.78937 -266.71218     (-208.158,-155.989) (-80.256,-34.789) (-29.254,-266.712) 31.5985
92    -210.90730 -79.96082 -29.25352 -156.28449 -32.03987 -266.15824     (-210.907,-156.284) (-79.961,-32.040) (-29.254,-266.158) 27.6487
93    -213.65680 -79.66533 -29.25352 -156.57998 -29.29037 -265.60430     (-213.657,-156.580) (-79.665,-29.290) (-29.254,-265.604) 23.6989
94    -216.40630 -79.36984 -29.25352 -156.87547 -26.54087 -265.05036     (-216.406,-156.875) (-79.370,-26.541) (-29.254,-265.050) 19.7491
95    -219.15581 -79.07435 -29.25352 -157.17096 -23.79137 -264.49642     (-219.156,-157.171) (-79.074,-23.791) (-29.254,-264.496) 15.7992
96    -221.90531 -78.77886 -29.25352 -157.46645 -21.04186 -263.94247     (-221.905,-157.466) (-78.779,-21.042) (-29.254,-263.942) 11.8494
97    -224.65481 -78.48337 -29.25352 -157.76194 -18.29236 -263.38853     (-224.655,-157.762) (-78.483,-18.292) (-29.254,-263.389) 7.89962
98    -227.40431 -78.18788 -29.25352 -158.05743 -15.54286 -262.83459     (-227.404,-158.057) (-78.188,-15.543) (-29.254,-262.835) 3.94981
99    -230.15381 -77.89239 -29.25352 -158.35292 -12.79336 -262.28065     (-230.154,-158.353) (-77.892,-12.793) (-29.254,-262.281) 0
