Fol_2018-05-05.11_54_25.7_6.txt     Output is probe cell, reduced cell, NCDist distance between
13      7.77369 -29.13507  -5.38599  17.45611 -18.34647 -35.74870     (-9.682,-2.998) (-3.835,-10.573) (-1.997,-2.388) 9.65851
14      7.68063 -28.80024  -5.33823  17.08697 -18.15974 -35.33398     (-9.406,-2.996) (-4.156,-10.479) (-2.307,-2.342) 9.6698
15      7.58756 -28.46541  -5.29047  16.71782 -17.97300 -34.91925     (-9.130,-2.993) (-4.477,-10.385) (-2.617,-2.297) 9.71063
16      7.49450 -28.13058  -5.24271  16.34868 -17.78626 -34.50453     (-8.854,-2.991) (-4.798,-10.292) (-2.928,-2.252) 9.78062
17      7.40143 -27.79575  -5.19494  15.97953 -17.59952 -34.08981     (-8.578,-2.988) (-5.119,-10.198) (-3.238,-2.206) 9.87916
18      7.30837 -27.46091  -5.14718  15.61039 -17.41278 -33.67509     (-8.302,-2.986) (-5.440,-10.104) (-3.549,-2.161) 10.0054
19      7.21531 -27.12608  -5.09942  15.24124 -17.22605 -33.26036     (-8.026,-2.984) (-5.761,-10.011) (-3.859,-2.116) 10.1583
20      7.12224 -26.79125  -5.05166  14.87210 -17.03931 -32.84564     (-7.750,-2.981) (-6.083,-9.917) (-4.169,-2.071) 10.3367
21      7.02918 -26.45642  -5.00389  14.50295 -16.85257 -32.43092     (-7.474,-2.979) (-6.404,-9.823) (-4.480,-2.025) 10.5393
22      6.93611 -26.12159  -4.95613  14.13381 -16.66583 -32.01619     (-7.198,-2.976) (-6.725,-9.730) (-4.790,-1.980) 10.7647
23      6.84305 -25.78676  -4.90837  13.76466 -16.47909 -31.60147     (-6.922,-2.974) (-7.046,-9.636) (-5.100,-1.935) 11.0116
24      6.74998 -25.45193  -4.86061  13.39551 -16.29236 -31.18675     (-6.646,-2.971) (-7.367,-9.542) (-5.411,-1.889) 11.1893
25      6.65692 -25.11710  -4.81285  13.02637 -16.10562 -30.77203     (-6.369,-2.969) (-7.688,-9.449) (-5.721,-1.844) 11.3726
26      6.56386 -24.78227  -4.76508  12.65722 -15.91888 -30.35730     (-6.093,-2.966) (-8.009,-9.355) (-6.032,-1.799) 11.5777
27      6.47079 -24.44744  -4.71732  12.28808 -15.73214 -29.94258     (-5.817,-2.964) (-8.330,-9.261) (-6.342,-1.753) 11.8036
28      6.37773 -24.11261  -4.66956  11.91893 -15.54540 -29.52786     (-5.541,-2.961) (-8.651,-9.168) (-6.652,-1.708) 12.0491
29      6.28466 -23.77778  -4.62180  11.54979 -15.35867 -29.11314     (-5.265,-2.959) (-8.972,-9.074) (-6.963,-1.663) 12.3129
30      6.19160 -23.44295  -4.57403  11.18064 -15.17193 -28.69841     (-4.989,-2.956) (-9.294,-8.980) (-7.273,-1.618) 12.1838
31      6.09853 -23.10812  -4.52627  10.81150 -14.98519 -28.28369     (-4.713,-2.954) (-9.615,-8.887) (-7.584,-1.572) 12.0338
32      6.00547 -22.77329  -4.47851  10.44235 -14.79845 -27.86897     (-4.437,-2.952) (-9.936,-8.793) (-7.894,-1.527) 11.9059
33      5.91240 -22.43846  -4.43075  10.07321 -14.61171 -27.45424     (-4.161,-2.949) (-10.257,-8.699) (-8.204,-1.482) 11.8009
34      5.81934 -22.10363  -4.38298   9.70406 -14.42498 -27.03952     (-3.885,-2.947) (-10.578,-8.606) (-8.515,-1.436) 11.7195
35      5.72628 -21.76879  -4.33522   9.33492 -14.23824 -26.62480     (-3.609,-2.944) (-10.899,-8.512) (-8.825,-1.391) 11.662
36      5.63321 -21.43396  -4.28746   8.96577 -14.05150 -26.21008     (-3.333,-2.942) (-11.220,-8.418) (-9.136,-1.346) 11.629
37      5.54015 -21.09913  -4.23970   8.59662 -13.86476 -25.79535     (-3.056,-2.939) (-11.541,-8.325) (-9.446,-1.300) 11.6205
38      5.44708 -20.76430  -4.19194   8.22748 -13.67802 -25.38063     (-2.780,-2.937) (-11.862,-8.231) (-9.756,-1.255) 11.6367
39      5.35402 -20.42947  -4.14417   7.85833 -13.49129 -24.96591     (-2.504,-2.934) (-12.184,-8.137) (-10.067,-1.210) 11.6775
40      5.26095 -20.09464  -4.09641   7.48919 -13.30455 -24.55119     (-2.228,-2.932) (-12.505,-8.044) (-10.377,-1.165) 11.7425
41      5.16789 -19.75981  -4.04865   7.12004 -13.11781 -24.13646     (-1.952,-2.929) (-12.826,-7.950) (-10.688,-1.119) 11.8314
42      5.07483 -19.42498  -4.00089   6.75090 -12.93107 -23.72174     (-1.676,-2.927) (-13.147,-7.856) (-10.998,-1.074) 11.9436
43      4.98176 -19.09015  -3.95312   6.38175 -12.74433 -23.30702     (-1.400,-2.924) (-13.468,-7.763) (-11.308,-1.029) 12.0786
44      4.88870 -18.75532  -3.90536   6.01261 -12.55760 -22.89229     (-1.124,-2.922) (-13.789,-7.669) (-11.619,-0.983) 12.2354
45      4.79563 -18.42049  -3.85760   5.64346 -12.37086 -22.47757     (-0.848,-2.920) (-14.110,-7.575) (-11.929,-0.938) 12.4135
46      4.70257 -18.08566  -3.80984   5.27432 -12.18412 -22.06285     (-0.572,-2.917) (-14.431,-7.482) (-12.240,-0.893) 12.6117
47      4.60950 -17.75083  -3.76208   4.90517 -11.99738 -21.64813     (-0.296,-2.915) (-14.752,-7.388) (-12.550,-0.847) 12.8292
48      4.51644 -17.41600  -3.71431   4.53603 -11.81064 -21.23340     (-0.020,-2.912) (-15.074,-7.294) (-12.860,-0.802) 13.065
49      4.42338 -17.08117  -3.66655   4.16688 -11.62391 -20.81868     (-6.944,-0.500) (-3.166,-0.256) (-12.914,-15.138) 13.0082
50      4.33031 -16.74634  -3.61879   3.79774 -11.43717 -20.40396     (-6.574,-0.179) (-3.440,-0.533) (-12.949,-15.183) 12.9573
51      4.23725 -16.41151  -3.57103   3.42859 -11.25043 -19.98924     (-6.347,-0.142) (-12.840,-0.666) (-3.571,-15.086) 12.7359
52      4.14418 -16.07667  -3.52326   3.05944 -11.06369 -19.57451     (-6.299,-0.464) (-12.553,-0.621) (-3.523,-14.809) 12.4259
53      4.05112 -15.74184  -3.47550   2.69030 -10.87695 -19.15979     (-6.250,-0.785) (-12.266,-0.576) (-3.476,-14.533) 12.1237
54      3.95805 -15.40701  -3.42774   2.32115 -10.69022 -18.74507     (-6.202,-1.107) (-11.979,-0.530) (-3.428,-14.257) 11.8366
55      3.86499 -15.07218  -3.37998   1.95201 -10.50348 -18.33034     (-6.153,-1.428) (-11.692,-0.485) (-3.380,-13.980) 11.5655
56      3.77192 -14.73735  -3.33222   1.58286 -10.31674 -17.91562     (-6.105,-1.749) (-11.405,-0.440) (-3.332,-13.704) 11.3117
57      3.67886 -14.40252  -3.28445   1.21372 -10.13000 -17.50090     (-6.057,-2.071) (-11.118,-0.394) (-3.284,-13.428) 11.0764
58      3.58580 -14.06769  -3.23669   0.84457  -9.94326 -17.08618     (-6.008,-2.392) (-10.831,-0.349) (-3.237,-13.151) 10.8608
59      3.49273 -13.73286  -3.18893   0.47543  -9.75653 -16.67145     (-5.960,-2.714) (-10.544,-0.304) (-3.189,-12.875) 10.666
60      3.39967 -13.39803  -3.14117   0.10628  -9.56979 -16.25673     (-5.912,-3.035) (-10.257,-0.259) (-3.141,-12.599) 10.4932
61      3.30660 -13.06320  -3.09340  -0.26286  -9.38305 -15.84201     (-5.863,-3.356) (-9.970,-0.213) (-3.093,-12.322) 10.3435
62      3.21354 -12.72837  -3.04564  -0.63201  -9.19631 -15.42728     (-5.815,-3.678) (-9.683,-0.168) (-3.046,-12.046) 10.218
63      3.12047 -12.39354  -2.99788  -1.00115  -9.00957 -15.01256     (-5.767,-3.999) (-9.396,-0.123) (-2.998,-11.769) 10.1175
64      3.02741 -12.05871  -2.95012  -1.37030  -8.82284 -14.59784     (-5.718,-4.320) (-9.109,-0.077) (-2.950,-11.493) 10.0428
65      2.93435 -11.72388  -2.90236  -1.73945  -8.63610 -14.18312     (-5.670,-4.642) (-8.822,-0.032) (-2.902,-11.217) 9.99446
66      2.84128 -11.38905  -2.85459  -2.10859  -8.44936 -13.76839     (-2.841,-4.950) (-8.548,-0.013) (-5.608,-10.927) 9.97006
67      2.74822 -11.05422  -2.80683  -2.47774  -8.26262 -13.35367     (-2.748,-5.226) (-8.306,-0.059) (-5.514,-10.605) 9.9651
68      2.65515 -10.71939  -2.75907  -2.84688  -8.07588 -12.93895     (-2.655,-5.502) (-8.064,-0.104) (-5.421,-10.284) 9.98597
69      2.56209 -10.38456  -2.71131  -3.21603  -7.88915 -12.52423     (-2.562,-5.778) (-7.822,-0.149) (-5.327,-9.962) 10.0325
70      2.46902 -10.04972  -2.66354  -3.58517  -7.70241 -12.10950     (-2.469,-6.054) (-7.581,-0.195) (-5.233,-9.640) 10.1044
71      2.37596  -9.71489  -2.61578  -3.95432  -7.51567 -11.69478     (-2.376,-6.330) (-7.339,-0.240) (-5.140,-9.319) 10.201
72      2.28290  -9.38006  -2.56802  -4.32346  -7.32893 -11.28006     (-2.283,-6.606) (-7.097,-0.285) (-5.046,-8.997) 10.3217
73      2.18983  -9.04523  -2.52026  -4.69261  -7.14219 -10.86533     (-2.190,-6.882) (-6.855,-0.330) (-4.952,-8.676) 10.4368
74      2.09677  -8.71040  -2.47250  -5.06175  -6.95546 -10.45061     (-2.097,-7.159) (-6.614,-0.376) (-4.859,-8.354) 10.5561
75      2.00370  -8.37557  -2.42473  -5.43090  -6.76872 -10.03589     (-2.004,-7.435) (-6.372,-0.421) (-4.765,-8.032) 10.6982
76      1.91064  -8.04074  -2.37697  -5.80004  -6.58198  -9.62117     (-1.911,-7.711) (-6.130,-0.466) (-4.671,-7.711) 10.8619
77      1.81757  -7.70591  -2.32921  -6.16919  -6.39524  -9.20644     (-1.818,-7.987) (-5.888,-0.512) (-4.578,-7.389) 10.377
78      1.72451  -7.37108  -2.28145  -6.53833  -6.20850  -8.79172     (-1.725,-8.263) (-5.647,-0.557) (-4.484,-7.067) 9.89429
79      1.63144  -7.03625  -2.23368  -6.90748  -6.02177  -8.37700     (-1.631,-8.539) (-5.405,-0.602) (-4.390,-6.746) 9.41422
80      1.53838  -6.70142  -2.18592  -7.27663  -5.83503  -7.96228     (-1.538,-8.815) (-5.163,-0.648) (-4.297,-6.424) 8.93718
81      1.44532  -6.36659  -2.13816  -7.64577  -5.64829  -7.54755     (-1.445,-9.091) (-4.921,-0.693) (-4.203,-6.102) 8.4637
82      1.35225  -6.03176  -2.09040  -8.01492  -5.46155  -7.13283     (-1.352,-9.367) (-4.680,-0.738) (-4.109,-5.781) 7.9944
83      1.25919  -5.69693  -2.04264  -8.38406  -5.27481  -6.71811     (-1.259,-9.643) (-4.438,-0.783) (-4.016,-5.459) 7.53006
84      1.16612  -5.36210  -1.99487  -8.75321  -5.08807  -6.30338     (-1.166,-9.919) (-4.196,-0.829) (-3.922,-5.137) 7.07167
85      1.07306  -5.02727  -1.94711  -9.12235  -4.90134  -5.88866     (-1.073,-10.195) (-3.954,-0.874) (-3.828,-4.816) 6.62046
86      0.97999  -4.69244  -1.89935  -9.49150  -4.71460  -5.47394     (-0.980,-10.471) (-3.712,-0.919) (-3.735,-4.494) 6.178
87      0.88693  -4.35760  -1.85159  -9.86064  -4.52786  -5.05922     (-0.887,-10.748) (-3.471,-0.965) (-3.641,-4.172) 5.74632
88      0.79387  -4.02277  -1.80382 -10.22979  -4.34112  -4.64449     (-0.794,-11.024) (-3.229,-1.010) (-3.547,-3.851) 5.32802
89      0.70080  -3.68794  -1.75606 -10.59893  -4.15438  -4.22977     (-0.701,-11.300) (-2.987,-1.055) (-3.454,-3.529) 4.92654
90      0.60774  -3.35311  -1.70830 -10.96808  -3.96765  -3.81505     (-0.608,-11.576) (-2.745,-1.101) (-3.360,-3.207) 4.54632
91      0.51467  -3.01828  -1.66054 -11.33722  -3.78091  -3.40033     (-0.515,-11.852) (-2.504,-1.146) (-3.266,-2.886) 4.19314
92      0.42161  -2.68345  -1.61278 -11.70637  -3.59417  -2.98560     (-0.422,-12.128) (-2.262,-1.191) (-3.173,-2.564) 3.82879
93      0.32854  -2.34862  -1.56501 -12.07552  -3.40743  -2.57088     (-0.329,-12.404) (-2.020,-1.236) (-3.079,-2.242) 3.32758
94      0.23548  -2.01379  -1.51725 -12.44466  -3.22069  -2.15616     (-0.235,-12.680) (-1.778,-1.282) (-2.985,-1.921) 2.82865
95      0.14241  -1.67896  -1.46949 -12.81381  -3.03396  -1.74143     (-0.142,-12.956) (-1.537,-1.327) (-2.892,-1.599) 2.33344
96      0.04935  -1.34413  -1.42173 -13.18295  -2.84722  -1.32671     (-0.049,-13.232) (-1.295,-1.372) (-2.798,-1.277) 1.84496
97     -0.04371  -1.00930  -1.37396 -13.55210  -2.66048  -0.91199     (-0.044,-13.552) (-1.009,-2.660) (-1.374,-0.912) 1.36556
98     -0.13678  -0.67447  -1.32620 -13.92124  -2.47374  -0.49727     (-0.137,-13.921) (-0.674,-2.474) (-1.326,-0.497) 0.68278
99     -0.22984  -0.33964  -1.27844 -14.29039  -2.28700  -0.08254     (-0.230,-14.290) (-0.340,-2.287) (-1.278,-0.083) 0
