Fol_2018-05-05.12_25_05.2_11.txt     Output is probe cell, reduced cell, NCDist distance between
24    1149.20699 -1942.73933 -2239.81209 371.10757 -2229.23793 -3069.63432     (-1149.207,-778.099) (-793.532,-1090.605) (-1080.031,-1920.427) 909.835
25    1104.14005 -1920.20586 -2217.07128 348.57410 -2206.91180 -3047.10085     (-1104.140,-755.566) (-816.066,-1112.931) (-1102.772,-1942.961) 912.507
26    1059.07311 -1897.67239 -2194.33048 326.04063 -2184.58567 -3024.56738     (-1059.073,-733.032) (-838.599,-1135.257) (-1125.513,-1965.494) 863.216
27    1014.00617 -1875.13892 -2171.58967 303.50716 -2162.25953 -3002.03391     (-1014.006,-710.499) (-861.133,-1157.584) (-1148.253,-1988.028) 815.269
28    968.93923 -1852.60545 -2148.84886 280.97369 -2139.93340 -2979.50044     (-968.939,-687.966) (-883.666,-1179.910) (-1170.994,-2010.561) 770.276
29    923.87229 -1830.07198 -2126.10806 258.44022 -2117.60726 -2956.96697     (-923.872,-665.432) (-906.200,-1202.236) (-1193.735,-2033.095) 728.784
30    878.80534 -1807.53851 -2103.36725 235.90675 -2095.28113 -2934.43350     (-878.805,-642.899) (-928.733,-1224.562) (-1216.476,-2055.628) 689.94
31    833.73840 -1785.00504 -2080.62644 213.37328 -2072.95500 -2911.90003     (-833.738,-620.365) (-951.267,-1246.888) (-1239.217,-2078.162) 655.228
32    788.67146 -1762.47157 -2057.88564 190.83981 -2050.62886 -2889.36656     (-788.671,-597.832) (-973.800,-1269.214) (-1261.957,-2100.695) 625.914
33    743.60452 -1739.93810 -2035.14483 168.30634 -2028.30273 -2866.83309     (-743.605,-575.298) (-996.334,-1291.540) (-1284.698,-2123.229) 602.789
34    698.53758 -1717.40463 -2012.40402 145.77287 -2005.97659 -2844.29962     (-698.538,-552.765) (-1018.867,-1313.866) (-1307.439,-2145.762) 586.583
35    653.47064 -1694.87116 -1989.66322 123.23939 -1983.65046 -2821.76614     (-653.471,-530.231) (-1041.401,-1336.193) (-1330.180,-2168.296) 577.879
36    608.40370 -1672.33769 -1966.92241 100.70592 -1961.32433 -2799.23267     (-608.404,-507.698) (-1063.934,-1358.519) (-1352.921,-2190.829) 577.017
37    563.33676 -1649.80422 -1944.18160  78.17245 -1938.99819 -2776.69920     (-563.337,-485.164) (-1086.467,-1380.845) (-1375.661,-2213.362) 584.032
38    518.26982 -1627.27075 -1921.44080  55.63898 -1916.67206 -2754.16573     (-518.270,-462.631) (-1109.001,-1403.171) (-1398.402,-2235.896) 598.647
39    473.20288 -1604.73728 -1898.69999  33.10551 -1894.34592 -2731.63226     (-473.203,-440.097) (-1131.534,-1425.497) (-1421.143,-2258.429) 620.324
40    428.13594 -1582.20381 -1875.95918  10.57204 -1872.01979 -2709.09879     (-428.136,-417.564) (-1154.068,-1447.823) (-1443.884,-2280.963) 648.356
41    383.06900 -1559.67033 -1853.21837 -11.96143 -1849.69366 -2686.56532     (-383.069,-395.030) (-1176.601,-1470.149) (-1466.625,-2303.496) 681.96
42    338.00206 -1537.13686 -1830.47757 -34.49490 -1827.36752 -2664.03185     (-338.002,-372.497) (-1199.135,-1492.476) (-1489.365,-2326.030) 720.356
43    292.93511 -1514.60339 -1807.73676 -57.02837 -1805.04139 -2641.49838     (-292.935,-349.963) (-1221.668,-1514.802) (-1512.106,-2348.563) 762.821
44    247.86817 -1492.06992 -1784.99595 -79.56184 -1782.71525 -2618.96491     (-247.868,-327.430) (-1244.202,-1537.128) (-1534.847,-2371.097) 808.715
45    202.80123 -1469.53645 -1762.25515 -102.09531 -1760.38912 -2596.43144     (-202.801,-304.897) (-1266.735,-1559.454) (-1557.588,-2393.630) 857.486
46    157.73429 -1447.00298 -1739.51434 -124.62878 -1738.06299 -2573.89797     (-157.734,-282.363) (-1289.269,-1581.780) (-1580.329,-2416.164) 908.672
47    112.66735 -1424.46951 -1716.77353 -147.16225 -1715.73685 -2551.36450     (-112.667,-259.830) (-1311.802,-1604.106) (-1603.070,-2438.697) 961.888
48     67.60041 -1401.93604 -1694.03273 -169.69572 -1693.41072 -2528.83103     (-67.600,-237.296) (-1334.336,-1626.432) (-1625.810,-2461.231) 1016.81
49     22.53347 -1379.40257 -1671.29192 -192.22919 -1671.08458 -2506.29756     (-22.533,-214.763) (-1356.869,-1648.758) (-1648.551,-2483.764) 1073.19
50    -22.53347 -1356.86910 -1648.55111 -214.76266 -1648.75845 -2483.76409     (-22.533,-214.763) (-1356.869,-1648.758) (-1648.551,-2483.764) 1073.19
51    -67.60041 -1334.33563 -1625.81031 -237.29613 -1626.43232 -2461.23062     (-67.600,-237.296) (-1334.336,-1626.432) (-1625.810,-2461.231) 1016.81
52    -112.66735 -1311.80216 -1603.06950 -259.82960 -1604.10618 -2438.69715     (-112.667,-259.830) (-1311.802,-1604.106) (-1603.070,-2438.697) 961.888
53    -157.73429 -1289.26869 -1580.32869 -282.36307 -1581.78005 -2416.16368     (-157.734,-282.363) (-1289.269,-1581.780) (-1580.329,-2416.164) 908.672
54    -202.80123 -1266.73522 -1557.58789 -304.89654 -1559.45391 -2393.63021     (-202.801,-304.897) (-1266.735,-1559.454) (-1557.588,-2393.630) 857.486
55    -247.86817 -1244.20175 -1534.84708 -327.43001 -1537.12778 -2371.09674     (-247.868,-327.430) (-1244.202,-1537.128) (-1534.847,-2371.097) 808.715
56    -292.93511 -1221.66828 -1512.10627 -349.96348 -1514.80165 -2348.56327     (-292.935,-349.963) (-1221.668,-1514.802) (-1512.106,-2348.563) 762.821
57    -338.00206 -1199.13481 -1489.36547 -372.49695 -1492.47551 -2326.02980     (-338.002,-372.497) (-1199.135,-1492.476) (-1489.365,-2326.030) 720.356
58    -383.06900 -1176.60134 -1466.62466 -395.03042 -1470.14938 -2303.49633     (-383.069,-395.030) (-1176.601,-1470.149) (-1466.625,-2303.496) 681.96
59    -428.13594 -1154.06787 -1443.88385 -417.56389 -1447.82324 -2280.96286     (-428.136,-417.564) (-1154.068,-1447.823) (-1443.884,-2280.963) 648.356
60    -473.20288 -1131.53440 -1421.14305 -440.09736 -1425.49711 -2258.42939     (-473.203,-440.097) (-1131.534,-1425.497) (-1421.143,-2258.429) 620.324
61    -518.26982 -1109.00093 -1398.40224 -462.63084 -1403.17098 -2235.89592     (-518.270,-462.631) (-1109.001,-1403.171) (-1398.402,-2235.896) 598.647
62    -563.33676 -1086.46746 -1375.66143 -485.16431 -1380.84484 -2213.36244     (-563.337,-485.164) (-1086.467,-1380.845) (-1375.661,-2213.362) 584.032
63    -608.40370 -1063.93399 -1352.92063 -507.69778 -1358.51871 -2190.82897     (-608.404,-507.698) (-1063.934,-1358.519) (-1352.921,-2190.829) 577.017
64    -653.47064 -1041.40052 -1330.17982 -530.23125 -1336.19257 -2168.29550     (-653.471,-530.231) (-1041.401,-1336.193) (-1330.180,-2168.296) 577.879
65    -698.53758 -1018.86705 -1307.43901 -552.76472 -1313.86644 -2145.76203     (-698.538,-552.765) (-1018.867,-1313.866) (-1307.439,-2145.762) 586.583
66    -743.60452 -996.33358 -1284.69821 -575.29819 -1291.54031 -2123.22856     (-743.605,-575.298) (-996.334,-1291.540) (-1284.698,-2123.229) 602.789
67    -788.67146 -973.80010 -1261.95740 -597.83166 -1269.21417 -2100.69509     (-788.671,-597.832) (-973.800,-1269.214) (-1261.957,-2100.695) 625.914
68    -833.73840 -951.26663 -1239.21659 -620.36513 -1246.88804 -2078.16162     (-833.738,-620.365) (-951.267,-1246.888) (-1239.217,-2078.162) 655.228
69    -878.80534 -928.73316 -1216.47579 -642.89860 -1224.56190 -2055.62815     (-878.805,-642.899) (-928.733,-1224.562) (-1216.476,-2055.628) 689.94
70    -923.87229 -906.19969 -1193.73498 -665.43207 -1202.23577 -2033.09468     (-923.872,-665.432) (-906.200,-1202.236) (-1193.735,-2033.095) 728.784
71    -968.93923 -883.66622 -1170.99417 -687.96554 -1179.90964 -2010.56121     (-968.939,-687.966) (-883.666,-1179.910) (-1170.994,-2010.561) 770.276
72    -1014.00617 -861.13275 -1148.25336 -710.49901 -1157.58350 -1988.02774     (-1014.006,-710.499) (-861.133,-1157.584) (-1148.253,-1988.028) 815.269
73    -1059.07311 -838.59928 -1125.51256 -733.03248 -1135.25737 -1965.49427     (-1059.073,-733.032) (-838.599,-1135.257) (-1125.513,-1965.494) 863.216
74    -1104.14005 -816.06581 -1102.77175 -755.56595 -1112.93123 -1942.96080     (-1104.140,-755.566) (-816.066,-1112.931) (-1102.772,-1942.961) 912.507
75    -1149.20699 -793.53234 -1080.03094 -778.09942 -1090.60510 -1920.42733     (-1149.207,-778.099) (-793.532,-1090.605) (-1080.031,-1920.427) 909.835
76    -1194.27393 -770.99887 -1057.29014 -800.63289 -1068.27897 -1897.89386     (-1194.274,-800.633) (-770.999,-1068.279) (-1057.290,-1897.894) 894.474
77    -1239.34087 -748.46540 -1034.54933 -823.16636 -1045.95283 -1875.36039     (-1239.341,-823.166) (-748.465,-1045.953) (-1034.549,-1875.360) 883.139
78    -1284.40781 -725.93193 -1011.80852 -845.69983 -1023.62670 -1852.82692     (-1284.408,-845.700) (-725.932,-1023.627) (-1011.809,-1852.827) 876.884
79    -1329.47475 -703.39846 -989.06772 -868.23330 -1001.30056 -1830.29345     (-1329.475,-868.233) (-703.398,-1001.301) (-989.068,-1830.293) 875.818
80    -1374.54169 -680.86499 -966.32691 -890.76677 -978.97443 -1807.75998     (-1374.542,-890.767) (-680.865,-978.974) (-966.327,-1807.760) 879.959
81    -1419.60863 -658.33152 -943.58610 -913.30024 -956.64830 -1785.22651     (-1419.609,-913.300) (-658.332,-956.648) (-943.586,-1785.227) 889.234
82    -1464.67557 -635.79805 -920.84530 -935.83371 -934.32216 -1762.69304     (-1464.676,-935.834) (-635.798,-934.322) (-920.845,-1762.693) 903.487
83    -1509.74252 -613.26458 -898.10449 -958.36718 -911.99603 -1740.15957     (-1509.743,-958.367) (-613.265,-911.996) (-898.104,-1740.160) 922.485
84    -1554.80946 -590.73111 -875.36368 -980.90065 -889.66989 -1717.62610     (-1554.809,-980.901) (-590.731,-889.670) (-875.364,-1717.626) 945.943
85    -1599.87640 -568.19764 -852.62288 -1003.43412 -867.34376 -1695.09263     (-1599.876,-1003.434) (-568.198,-867.344) (-852.623,-1695.093) 946.415
86    -1644.94334 -545.66417 -829.88207 -1025.96759 -845.01763 -1672.55916     (-1644.943,-1025.968) (-545.664,-845.018) (-829.882,-1672.559) 878.814
87    -1690.01028 -523.13070 -807.14126 -1048.50106 -822.69149 -1650.02569     (-1690.010,-1048.501) (-523.131,-822.691) (-807.141,-1650.026) 811.213
88    -1735.07722 -500.59723 -784.40046 -1071.03454 -800.36536 -1627.49221     (-1735.077,-1071.035) (-500.597,-800.365) (-784.400,-1627.492) 743.612
89    -1780.14416 -478.06376 -761.65965 -1093.56801 -778.03922 -1604.95874     (-1780.144,-1093.568) (-478.064,-778.039) (-761.660,-1604.959) 676.01
90    -1825.21110 -455.53029 -738.91884 -1116.10148 -755.71309 -1582.42527     (-1825.211,-1116.101) (-455.530,-755.713) (-738.919,-1582.425) 608.409
91    -1870.27804 -432.99682 -716.17804 -1138.63495 -733.38696 -1559.89180     (-1870.278,-1138.635) (-432.997,-733.387) (-716.178,-1559.892) 540.808
92    -1915.34498 -410.46335 -693.43723 -1161.16842 -711.06082 -1537.35833     (-1915.345,-1161.168) (-410.463,-711.061) (-693.437,-1537.358) 473.207
93    -1960.41192 -387.92988 -670.69642 -1183.70189 -688.73469 -1514.82486     (-1960.412,-1183.702) (-387.930,-688.735) (-670.696,-1514.825) 405.606
94    -2005.47886 -365.39640 -647.95562 -1206.23536 -666.40855 -1492.29139     (-2005.479,-1206.235) (-365.396,-666.409) (-647.956,-1492.291) 338.005
95    -2050.54580 -342.86293 -625.21481 -1228.76883 -644.08242 -1469.75792     (-2050.546,-1228.769) (-342.863,-644.082) (-625.215,-1469.758) 270.404
96    -2095.61275 -320.32946 -602.47400 -1251.30230 -621.75629 -1447.22445     (-2095.613,-1251.302) (-320.329,-621.756) (-602.474,-1447.224) 202.803
97    -2140.67969 -297.79599 -579.73320 -1273.83577 -599.43015 -1424.69098     (-2140.680,-1273.836) (-297.796,-599.430) (-579.733,-1424.691) 135.202
98    -2185.74663 -275.26252 -556.99239 -1296.36924 -577.10402 -1402.15751     (-2185.747,-1296.369) (-275.263,-577.104) (-556.992,-1402.158) 67.601
99    -2230.81357 -252.72905 -534.25158 -1318.90271 -554.77789 -1379.62404     (-2230.814,-1318.903) (-252.729,-554.778) (-534.252,-1379.624) 0
