Fol_2018-05-05.11_55_42.9_8.txt     Output is probe cell, reduced cell, NCDist distance between
50      8.47195  -7.13151 -43.15340 -28.14841 -18.84283  -5.70179     (-0.251,-36.620) (-2.770,-7.690) (-29.141,-1.340) 26.2787
51      8.29687  -6.98826 -43.02682 -27.57785 -18.47738  -5.66996     (-0.426,-35.875) (-2.627,-7.563) (-29.476,-1.309) 26.5711
52      8.12179  -6.84501 -42.90023 -27.00729 -18.11193  -5.63812     (-0.601,-35.129) (-2.484,-7.437) (-29.811,-1.277) 26.8877
53      7.94671  -6.70177 -42.77365 -26.43673 -17.74647  -5.60629     (-0.776,-34.383) (-2.340,-7.310) (-30.146,-1.245) 27.2276
54      7.77163  -6.55852 -42.64706 -25.86617 -17.38102  -5.57445     (-0.951,-33.638) (-2.197,-7.183) (-30.481,-1.213) 27.5901
55      7.59655  -6.41528 -42.52048 -25.29562 -17.01557  -5.54262     (-1.126,-32.892) (-2.054,-7.056) (-30.816,-1.181) 27.9742
56      7.42147  -6.27203 -42.39389 -24.72506 -16.65012  -5.51078     (-1.301,-32.147) (-1.911,-6.930) (-31.151,-1.149) 28.3791
57      7.24639  -6.12879 -42.26731 -24.15450 -16.28467  -5.47895     (-1.476,-31.401) (-1.767,-6.803) (-31.486,-1.118) 28.7057
58      7.07131  -5.98554 -42.14072 -23.58394 -15.91922  -5.44711     (-1.651,-30.655) (-1.624,-6.676) (-31.821,-1.086) 27.907
59      6.89623  -5.84230 -42.01414 -23.01338 -15.55376  -5.41528     (-1.826,-29.910) (-1.481,-6.550) (-32.156,-1.054) 27.1039
60      6.72115  -5.69905 -41.88756 -22.44282 -15.18831  -5.38344     (-2.002,-29.164) (-1.338,-6.423) (-32.491,-1.022) 26.3042
61      6.54607  -5.55581 -41.76097 -21.87226 -14.82286  -5.35161     (-2.177,-28.418) (-1.194,-6.296) (-32.826,-0.990) 25.5084
62      6.37099  -5.41256 -41.63439 -21.30170 -14.45741  -5.31978     (-2.352,-27.673) (-1.051,-6.170) (-33.161,-0.958) 24.7167
63      6.19591  -5.26932 -41.50780 -20.73114 -14.09196  -5.28794     (-2.527,-26.927) (-0.908,-6.043) (-33.496,-0.927) 23.9296
64      6.02083  -5.12607 -41.38122 -20.16058 -13.72650  -5.25611     (-2.702,-26.181) (-0.765,-5.916) (-33.831,-0.895) 23.1476
65      5.84575  -4.98282 -41.25463 -19.59002 -13.36105  -5.22427     (-2.877,-25.436) (-0.621,-5.789) (-34.166,-0.863) 22.3712
66      5.67067  -4.83958 -41.12805 -19.01946 -12.99560  -5.19244     (-3.052,-24.690) (-0.478,-5.663) (-34.501,-0.831) 21.6009
67      5.49559  -4.69633 -41.00146 -18.44890 -12.63015  -5.16060     (-3.227,-23.944) (-0.335,-5.536) (-34.836,-0.799) 20.8375
68      5.32051  -4.55309 -40.87488 -17.87834 -12.26470  -5.12877     (-3.402,-23.199) (-0.192,-5.409) (-35.171,-0.767) 20.0818
69      5.14543  -4.40984 -40.74830 -17.30778 -11.89924  -5.09693     (-3.577,-22.453) (-0.048,-5.283) (-35.506,-0.736) 19.3346
70      4.97035  -4.26660 -40.62171 -16.73722 -11.53379  -5.06510     (-0.609,-21.613) (-0.095,-5.251) (-35.746,-3.658) 18.5459
71      4.79527  -4.12335 -40.49513 -16.16666 -11.16834  -5.03326     (-0.434,-20.724) (-0.238,-5.267) (-35.938,-3.689) 17.7055
72      4.62019  -3.98011 -40.36854 -15.59610 -10.80289  -5.00143     (-0.259,-19.835) (-0.381,-5.284) (-36.130,-3.721) 16.8753
73      4.44511  -3.83686 -40.24196 -15.02554 -10.43744  -4.96960     (-0.084,-18.946) (-0.524,-5.300) (-36.321,-3.753) 16.0569
74      4.27003  -3.69362 -40.11537 -14.45498 -10.07198  -4.93776     (-0.091,-18.149) (-0.576,-36.422) (-5.226,-3.694) 15.2551
75      4.09495  -3.55037 -39.98879 -13.88442  -9.70653  -4.90593     (-0.266,-17.435) (-0.545,-36.438) (-5.067,-3.550) 14.5177
76      3.91987  -3.40712 -39.86220 -13.31386  -9.34108  -4.87409     (-0.441,-16.721) (-0.513,-36.455) (-4.908,-3.407) 13.7828
77      3.74479  -3.26388 -39.73562 -12.74330  -8.97563  -4.84226     (-0.617,-16.007) (-0.481,-36.472) (-4.750,-3.264) 13.0515
78      3.56971  -3.12063 -39.60904 -12.17275  -8.61018  -4.81042     (-0.792,-15.293) (-0.449,-36.488) (-4.591,-3.121) 12.3244
79      3.39463  -2.97739 -39.48245 -11.60219  -8.24473  -4.77859     (-0.967,-14.580) (-0.417,-36.505) (-4.433,-2.977) 11.6025
80      3.21955  -2.83414 -39.35587 -11.03163  -7.87927  -4.74675     (-1.142,-13.866) (-0.385,-36.522) (-4.274,-2.834) 10.8865
81      3.04447  -2.69090 -39.22928 -10.46107  -7.51382  -4.71492     (-1.317,-13.152) (-0.354,-36.538) (-4.116,-2.691) 10.1779
82      2.86939  -2.54765 -39.10270  -9.89051  -7.14837  -4.68308     (-1.492,-12.438) (-0.322,-36.555) (-3.957,-2.548) 9.47824
83      2.69431  -2.40441 -38.97611  -9.31995  -6.78292  -4.65125     (-1.667,-11.724) (-0.290,-36.572) (-3.799,-2.404) 8.78971
84      2.51923  -2.26116 -38.84953  -8.74939  -6.41747  -4.61942     (-1.842,-11.011) (-0.258,-36.588) (-3.640,-2.261) 8.11511
85      2.34415  -2.11792 -38.72294  -8.17883  -6.05201  -4.58758     (-2.017,-10.297) (-0.226,-36.605) (-3.482,-2.118) 7.45824
86      2.16907  -1.97467 -38.59636  -7.60827  -5.68656  -4.55575     (-2.192,-9.583) (-0.194,-36.622) (-3.323,-1.975) 6.80043
87      1.99399  -1.83143 -38.46978  -7.03771  -5.32111  -4.52391     (-2.367,-8.869) (-0.163,-36.638) (-3.165,-1.831) 6.15552
88      1.81891  -1.68818 -38.34319  -6.46715  -4.95566  -4.49208     (-2.542,-8.155) (-0.131,-36.655) (-3.006,-1.688) 5.5416
89      1.64383  -1.54493 -38.21661  -5.89659  -4.59021  -4.46024     (-2.718,-7.442) (-0.099,-36.672) (-2.847,-1.545) 4.97016
90      1.46875  -1.40169 -38.09002  -5.32603  -4.22475  -4.42841     (-2.893,-6.728) (-0.067,-36.688) (-2.689,-1.402) 4.45756
91      1.29367  -1.25844 -37.96344  -4.75547  -3.85930  -4.39657     (-3.068,-6.014) (-0.035,-36.705) (-2.530,-1.258) 4.02634
92      1.11859  -1.11520 -37.83685  -4.18491  -3.49385  -4.36474     (-3.243,-5.300) (-0.003,-36.722) (-2.372,-1.115) 3.70503
93      0.94351  -0.97195 -37.71027  -3.61435  -3.12840  -4.33291     (-0.944,-4.558) (-0.028,-36.767) (-2.185,-3.389) 3.47182
94      0.76843  -0.82871 -37.58368  -3.04379  -2.76295  -4.30107     (-0.768,-3.812) (-0.060,-36.815) (-1.995,-3.533) 3.40934
95      0.59335  -0.68546 -37.45710  -2.47323  -2.39749  -4.26924     (-0.593,-3.067) (-0.092,-36.864) (-1.804,-3.676) 2.80466
96      0.41827  -0.54222 -37.33052  -1.90267  -2.03204  -4.23740     (-0.418,-2.321) (-0.124,-36.912) (-1.614,-3.819) 2.08108
97      0.24319  -0.39897 -37.20393  -1.33211  -1.66659  -4.20557     (-0.243,-1.575) (-0.156,-36.961) (-1.423,-3.962) 1.44539
98      0.06811  -0.25573 -37.07735  -0.76155  -1.30114  -4.17373     (-0.068,-0.830) (-0.188,-37.009) (-1.233,-4.106) 0.733038
99     -0.10697  -0.11248 -36.95076  -0.19099  -0.93569  -4.14190     (-0.107,-0.191) (-0.112,-0.936) (-36.951,-4.142) 0
