Fol_2018-05-05.12_26_41.2_14.txt     Output is probe cell, reduced cell, NCDist distance between
23    1198.48101 -2701.53724 -2658.74557 1320.11209 -3079.86108 -2666.13479     (-121.631,-1320.112) (-1338.633,-1759.749) (-1381.425,-1346.023) 970.927
24    1153.25532 -2678.92439 -2644.07830 1297.49924 -3049.30265 -2643.52194     (-144.244,-1297.499) (-1346.579,-1751.803) (-1381.425,-1346.023) 965.881
25    1108.02962 -2656.31154 -2629.41103 1274.88639 -3018.74423 -2620.90909     (-166.857,-1274.886) (-1354.525,-1743.858) (-1381.425,-1346.023) 962.004
26    1062.80392 -2633.69869 -2614.74375 1252.27354 -2988.18580 -2598.29624     (-189.470,-1252.274) (-1362.470,-1735.912) (-1381.425,-1346.023) 955.406
27    1017.57822 -2611.08584 -2600.07648 1229.66069 -2957.62738 -2575.68339     (-212.082,-1229.661) (-1370.416,-1727.967) (-1381.425,-1346.023) 946.646
28    972.35252 -2588.47299 -2585.40920 1207.04784 -2927.06895 -2553.07055     (-234.695,-1207.048) (-1378.361,-1720.021) (-1381.425,-1346.023) 939.028
29    927.12682 -2565.86014 -2570.74193 1184.43499 -2896.51053 -2530.45770     (-257.308,-1184.435) (-1386.307,-1712.076) (-1381.425,-1346.023) 932.581
30    881.90112 -2543.24729 -2556.07466 1161.82214 -2865.95210 -2507.84485     (-279.921,-1161.822) (-1394.253,-1704.130) (-1381.425,-1346.023) 927.328
31    836.67543 -2520.63444 -2541.40738 1139.20929 -2835.39368 -2485.23200     (-302.534,-1139.209) (-1402.198,-1696.184) (-1381.425,-1346.023) 923.291
32    791.44973 -2498.02159 -2526.74011 1116.59644 -2804.83525 -2462.61915     (-325.147,-1116.596) (-1410.144,-1688.239) (-1381.425,-1346.023) 920.485
33    746.22403 -2475.40874 -2512.07284 1093.98359 -2774.27683 -2440.00630     (-347.760,-1093.984) (-1418.089,-1680.293) (-1381.425,-1346.023) 918.922
34    700.99833 -2452.79589 -2497.40556 1071.37074 -2743.71840 -2417.39345     (-370.372,-1071.371) (-1426.035,-1672.348) (-1381.425,-1346.023) 918.608
35    655.77263 -2430.18305 -2482.73829 1048.75789 -2713.15998 -2394.78060     (-392.985,-1048.758) (-1433.980,-1664.402) (-1381.425,-1346.023) 919.544
36    610.54693 -2407.57020 -2468.07101 1026.14504 -2682.60155 -2372.16775     (-415.598,-1026.145) (-1441.926,-1656.457) (-1381.425,-1346.023) 921.726
37    565.32123 -2384.95735 -2453.40374 1003.53219 -2652.04313 -2349.55490     (-438.211,-1003.532) (-1449.872,-1648.511) (-1381.425,-1346.023) 925.146
38    520.09553 -2362.34450 -2438.73647 980.91935 -2621.48470 -2326.94205     (-460.824,-980.919) (-1457.817,-1640.565) (-1381.425,-1346.023) 929.79
39    474.86984 -2339.73165 -2424.06919 958.30650 -2590.92628 -2304.32920     (-483.437,-958.306) (-1465.763,-1632.620) (-1381.425,-1346.023) 935.639
40    429.64414 -2317.11880 -2409.40192 935.69365 -2560.36785 -2281.71635     (-506.050,-935.694) (-1473.708,-1624.674) (-1381.425,-1346.023) 942.672
41    384.41844 -2294.50595 -2394.73465 913.08080 -2529.80943 -2259.10350     (-528.662,-913.081) (-1481.654,-1616.729) (-1381.425,-1346.023) 950.862
42    339.19274 -2271.89310 -2380.06737 890.46795 -2499.25100 -2236.49065     (-551.275,-890.468) (-1489.599,-1608.783) (-1381.425,-1346.023) 960.179
43    293.96704 -2249.28025 -2365.40010 867.85510 -2468.69258 -2213.87781     (-573.888,-867.855) (-1497.545,-1600.837) (-1381.425,-1346.023) 970.591
44    248.74134 -2226.66740 -2350.73282 845.24225 -2438.13415 -2191.26496     (-596.501,-845.242) (-1505.491,-1592.892) (-1381.425,-1346.023) 982.064
45    203.51564 -2204.05455 -2336.06555 822.62940 -2407.57573 -2168.65211     (-619.114,-822.629) (-1513.436,-1584.946) (-1381.425,-1346.023) 994.559
46    158.28995 -2181.44170 -2321.39828 800.01655 -2377.01730 -2146.03926     (-641.727,-800.017) (-1521.382,-1577.001) (-1381.425,-1346.023) 1008.04
47    113.06425 -2158.82885 -2306.73100 777.40370 -2346.45888 -2123.42641     (-664.339,-777.404) (-1529.327,-1569.055) (-1381.425,-1346.023) 1022.47
48     67.83855 -2136.21600 -2292.06373 754.79085 -2315.90046 -2100.81356     (-686.952,-754.791) (-1537.273,-1561.110) (-1381.425,-1346.023) 1037.8
49     22.61285 -2113.60315 -2277.39645 732.17800 -2285.34203 -2078.20071     (-709.565,-732.178) (-1545.218,-1553.164) (-1381.425,-1346.023) 1054
50    -22.61285 -2090.99031 -2262.72918 709.56515 -2254.78361 -2055.58786     (-732.178,-709.565) (-1553.164,-1545.218) (-1381.425,-1346.023) 1054
51    -67.83855 -2068.37746 -2248.06191 686.95230 -2224.22518 -2032.97501     (-754.791,-686.952) (-1561.110,-1537.273) (-1381.425,-1346.023) 1037.8
52    -113.06425 -2045.76461 -2233.39463 664.33945 -2193.66676 -2010.36216     (-777.404,-664.339) (-1569.055,-1529.327) (-1381.425,-1346.023) 1022.47
53    -158.28995 -2023.15176 -2218.72736 641.72661 -2163.10833 -1987.74931     (-800.017,-641.727) (-1577.001,-1521.382) (-1381.425,-1346.023) 1008.04
54    -203.51564 -2000.53891 -2204.06009 619.11376 -2132.54991 -1965.13646     (-822.629,-619.114) (-1584.946,-1513.436) (-1381.425,-1346.023) 994.559
55    -248.74134 -1977.92606 -2189.39281 596.50091 -2101.99148 -1942.52361     (-845.242,-596.501) (-1592.892,-1505.491) (-1381.425,-1346.023) 982.064
56    -293.96704 -1955.31321 -2174.72554 573.88806 -2071.43306 -1919.91076     (-867.855,-573.888) (-1600.837,-1497.545) (-1381.425,-1346.023) 970.591
57    -339.19274 -1932.70036 -2160.05826 551.27521 -2040.87463 -1897.29791     (-890.468,-551.275) (-1608.783,-1489.599) (-1381.425,-1346.023) 960.179
58    -384.41844 -1910.08751 -2145.39099 528.66236 -2010.31621 -1874.68507     (-913.081,-528.662) (-1616.729,-1481.654) (-1381.425,-1346.023) 950.862
59    -429.64414 -1887.47466 -2130.72372 506.04951 -1979.75778 -1852.07222     (-935.694,-506.050) (-1624.674,-1473.708) (-1381.425,-1346.023) 942.672
60    -474.86984 -1864.86181 -2116.05644 483.43666 -1949.19936 -1829.45937     (-958.306,-483.437) (-1632.620,-1465.763) (-1381.425,-1346.023) 935.639
61    -520.09553 -1842.24896 -2101.38917 460.82381 -1918.64093 -1806.84652     (-980.919,-460.824) (-1640.565,-1457.817) (-1381.425,-1346.023) 929.79
62    -565.32123 -1819.63611 -2086.72190 438.21096 -1888.08251 -1784.23367     (-1003.532,-438.211) (-1648.511,-1449.872) (-1381.425,-1346.023) 925.146
63    -610.54693 -1797.02326 -2072.05462 415.59811 -1857.52408 -1761.62082     (-1026.145,-415.598) (-1656.457,-1441.926) (-1381.425,-1346.023) 921.726
64    -655.77263 -1774.41041 -2057.38735 392.98526 -1826.96566 -1739.00797     (-1048.758,-392.985) (-1664.402,-1433.980) (-1381.425,-1346.023) 919.544
65    -700.99833 -1751.79757 -2042.72007 370.37241 -1796.40723 -1716.39512     (-1071.371,-370.372) (-1672.348,-1426.035) (-1381.425,-1346.023) 918.608
66    -746.22403 -1729.18472 -2028.05280 347.75956 -1765.84881 -1693.78227     (-1093.984,-347.760) (-1680.293,-1418.089) (-1381.425,-1346.023) 918.922
67    -791.44973 -1706.57187 -2013.38553 325.14671 -1735.29038 -1671.16942     (-1116.596,-325.147) (-1688.239,-1410.144) (-1381.425,-1346.023) 920.485
68    -836.67543 -1683.95902 -1998.71825 302.53387 -1704.73196 -1648.55657     (-1139.209,-302.534) (-1696.184,-1402.198) (-1381.425,-1346.023) 923.291
69    -881.90112 -1661.34617 -1984.05098 279.92102 -1674.17353 -1625.94372     (-1161.822,-279.921) (-1704.130,-1394.253) (-1381.425,-1346.023) 927.328
70    -927.12682 -1638.73332 -1969.38370 257.30817 -1643.61511 -1603.33087     (-1184.435,-257.308) (-1712.076,-1386.307) (-1381.425,-1346.023) 932.581
71    -972.35252 -1616.12047 -1954.71643 234.69532 -1613.05668 -1580.71802     (-1207.048,-234.695) (-1720.021,-1378.361) (-1381.425,-1346.023) 939.028
72    -1017.57822 -1593.50762 -1940.04916 212.08247 -1582.49826 -1558.10517     (-1229.661,-212.082) (-1727.967,-1370.416) (-1381.425,-1346.023) 946.646
73    -1062.80392 -1570.89477 -1925.38188 189.46962 -1551.93983 -1535.49233     (-1252.274,-189.470) (-1735.912,-1362.470) (-1381.425,-1346.023) 955.406
74    -1108.02962 -1548.28192 -1910.71461 166.85677 -1521.38141 -1512.87948     (-1274.886,-166.857) (-1743.858,-1354.525) (-1381.425,-1346.023) 962.004
75    -1153.25532 -1525.66907 -1896.04734 144.24392 -1490.82298 -1490.26663     (-1297.499,-144.244) (-1751.803,-1346.579) (-1381.425,-1346.023) 965.881
76    -1198.48101 -1503.05622 -1881.38006 121.63107 -1460.26456 -1467.65378     (-1320.112,-121.631) (-1759.749,-1338.633) (-1381.425,-1346.023) 970.927
77    -1243.70671 -1480.44337 -1866.71279  99.01822 -1429.70613 -1445.04093     (-1342.725,-99.018) (-1767.695,-1330.688) (-1381.425,-1346.023) 977.123
78    -1288.93241 -1457.83052 -1852.04551  76.40537 -1399.14771 -1422.42808     (-1365.338,-76.405) (-1775.640,-1322.742) (-1381.425,-1346.023) 984.447
79    -1334.15811 -1435.21767 -1837.37824  53.79252 -1368.58928 -1399.81523     (-1387.951,-53.793) (-1783.586,-1314.797) (-1381.425,-1346.023) 992.876
80    -1379.38381 -1412.60483 -1822.71097  31.17967 -1338.03086 -1377.20238     (-1410.563,-31.180) (-1791.531,-1306.851) (-1381.425,-1346.023) 993.461
81    -1424.60951 -1389.99198 -1808.04369   8.56682 -1307.47244 -1354.58953     (-1433.176,-8.567) (-1799.477,-1298.906) (-1381.425,-1346.023) 990.762
82    -1469.83521 -1367.37913 -1793.37642 -14.04603 -1276.91401 -1331.97668     (-1469.835,-14.046) (-1367.379,-1276.914) (-1793.376,-1331.977) 969.22
83    -1515.06091 -1344.76628 -1778.70915 -36.65887 -1246.35559 -1309.36383     (-1515.061,-36.659) (-1344.766,-1246.356) (-1778.709,-1309.364) 950.053
84    -1560.28660 -1322.15343 -1764.04187 -59.27172 -1215.79716 -1286.75098     (-1560.287,-59.272) (-1322.153,-1215.797) (-1764.042,-1286.751) 935.56
85    -1605.51230 -1299.54058 -1749.37460 -81.88457 -1185.23874 -1264.13813     (-1605.512,-81.885) (-1299.541,-1185.239) (-1749.375,-1264.138) 925.959
86    -1650.73800 -1276.92773 -1734.70732 -104.49742 -1154.68031 -1241.52528     (-1650.738,-104.497) (-1276.928,-1154.680) (-1734.707,-1241.525) 893.917
87    -1695.96370 -1254.31488 -1720.04005 -127.11027 -1124.12189 -1218.91243     (-1695.964,-127.110) (-1254.315,-1124.122) (-1720.040,-1218.912) 825.154
88    -1741.18940 -1231.70203 -1705.37278 -149.72312 -1093.56346 -1196.29959     (-1741.189,-149.723) (-1231.702,-1093.563) (-1705.373,-1196.300) 756.392
89    -1786.41510 -1209.08918 -1690.70550 -172.33597 -1063.00504 -1173.68674     (-1786.415,-172.336) (-1209.089,-1063.005) (-1690.706,-1173.687) 687.629
90    -1831.64080 -1186.47633 -1676.03823 -194.94882 -1032.44661 -1151.07389     (-1831.641,-194.949) (-1186.476,-1032.447) (-1676.038,-1151.074) 618.866
91    -1876.86649 -1163.86348 -1661.37095 -217.56167 -1001.88819 -1128.46104     (-1876.866,-217.562) (-1163.863,-1001.888) (-1661.371,-1128.461) 550.103
92    -1922.09219 -1141.25063 -1646.70368 -240.17452 -971.32976 -1105.84819     (-1922.092,-240.175) (-1141.251,-971.330) (-1646.704,-1105.848) 481.34
93    -1967.31789 -1118.63778 -1632.03641 -262.78737 -940.77134 -1083.23534     (-1967.318,-262.787) (-1118.638,-940.771) (-1632.036,-1083.235) 412.577
94    -2012.54359 -1096.02494 -1617.36913 -285.40022 -910.21291 -1060.62249     (-2012.544,-285.400) (-1096.025,-910.213) (-1617.369,-1060.622) 343.814
95    -2057.76929 -1073.41209 -1602.70186 -308.01307 -879.65449 -1038.00964     (-2057.769,-308.013) (-1073.412,-879.654) (-1602.702,-1038.010) 275.051
96    -2102.99499 -1050.79924 -1588.03459 -330.62592 -849.09606 -1015.39679     (-2102.995,-330.626) (-1050.799,-849.096) (-1588.035,-1015.397) 206.289
97    -2148.22069 -1028.18639 -1573.36731 -353.23877 -818.53764 -992.78394     (-2148.221,-353.239) (-1028.186,-818.538) (-1573.367,-992.784) 137.526
98    -2193.44638 -1005.57354 -1558.70004 -375.85161 -787.97921 -970.17109     (-2193.446,-375.852) (-1005.574,-787.979) (-1558.700,-970.171) 68.7629
99    -2238.67208 -982.96069 -1544.03276 -398.46446 -757.42079 -947.55824     (-2238.672,-398.464) (-982.961,-757.421) (-1544.033,-947.558) 0
