Fol_2018-05-09.12_32_42.1_7.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
152      3.98767 -35.81277 -47.93991  -3.45820   0.87008 -10.96088     (-0.870,-27.837) (-1.718,-3.988) (-38.224,-10.961) 10.0756  9.144  19.6704  11.8058  
153      3.98016 -35.77643 -47.92252  -3.48202   0.86020 -10.95093     (-0.860,-27.816) (-1.762,-3.980) (-38.242,-10.951) 10.0655  9.161  19.6692  11.7899  
154      3.97265 -35.74009 -47.90513  -3.50584   0.85032 -10.94098     (-0.850,-27.795) (-1.805,-3.973) (-38.259,-10.941) 10.0558  9.17871  19.6683  11.7742  
155      3.96514 -35.70374 -47.88773  -3.52967   0.84043 -10.93104     (-0.840,-27.773) (-1.849,-3.965) (-38.277,-10.931) 10.0463  9.19712  19.6677  11.7587  
156      3.95763 -35.66740 -47.87034  -3.55349   0.83055 -10.92109     (-0.831,-27.752) (-1.892,-3.958) (-38.294,-10.921) 10.0371  9.21621  19.6674  11.7435  
157      3.95012 -35.63106 -47.85295  -3.57731   0.82067 -10.91114     (-0.821,-27.731) (-1.936,-3.950) (-38.311,-10.911) 10.0281  9.236  19.6674  11.7285  
158      3.94261 -35.59471 -47.83556  -3.60113   0.81078 -10.90119     (-0.811,-27.709) (-1.980,-3.943) (-38.329,-10.901) 10.0195  9.25648  19.6677  11.7137  
159      3.93510 -35.55837 -47.81816  -3.62496   0.80090 -10.89125     (-0.801,-27.688) (-2.023,-3.935) (-38.346,-10.891) 10.0111  9.27763  19.6683  11.6991  
160      3.92759 -35.52203 -47.80077  -3.64878   0.79101 -10.88130     (-0.791,-27.667) (-2.067,-3.928) (-38.364,-10.881) 10.0031  9.29946  19.6692  11.6848  
161      3.92009 -35.48568 -47.78338  -3.67260   0.78113 -10.87135     (-0.781,-27.646) (-2.110,-3.920) (-38.381,-10.871) 9.99527  9.32196  19.6704  11.6707  
162      3.91258 -35.44934 -47.76598  -3.69643   0.77125 -10.86140     (-0.771,-27.624) (-2.154,-3.913) (-38.398,-10.861) 9.98776  9.34513  19.6719  11.6569  
163      3.90507 -35.41300 -47.74859  -3.72025   0.76136 -10.85146     (-0.761,-27.603) (-2.198,-3.905) (-38.416,-10.851) 9.98054  9.36896  19.6737  11.6432  
164      3.89756 -35.37665 -47.73120  -3.74407   0.75148 -10.84151     (-0.751,-27.582) (-2.241,-3.898) (-38.433,-10.842) 9.97361  9.39344  19.6758  11.6298  
165      3.89005 -35.34031 -47.71381  -3.76789   0.74160 -10.83156     (-0.742,-27.560) (-2.285,-3.890) (-38.451,-10.832) 9.96696  9.41858  19.6782  11.6167  
166      3.88254 -35.30397 -47.69641  -3.79172   0.73171 -10.82161     (-0.732,-27.539) (-2.328,-3.883) (-38.468,-10.822) 9.9606  9.44436  19.681  11.6038  
167      3.87503 -35.26762 -47.67902  -3.81554   0.72183 -10.81167     (-0.722,-27.518) (-2.372,-3.875) (-38.485,-10.812) 9.95453  9.47078  19.684  11.5911  
168      3.86752 -35.23128 -47.66163  -3.83936   0.71194 -10.80172     (-0.712,-27.496) (-2.415,-3.868) (-38.503,-10.802) 9.94875  9.49784  19.6873  11.5786  
169      3.86001 -35.19494 -47.64424  -3.86318   0.70206 -10.79177     (-0.702,-27.475) (-2.459,-3.860) (-38.520,-10.792) 9.94326  9.52553  19.6909  11.5664  
170      3.85250 -35.15859 -47.62684  -3.88701   0.69218 -10.78182     (-0.692,-27.454) (-2.503,-3.853) (-38.537,-10.782) 9.93806  9.55385  19.6948  11.5544  
171      3.84500 -35.12225 -47.60945  -3.91083   0.68229 -10.77188     (-0.682,-27.432) (-2.546,-3.845) (-38.555,-10.772) 9.93315  9.58278  19.699  11.5427  
172      3.83749 -35.08591 -47.59206  -3.93465   0.67241 -10.76193     (-0.672,-27.411) (-2.590,-3.837) (-38.572,-10.762) 9.92853  9.61233  19.7035  11.5312  
173      3.82998 -35.04956 -47.57467  -3.95847   0.66253 -10.75198     (-0.663,-27.390) (-2.633,-3.830) (-38.590,-10.752) 9.9242  9.64248  19.7083  11.52  
174      3.82247 -35.01322 -47.55727  -3.98230   0.65264 -10.74203     (-0.653,-27.368) (-2.677,-3.822) (-38.607,-10.742) 9.92016  9.67323  19.7134  11.509  
175      3.81496 -34.97688 -47.53988  -4.00612   0.64276 -10.73208     (-0.643,-27.347) (-2.721,-3.815) (-38.624,-10.732) 9.91642  9.70459  19.7189  11.4982  
176      3.80745 -34.94053 -47.52249  -4.02994   0.63287 -10.72214     (-0.633,-27.326) (-2.764,-3.807) (-38.642,-10.722) 9.91296  9.73653  19.7246  11.4877  
177      3.79994 -34.90419 -47.50509  -4.05377   0.62299 -10.71219     (-0.623,-27.304) (-2.808,-3.800) (-38.659,-10.712) 9.9098  9.76906  19.7306  11.4774  
178      3.79243 -34.86785 -47.48770  -4.07759   0.61311 -10.70224     (-0.613,-27.283) (-2.851,-3.792) (-38.677,-10.702) 9.90693  9.80216  19.7369  11.4674  
179      3.78492 -34.83150 -47.47031  -4.10141   0.60322 -10.69229     (-0.603,-27.262) (-2.895,-3.785) (-38.694,-10.692) 9.90436  9.83584  19.7435  11.4576  
180      3.77742 -34.79516 -47.45292  -4.12523   0.59334 -10.68235     (-0.593,-27.240) (-2.939,-3.777) (-38.711,-10.682) 9.90207  9.87009  19.7504  11.4481  
181      3.76991 -34.75882 -47.43552  -4.14906   0.58346 -10.67240     (-0.583,-27.219) (-2.982,-3.770) (-38.729,-10.672) 9.90009  9.9049  19.7576  11.4388  
182      3.76240 -34.72247 -47.41813  -4.17288   0.57357 -10.66245     (-0.574,-27.198) (-3.026,-3.762) (-38.746,-10.662) 9.89839  9.94027  19.7651  11.4297  
183      3.75489 -34.68613 -47.40074  -4.19670   0.56369 -10.65250     (-0.564,-27.176) (-3.069,-3.755) (-38.764,-10.653) 9.89699  9.97618  19.7729  11.4209  
184      3.74738 -34.64979 -47.38335  -4.22052   0.55380 -10.64256     (-0.554,-27.155) (-3.113,-3.747) (-38.781,-10.643) 9.89588  10.0126  19.781  11.4124  
185      3.73987 -34.61344 -47.36595  -4.24435   0.54392 -10.63261     (-0.544,-27.134) (-3.157,-3.740) (-38.798,-10.633) 9.89507  10.0496  19.7894  11.4041  
186      3.73236 -34.57710 -47.34856  -4.26817   0.53404 -10.62266     (-0.534,-27.112) (-3.200,-3.732) (-38.816,-10.623) 9.89455  10.0872  19.7981  11.396  
187      3.72485 -34.54076 -47.33117  -4.29199   0.52415 -10.61271     (-0.524,-27.091) (-3.244,-3.725) (-38.833,-10.613) 9.89432  10.1252  19.8071  11.3882  
188      3.71734 -34.50441 -47.31378  -4.31581   0.51427 -10.60277     (-0.514,-27.070) (-3.287,-3.717) (-38.851,-10.603) 9.89439  10.1638  19.8163  11.3807  
189      3.70983 -34.46807 -47.29638  -4.33964   0.50439 -10.59282     (-0.504,-27.048) (-3.331,-3.710) (-38.868,-10.593) 9.89475  10.2029  19.8259  11.3734  
190      3.70233 -34.43173 -47.27899  -4.36346   0.49450 -10.58287     (-0.495,-27.027) (-3.374,-3.702) (-38.885,-10.583) 9.89541  10.2425  19.8358  11.3663  
191      3.69482 -34.39539 -47.26160  -4.38728   0.48462 -10.57292     (-0.485,-27.006) (-3.418,-3.695) (-38.903,-10.573) 9.89636  10.2826  19.846  11.3595  
192      3.68731 -34.35904 -47.24420  -4.41111   0.47473 -10.56298     (-0.475,-26.984) (-3.462,-3.687) (-38.920,-10.563) 9.89761  10.3232  19.8564  11.353  
193      3.67980 -34.32270 -47.22681  -4.43493   0.46485 -10.55303     (-0.465,-26.963) (-3.505,-3.680) (-38.938,-10.553) 9.89915  10.3642  19.8672  11.3467  
194      3.67229 -34.28636 -47.20942  -4.45875   0.45497 -10.54308     (-0.455,-26.942) (-3.549,-3.672) (-38.955,-10.543) 9.90098  10.4058  19.8782  11.3406  
195      3.66478 -34.25001 -47.19203  -4.48257   0.44508 -10.53313     (-0.445,-26.920) (-3.592,-3.665) (-38.972,-10.533) 9.90311  10.4479  19.8896  11.3348  
196      3.65727 -34.21367 -47.17463  -4.50640   0.43520 -10.52318     (-0.435,-26.899) (-3.636,-3.657) (-38.990,-10.523) 9.90552  10.4904  19.9012  11.3293  
197      3.64976 -34.17733 -47.15724  -4.53022   0.42532 -10.51324     (-0.425,-26.878) (-3.680,-3.650) (-39.007,-10.513) 9.90824  10.5334  19.9131  11.324  
198      3.64225 -34.14098 -47.13985  -4.55404   0.41543 -10.50329     (-0.415,-26.856) (-3.723,-3.642) (-39.024,-10.503) 9.91124  10.5768  19.9254  11.319  
199      3.63475 -34.10464 -47.12246  -4.57786   0.40555 -10.49334     (-0.406,-26.835) (-3.767,-3.635) (-39.042,-10.493) 9.91454  10.6207  19.9379  11.3142  
200      3.62724 -34.06830 -47.10506  -4.60169   0.39566 -10.48339     (-0.396,-26.814) (-3.810,-3.627) (-39.059,-10.483) 9.91813  10.6651  19.9507  11.3097  
201      3.61973 -34.03195 -47.08767  -4.62551   0.38578 -10.47345     (-0.386,-26.792) (-3.854,-3.620) (-39.077,-10.473) 9.92201  10.7099  19.9638  11.3055  
202      3.61222 -33.99561 -47.07028  -4.64933   0.37590 -10.46350     (-0.376,-26.771) (-3.898,-3.612) (-39.094,-10.463) 9.92619  10.7551  19.9772  11.3015  
203      3.60471 -33.95927 -47.05288  -4.67315   0.36601 -10.45355     (-0.366,-26.750) (-3.941,-3.605) (-39.111,-10.454) 9.93065  10.8008  19.9908  11.2977  
204      3.59720 -33.92292 -47.03549  -4.69698   0.35613 -10.44360     (-0.356,-26.729) (-3.985,-3.597) (-39.129,-10.444) 9.93541  10.8469  20.0048  11.2942  
205      3.58969 -33.88658 -47.01810  -4.72080   0.34625 -10.43366     (-0.346,-26.707) (-4.028,-3.590) (-39.146,-10.434) 9.94046  10.8935  20.019  11.291  
206      3.58218 -33.85024 -47.00071  -4.74462   0.33636 -10.42371     (-0.336,-26.686) (-4.072,-3.582) (-39.164,-10.424) 9.9458  10.9404  20.0336  11.288  
207      3.57467 -33.81389 -46.98331  -4.76844   0.32648 -10.41376     (-0.326,-26.665) (-4.115,-3.575) (-39.181,-10.414) 9.95142  10.9878  20.0484  11.2853  
208      3.56716 -33.77755 -46.96592  -4.79227   0.31659 -10.40381     (-0.317,-26.643) (-4.159,-3.567) (-39.198,-10.404) 9.95734  11.0355  20.0635  11.2828  
209      3.55966 -33.74121 -46.94853  -4.81609   0.30671 -10.39387     (-0.307,-26.622) (-4.203,-3.560) (-39.216,-10.394) 9.96354  11.0837  20.0789  11.2806  
210      3.55215 -33.70486 -46.93114  -4.83991   0.29683 -10.38392     (-0.297,-26.601) (-4.246,-3.552) (-39.233,-10.384) 9.97003  11.1323  20.0946  11.2787  
211      3.54464 -33.66852 -46.91374  -4.86374   0.28694 -10.37397     (-0.287,-26.579) (-4.290,-3.545) (-39.251,-10.374) 9.97681  11.1812  20.1106  11.277  
212      3.53713 -33.63218 -46.89635  -4.88756   0.27706 -10.36402     (-0.277,-26.558) (-4.333,-3.537) (-39.268,-10.364) 9.98388  11.2306  20.1268  11.2756  
213      3.52962 -33.59583 -46.87896  -4.91138   0.26718 -10.35408     (-0.267,-26.537) (-4.377,-3.530) (-39.285,-10.354) 9.99123  11.2803  20.1433  11.2744  
214      3.52211 -33.55949 -46.86157  -4.93520   0.25729 -10.34413     (-0.257,-26.515) (-4.421,-3.522) (-39.303,-10.344) 9.99887  11.3304  20.1602  11.2735  
215      3.51460 -33.52315 -46.84417  -4.95903   0.24741 -10.33418     (-0.247,-26.494) (-4.464,-3.515) (-39.320,-10.334) 10.0068  11.3808  20.1773  11.2728  
216      3.50709 -33.48680 -46.82678  -4.98285   0.23753 -10.32423     (-0.238,-26.473) (-4.508,-3.507) (-39.338,-10.324) 10.015  11.4317  20.1946  11.2724  
217      3.49958 -33.45046 -46.80939  -5.00667   0.22764 -10.31429     (-0.228,-26.451) (-4.551,-3.500) (-39.355,-10.314) 10.0235  11.4829  20.2123  11.2723  
218      3.49208 -33.41412 -46.79199  -5.03049   0.21776 -10.30434     (-0.218,-26.430) (-4.595,-3.492) (-39.372,-10.304) 10.0323  11.5344  20.2303  11.2724  
219      3.48457 -33.37777 -46.77460  -5.05432   0.20787 -10.29439     (-0.208,-26.409) (-4.639,-3.485) (-39.390,-10.294) 10.0413  11.5863  20.2485  11.2728  
220      3.47706 -33.34143 -46.75721  -5.07814   0.19799 -10.28444     (-0.198,-26.387) (-4.682,-3.477) (-39.407,-10.284) 10.0507  11.6386  20.267  11.2734  
221      3.46955 -33.30509 -46.73982  -5.10196   0.18811 -10.27449     (-0.188,-26.366) (-4.726,-3.470) (-39.425,-10.274) 10.0603  11.6912  20.2858  11.2743  
222      3.46204 -33.26874 -46.72242  -5.12578   0.17822 -10.26455     (-0.178,-26.345) (-4.769,-3.462) (-39.442,-10.265) 10.0702  11.7441  20.3048  11.2754  
223      3.45453 -33.23240 -46.70503  -5.14961   0.16834 -10.25460     (-0.168,-26.323) (-4.813,-3.455) (-39.459,-10.255) 10.0804  11.7974  20.3242  11.2769  
224      3.44702 -33.19606 -46.68764  -5.17343   0.15846 -10.24465     (-0.158,-26.302) (-4.857,-3.447) (-39.477,-10.245) 10.0908  11.851  20.3438  11.2785  
225      3.43951 -33.15971 -46.67025  -5.19725   0.14857 -10.23470     (-0.149,-26.281) (-4.900,-3.440) (-39.494,-10.235) 10.1016  11.9049  20.3637  11.2804  
226      3.43200 -33.12337 -46.65285  -5.22108   0.13869 -10.22476     (-0.139,-26.259) (-4.944,-3.432) (-39.511,-10.225) 10.1126  11.9591  20.3838  11.2826  
227      3.42449 -33.08703 -46.63546  -5.24490   0.12880 -10.21481     (-0.129,-26.238) (-4.987,-3.424) (-39.529,-10.215) 10.1238  12.0137  20.4043  11.2851  
228      3.41699 -33.05068 -46.61807  -5.26872   0.11892 -10.20486     (-0.119,-26.217) (-5.031,-3.417) (-39.546,-10.205) 10.1354  12.0685  20.425  11.2878  
229      3.40948 -33.01434 -46.60068  -5.29254   0.10904 -10.19491     (-0.109,-26.195) (-5.074,-3.409) (-39.564,-10.195) 10.1472  12.1237  20.446  11.2907  
230      3.40197 -32.97800 -46.58328  -5.31637   0.09915 -10.18497     (-0.099,-26.174) (-5.118,-3.402) (-39.581,-10.185) 10.1593  12.1792  20.4672  11.2939  
231      3.39446 -32.94165 -46.56589  -5.34019   0.08927 -10.17502     (-0.089,-26.153) (-5.162,-3.394) (-39.598,-10.175) 10.1717  12.235  20.4887  11.2974  
232      3.38695 -32.90531 -46.54850  -5.36401   0.07939 -10.16507     (-0.079,-26.131) (-5.205,-3.387) (-39.616,-10.165) 10.1844  12.291  20.5105  11.3011  
233      3.37944 -32.86897 -46.53110  -5.38783   0.06950 -10.15512     (-0.070,-26.110) (-5.249,-3.379) (-39.633,-10.155) 10.1973  12.3474  20.5326  11.3051  
234      3.37193 -32.83262 -46.51371  -5.41166   0.05962 -10.14518     (-0.060,-26.089) (-5.292,-3.372) (-39.651,-10.145) 10.2105  12.404  20.5549  11.3093  
235      3.36442 -32.79628 -46.49632  -5.43548   0.04973 -10.13523     (-0.050,-26.067) (-5.336,-3.364) (-39.668,-10.135) 10.2239  12.461  20.5776  11.3138  
236      3.35691 -32.75994 -46.47893  -5.45930   0.03985 -10.12528     (-0.040,-26.046) (-5.380,-3.357) (-39.685,-10.125) 10.2377  12.5182  20.6004  11.3186  
237      3.34941 -32.72359 -46.46153  -5.48312   0.02997 -10.11533     (-0.030,-26.025) (-5.423,-3.349) (-39.703,-10.115) 10.2516  12.5757  20.6236  11.3236  
238      3.34190 -32.68725 -46.44414  -5.50695   0.02008 -10.10539     (-0.020,-26.003) (-5.467,-3.342) (-39.720,-10.105) 10.2659  12.6334  20.647  11.3288  
239      3.33439 -32.65091 -46.42675  -5.53077   0.01020 -10.09544     (-0.010,-25.982) (-5.510,-3.334) (-39.738,-10.095) 10.2804  12.6914  20.6706  11.3343  
240      3.32688 -32.61456 -46.40936  -5.55459   0.00032 -10.08549     (-0.000,-25.961) (-5.554,-3.327) (-39.755,-10.085) 10.2952  12.7497  20.6946  11.3401  
241      3.31937 -32.57822 -46.39196  -5.57841  -0.00957 -10.07554     (-0.010,-25.949) (-5.588,-39.763) (-3.310,-10.066) 10.3026  12.8083  20.7047  10.3026  
242      3.31186 -32.54188 -46.37457  -5.60224  -0.01945 -10.06559     (-0.019,-25.938) (-5.622,-39.770) (-3.292,-10.046) 10.3101  12.8671  20.7145  10.3101  
243      3.30435 -32.50553 -46.35718  -5.62606  -0.02934 -10.05565     (-0.029,-25.926) (-5.655,-39.778) (-3.275,-10.026) 10.3177  12.9261  20.7245  10.3177  
244      3.29684 -32.46919 -46.33979  -5.64988  -0.03922 -10.04570     (-0.039,-25.915) (-5.689,-39.785) (-3.258,-10.006) 10.3255  12.9855  20.7347  10.3255  
245      3.28933 -32.43285 -46.32239  -5.67371  -0.04910 -10.03575     (-0.049,-25.903) (-5.723,-39.793) (-3.240,-9.987) 10.3335  13.045  20.7451  10.3335  
246      3.28182 -32.39650 -46.30500  -5.69753  -0.05899 -10.02580     (-0.059,-25.892) (-5.757,-39.800) (-3.223,-9.967) 10.3417  13.1048  20.7558  10.3417  
247      3.27432 -32.36016 -46.28761  -5.72135  -0.06887 -10.01586     (-0.069,-25.880) (-5.790,-39.808) (-3.205,-9.947) 10.3501  13.1648  20.7666  10.3501  
248      3.26681 -32.32382 -46.27021  -5.74517  -0.07875 -10.00591     (-0.079,-25.869) (-5.824,-39.815) (-3.188,-9.927) 10.3587  13.2251  20.7776  10.3587  
249      3.25930 -32.28747 -46.25282  -5.76900  -0.08864  -9.99596     (-0.089,-25.858) (-5.858,-39.823) (-3.171,-9.907) 10.3675  13.2856  20.7888  10.3675  
250      3.25179 -32.25113 -46.23543  -5.79282  -0.09852  -9.98601     (-0.099,-25.846) (-5.891,-39.830) (-3.153,-9.887) 10.3765  13.3464  20.8002  10.3765  
251      3.24428 -32.21479 -46.21804  -5.81664  -0.10841  -9.97607     (-0.108,-25.835) (-5.925,-39.838) (-3.136,-9.868) 10.3857  13.4073  20.8118  10.3857  
252      3.23677 -32.17844 -46.20064  -5.84046  -0.11829  -9.96612     (-0.118,-25.823) (-5.959,-39.845) (-3.118,-9.848) 10.3951  13.4685  20.8237  10.3951  
253      3.22926 -32.14210 -46.18325  -5.86429  -0.12817  -9.95617     (-0.128,-25.812) (-5.992,-39.853) (-3.101,-9.828) 10.4047  13.5299  20.8357  10.4047  
254      3.22175 -32.10576 -46.16586  -5.88811  -0.13806  -9.94622     (-0.138,-25.800) (-6.026,-39.860) (-3.084,-9.808) 10.4145  13.5915  20.8479  10.4145  
255      3.21424 -32.06941 -46.14847  -5.91193  -0.14794  -9.93628     (-0.148,-25.789) (-6.060,-39.868) (-3.066,-9.788) 10.4244  13.6534  20.8603  10.4244  
256      3.20674 -32.03307 -46.13107  -5.93575  -0.15782  -9.92633     (-0.158,-25.777) (-6.094,-39.875) (-3.049,-9.769) 10.4346  13.7154  20.8729  10.4346  
257      3.19923 -31.99673 -46.11368  -5.95958  -0.16771  -9.91638     (-0.168,-25.766) (-6.127,-39.883) (-3.032,-9.749) 10.4449  13.7777  20.8857  10.4449  
258      3.19172 -31.96038 -46.09629  -5.98340  -0.17759  -9.90643     (-0.178,-25.755) (-6.161,-39.890) (-3.014,-9.729) 10.4555  13.8402  20.8986  10.4555  
259      3.18421 -31.92404 -46.07890  -6.00722  -0.18748  -9.89649     (-0.187,-25.743) (-6.195,-39.898) (-2.997,-9.709) 10.4662  13.9029  20.9118  10.4662  
260      3.17670 -31.88770 -46.06150  -6.03105  -0.19736  -9.88654     (-0.197,-25.732) (-6.228,-39.905) (-2.979,-9.689) 10.4772  13.9657  20.9252  10.4772  
261      3.16919 -31.85135 -46.04411  -6.05487  -0.20724  -9.87659     (-0.207,-25.720) (-6.262,-39.913) (-2.962,-9.669) 10.4883  14.0288  20.9388  10.4883  
262      3.16168 -31.81501 -46.02672  -6.07869  -0.21713  -9.86664     (-0.217,-25.709) (-6.296,-39.920) (-2.945,-9.650) 10.4996  14.0921  20.9525  10.4996  
263      3.15417 -31.77867 -46.00932  -6.10251  -0.22701  -9.85670     (-0.227,-25.697) (-6.330,-39.928) (-2.927,-9.630) 10.5111  14.1555  20.9665  10.5111  
264      3.14666 -31.74232 -45.99193  -6.12634  -0.23689  -9.84675     (-0.237,-25.686) (-6.363,-39.935) (-2.910,-9.610) 10.5228  14.2192  20.9806  10.5228  
265      3.13915 -31.70598 -45.97454  -6.15016  -0.24678  -9.83680     (-0.247,-25.674) (-6.397,-39.943) (-2.892,-9.590) 10.5347  14.283  20.995  10.5347  
266      3.13165 -31.66964 -45.95715  -6.17398  -0.25666  -9.82685     (-0.257,-25.663) (-6.431,-39.951) (-2.875,-9.570) 10.5468  14.347  21.0095  10.5468  
267      3.12414 -31.63329 -45.93975  -6.19780  -0.26655  -9.81690     (-0.267,-25.652) (-6.464,-39.958) (-2.858,-9.550) 10.559  14.4113  21.0243  10.559  
268      3.11663 -31.59695 -45.92236  -6.22163  -0.27643  -9.80696     (-0.276,-25.640) (-6.498,-39.966) (-2.840,-9.531) 10.5714  14.4756  21.0392  10.5714  
269      3.10912 -31.56061 -45.90497  -6.24545  -0.28631  -9.79701     (-0.286,-25.629) (-6.532,-39.973) (-2.823,-9.511) 10.5841  14.5402  21.0543  10.5841  
270      3.10161 -31.52426 -45.88758  -6.26927  -0.29620  -9.78706     (-0.296,-25.617) (-6.565,-39.981) (-2.805,-9.491) 10.5969  14.605  21.0696  10.5969  
271      3.09410 -31.48792 -45.87018  -6.29309  -0.30608  -9.77711     (-0.306,-25.606) (-6.599,-39.988) (-2.788,-9.471) 10.6099  14.6699  21.0851  10.6099  
272      3.08659 -31.45158 -45.85279  -6.31692  -0.31596  -9.76717     (-0.316,-25.594) (-6.633,-39.996) (-2.771,-9.451) 10.623  14.735  21.1008  10.623  
273      3.07908 -31.41523 -45.83540  -6.34074  -0.32585  -9.75722     (-0.326,-25.583) (-6.667,-40.003) (-2.753,-9.431) 10.6364  14.8002  21.1166  10.6364  
274      3.07157 -31.37889 -45.81800  -6.36456  -0.33573  -9.74727     (-0.336,-25.571) (-6.700,-40.011) (-2.736,-9.412) 10.65  14.8656  21.1327  10.65  
275      3.06407 -31.34255 -45.80061  -6.38839  -0.34562  -9.73732     (-0.346,-25.560) (-6.734,-40.018) (-2.718,-9.392) 10.6637  14.9312  21.1489  10.6637  
276      3.05656 -31.30620 -45.78322  -6.41221  -0.35550  -9.72738     (-0.355,-25.549) (-6.768,-40.026) (-2.701,-9.372) 10.6776  14.997  21.1654  10.6776  
277      3.04905 -31.26986 -45.76583  -6.43603  -0.36538  -9.71743     (-0.365,-25.537) (-6.801,-40.033) (-2.684,-9.352) 10.6917  15.0629  21.182  10.6917  
278      3.04154 -31.23352 -45.74843  -6.45985  -0.37527  -9.70748     (-0.375,-25.526) (-6.835,-40.041) (-2.666,-9.332) 10.7059  15.1289  21.1988  10.7059  
279      3.03403 -31.19717 -45.73104  -6.48368  -0.38515  -9.69753     (-0.385,-25.514) (-6.869,-40.048) (-2.649,-9.312) 10.7204  15.1952  21.2158  10.7204  
280      3.02652 -31.16083 -45.71365  -6.50750  -0.39503  -9.68759     (-0.395,-25.503) (-6.903,-40.056) (-2.631,-9.293) 10.735  15.2615  21.233  10.735  
281      3.01901 -31.12449 -45.69626  -6.53132  -0.40492  -9.67764     (-0.405,-25.491) (-6.936,-40.063) (-2.614,-9.273) 10.7498  15.3281  21.2504  10.7498  
282      3.01150 -31.08814 -45.67886  -6.55514  -0.41480  -9.66769     (-0.415,-25.480) (-6.970,-40.071) (-2.597,-9.253) 10.7648  15.3947  21.2679  10.7648  
283      3.00399 -31.05180 -45.66147  -6.57897  -0.42468  -9.65774     (-0.425,-25.468) (-7.004,-40.078) (-2.579,-9.233) 10.7799  15.4616  21.2857  10.7799  
284      2.99648 -31.01546 -45.64408  -6.60279  -0.43457  -9.64780     (-0.435,-25.457) (-7.037,-40.086) (-2.562,-9.213) 10.7952  15.5285  21.3036  10.7952  
285      2.98898 -30.97911 -45.62669  -6.62661  -0.44445  -9.63785     (-0.444,-25.446) (-7.071,-40.093) (-2.545,-9.193) 10.8107  15.5956  21.3217  10.8107  
286      2.98147 -30.94277 -45.60929  -6.65043  -0.45434  -9.62790     (-0.454,-25.434) (-7.105,-40.101) (-2.527,-9.174) 10.8264  15.6629  21.34  10.8264  
287      2.97396 -30.90643 -45.59190  -6.67426  -0.46422  -9.61795     (-0.464,-25.423) (-7.138,-40.108) (-2.510,-9.154) 10.8422  15.7303  21.3585  10.8422  
288      2.96645 -30.87008 -45.57451  -6.69808  -0.47410  -9.60800     (-0.474,-25.411) (-7.172,-40.116) (-2.492,-9.134) 10.8582  15.7978  21.3771  10.8582  
289      2.95894 -30.83374 -45.55711  -6.72190  -0.48399  -9.59806     (-0.484,-25.400) (-7.206,-40.123) (-2.475,-9.114) 10.8744  15.8655  21.396  10.8744  
290      2.95143 -30.79740 -45.53972  -6.74572  -0.49387  -9.58811     (-0.494,-25.388) (-7.240,-40.131) (-2.458,-9.094) 10.8908  15.9333  21.415  10.8908  
291      2.94392 -30.76105 -45.52233  -6.76955  -0.50375  -9.57816     (-0.504,-25.377) (-7.273,-40.138) (-2.440,-9.074) 10.9073  16.0013  21.4342  10.9073  
292      2.93641 -30.72471 -45.50494  -6.79337  -0.51364  -9.56821     (-0.514,-25.366) (-7.307,-40.146) (-2.423,-9.055) 10.924  16.0693  21.4536  10.924  
293      2.92890 -30.68837 -45.48754  -6.81719  -0.52352  -9.55827     (-0.524,-25.354) (-7.341,-40.153) (-2.405,-9.035) 10.9409  16.1375  21.4731  10.9409  
294      2.92140 -30.65202 -45.47015  -6.84102  -0.53341  -9.54832     (-0.533,-25.343) (-7.374,-40.161) (-2.388,-9.015) 10.9579  16.2059  21.4929  10.9579  
295      2.91389 -30.61568 -45.45276  -6.86484  -0.54329  -9.53837     (-0.543,-25.331) (-7.408,-40.168) (-2.371,-8.995) 10.9751  16.2743  21.5128  10.9751  
296      2.90638 -30.57934 -45.43537  -6.88866  -0.55317  -9.52842     (-0.553,-25.320) (-7.442,-40.176) (-2.353,-8.975) 10.9925  16.3429  21.5329  10.9925  
297      2.89887 -30.54299 -45.41797  -6.91248  -0.56306  -9.51848     (-0.563,-25.308) (-7.476,-40.183) (-2.336,-8.955) 11.01  16.4116  21.5532  11.01  
298      2.89136 -30.50665 -45.40058  -6.93631  -0.57294  -9.50853     (-0.573,-25.297) (-7.509,-40.191) (-2.318,-8.936) 11.0277  16.4805  21.5737  11.0277  
299      2.88385 -30.47031 -45.38319  -6.96013  -0.58282  -9.49858     (-0.583,-25.285) (-7.543,-40.198) (-2.301,-8.916) 11.0455  16.5494  21.5943  11.0455  
300      2.87634 -30.43396 -45.36580  -6.98395  -0.59271  -9.48863     (-0.593,-25.274) (-7.577,-40.206) (-2.284,-8.896) 11.0635  16.6185  21.6151  11.0635  
301      2.86883 -30.39762 -45.34840  -7.00777  -0.60259  -9.47869     (-0.603,-25.263) (-7.610,-40.213) (-2.266,-8.876) 11.0817  16.6877  21.6361  11.0817  
302      2.86132 -30.36128 -45.33101  -7.03160  -0.61248  -9.46874     (-0.612,-25.251) (-7.644,-40.221) (-2.249,-8.856) 11.1001  16.757  21.6573  11.1001  
303      2.85381 -30.32494 -45.31362  -7.05542  -0.62236  -9.45879     (-0.622,-25.240) (-7.678,-40.228) (-2.231,-8.836) 11.1186  16.8264  21.6786  11.1186  
