Fol_2018-05-05.12_27_16.2_16.txt     Output is probe cell, reduced cell, NCDist distance between
19    -2116.04841 -2385.11083 580.66890 -2112.09401 -2804.16322 160.76899     (-1535.380,-1804.442) (-1531.425,-2223.494) (-580.669,-419.900) 555.76
20    -2106.52925 -2371.11598 561.63058 -2107.05053 -2794.64406 151.24983     (-1544.899,-1809.485) (-1545.420,-2233.013) (-561.631,-410.381) 584.931
21    -2097.01009 -2357.12113 542.59225 -2102.00706 -2785.12490 141.73066     (-1554.418,-1814.529) (-1559.415,-2242.533) (-542.592,-400.862) 613.537
22    -2087.49093 -2343.12629 523.55393 -2096.96358 -2775.60573 132.21150     (-1563.937,-1819.572) (-1573.410,-2252.052) (-523.554,-391.342) 642.2
23    -2077.97176 -2329.13144 504.51560 -2091.92010 -2766.08657 122.69234     (-1573.456,-1824.616) (-1587.404,-2261.571) (-504.516,-381.823) 670.915
24    -2068.45260 -2315.13659 485.47728 -2086.87663 -2756.56741 113.17318     (-1582.975,-1829.659) (-1601.399,-2271.090) (-485.477,-372.304) 699.673
25    -2058.93344 -2301.14174 466.43896 -2081.83315 -2747.04825 103.65401     (-1592.494,-1834.703) (-1615.394,-2280.609) (-466.439,-362.785) 728.471
26    -2049.41428 -2287.14690 447.40063 -2076.78967 -2737.52909  94.13485     (-1602.014,-1839.746) (-1629.389,-2290.128) (-447.401,-353.266) 757.304
27    -2039.89512 -2273.15205 428.36231 -2071.74620 -2728.00992  84.61569     (-1611.533,-1844.790) (-1643.384,-2299.648) (-428.362,-343.747) 786.167
28    -2030.37595 -2259.15720 409.32398 -2066.70272 -2718.49076  75.09653     (-1621.052,-1849.833) (-1657.379,-2309.167) (-409.324,-334.227) 815.058
29    -2020.85679 -2245.16235 390.28566 -2061.65924 -2708.97160  65.57736     (-1630.571,-1854.877) (-1671.374,-2318.686) (-390.286,-324.708) 843.974
30    -2011.33763 -2231.16750 371.24733 -2056.61577 -2699.45244  56.05820     (-1640.090,-1859.920) (-1685.368,-2328.205) (-371.247,-315.189) 872.912
31    -2001.81847 -2217.17266 352.20901 -2051.57229 -2689.93327  46.53904     (-1649.609,-1864.964) (-1699.363,-2337.724) (-352.209,-305.670) 901.87
32    -1992.29930 -2203.17781 333.17068 -2046.52881 -2680.41411  37.01988     (-1659.129,-1870.007) (-1713.358,-2347.243) (-333.171,-296.151) 930.847
33    -1982.78014 -2189.18296 314.13236 -2041.48534 -2670.89495  27.50072     (-1668.648,-1875.051) (-1727.353,-2356.763) (-314.132,-286.632) 959.84
34    -1973.26098 -2175.18811 295.09403 -2036.44186 -2661.37579  17.98155     (-1678.167,-1880.094) (-1741.348,-2366.282) (-295.094,-277.112) 988.848
35    -1963.74182 -2161.19326 276.05571 -2031.39838 -2651.85662   8.46239     (-1687.686,-1885.138) (-1755.343,-2375.801) (-276.056,-267.593) 1017.87
36    -1954.22265 -2147.19842 257.01738 -2026.35491 -2642.33746  -1.05677     (-1697.205,-1890.181) (-1769.338,-2385.320) (-257.017,-258.074) 1046.91
37    -1944.70349 -2133.20357 237.97906 -2021.31143 -2632.81830 -10.57593     (-1706.724,-1895.225) (-1783.332,-2394.839) (-237.979,-248.555) 1075.95
38    -1935.18433 -2119.20872 218.94073 -2016.26795 -2623.29914 -20.09510     (-1716.244,-1900.268) (-1797.327,-2404.358) (-218.941,-239.036) 1105.01
39    -1925.66517 -2105.21387 199.90241 -2011.22448 -2613.77997 -29.61426     (-1725.763,-1905.311) (-1811.322,-2413.878) (-199.902,-229.517) 1134.08
40    -1916.14600 -2091.21902 180.86408 -2006.18100 -2604.26081 -39.13342     (-1735.282,-1910.355) (-1825.317,-2423.397) (-180.864,-219.998) 1163.15
41    -1906.62684 -2077.22418 161.82576 -2001.13752 -2594.74165 -48.65258     (-1744.801,-1915.398) (-1839.312,-2432.916) (-161.826,-210.478) 1192.24
42    -1897.10768 -2063.22933 142.78744 -1996.09404 -2585.22249 -58.17175     (-1754.320,-1920.442) (-1853.307,-2442.435) (-142.787,-200.959) 1221.33
43    -1887.58852 -2049.23448 123.74911 -1991.05057 -2575.70333 -67.69091     (-1763.839,-1925.485) (-1867.301,-2451.954) (-123.749,-191.440) 1248.41
44    -1878.06936 -2035.23963 104.71079 -1986.00709 -2566.18416 -77.21007     (-1773.359,-1930.529) (-1881.296,-2461.473) (-104.711,-181.921) 1272.53
45    -1868.55019 -2021.24478  85.67246 -1980.96361 -2556.66500 -86.72923     (-1782.878,-1935.572) (-1895.291,-2470.993) (-85.672,-172.402) 1296.86
46    -1859.03103 -2007.24994  66.63414 -1975.92014 -2547.14584 -96.24840     (-1792.397,-1940.616) (-1909.286,-2480.512) (-66.634,-162.883) 1321.38
47    -1849.51187 -1993.25509  47.59581 -1970.87666 -2537.62668 -105.76756     (-1801.916,-1945.659) (-1923.281,-2490.031) (-47.596,-153.363) 1346.1
48    -1839.99271 -1979.26024  28.55749 -1965.83318 -2528.10751 -115.28672     (-1811.435,-1950.703) (-1937.276,-2499.550) (-28.557,-143.844) 1371
49    -1830.47354 -1965.26539   9.51916 -1960.78971 -2518.58835 -124.80588     (-1820.954,-1955.746) (-1951.271,-2509.069) (-9.519,-134.325) 1396.06
50    -1820.95438 -1951.27055  -9.51916 -1955.74623 -2509.06919 -134.32504     (-1820.954,-1955.746) (-1951.271,-2509.069) (-9.519,-134.325) 1396.06
51    -1811.43522 -1937.27570 -28.55749 -1950.70275 -2499.55003 -143.84421     (-1811.435,-1950.703) (-1937.276,-2499.550) (-28.557,-143.844) 1371
52    -1801.91606 -1923.28085 -47.59581 -1945.65928 -2490.03086 -153.36337     (-1801.916,-1945.659) (-1923.281,-2490.031) (-47.596,-153.363) 1346.1
53    -1792.39689 -1909.28600 -66.63414 -1940.61580 -2480.51170 -162.88253     (-1792.397,-1940.616) (-1909.286,-2480.512) (-66.634,-162.883) 1321.38
54    -1782.87773 -1895.29115 -85.67246 -1935.57232 -2470.99254 -172.40169     (-1782.878,-1935.572) (-1895.291,-2470.993) (-85.672,-172.402) 1296.86
55    -1773.35857 -1881.29631 -104.71079 -1930.52885 -2461.47338 -181.92086     (-1773.359,-1930.529) (-1881.296,-2461.473) (-104.711,-181.921) 1272.53
56    -1763.83941 -1867.30146 -123.74911 -1925.48537 -2451.95421 -191.44002     (-1763.839,-1925.485) (-1867.301,-2451.954) (-123.749,-191.440) 1248.41
57    -1754.32024 -1853.30661 -142.78744 -1920.44189 -2442.43505 -200.95918     (-1754.320,-1920.442) (-1853.307,-2442.435) (-142.787,-200.959) 1221.33
58    -1744.80108 -1839.31176 -161.82576 -1915.39842 -2432.91589 -210.47834     (-1744.801,-1915.398) (-1839.312,-2432.916) (-161.826,-210.478) 1192.24
59    -1735.28192 -1825.31691 -180.86408 -1910.35494 -2423.39673 -219.99751     (-1735.282,-1910.355) (-1825.317,-2423.397) (-180.864,-219.998) 1163.15
60    -1725.76276 -1811.32207 -199.90241 -1905.31146 -2413.87757 -229.51667     (-1725.763,-1905.311) (-1811.322,-2413.878) (-199.902,-229.517) 1134.08
61    -1716.24360 -1797.32722 -218.94073 -1900.26799 -2404.35840 -239.03583     (-1716.244,-1900.268) (-1797.327,-2404.358) (-218.941,-239.036) 1105.01
62    -1706.72443 -1783.33237 -237.97906 -1895.22451 -2394.83924 -248.55499     (-1706.724,-1895.225) (-1783.332,-2394.839) (-237.979,-248.555) 1075.95
63    -1697.20527 -1769.33752 -257.01738 -1890.18103 -2385.32008 -258.07416     (-1697.205,-1890.181) (-1769.338,-2385.320) (-257.017,-258.074) 1046.91
64    -1687.68611 -1755.34267 -276.05571 -1885.13756 -2375.80092 -267.59332     (-1687.686,-1885.138) (-1755.343,-2375.801) (-276.056,-267.593) 1017.87
65    -1678.16695 -1741.34783 -295.09403 -1880.09408 -2366.28175 -277.11248     (-1678.167,-1880.094) (-1741.348,-2366.282) (-295.094,-277.112) 988.848
66    -1668.64778 -1727.35298 -314.13236 -1875.05060 -2356.76259 -286.63164     (-1668.648,-1875.051) (-1727.353,-2356.763) (-314.132,-286.632) 959.84
67    -1659.12862 -1713.35813 -333.17068 -1870.00713 -2347.24343 -296.15080     (-1659.129,-1870.007) (-1713.358,-2347.243) (-333.171,-296.151) 930.847
68    -1649.60946 -1699.36328 -352.20901 -1864.96365 -2337.72427 -305.66997     (-1649.609,-1864.964) (-1699.363,-2337.724) (-352.209,-305.670) 901.87
69    -1640.09030 -1685.36843 -371.24733 -1859.92017 -2328.20510 -315.18913     (-1640.090,-1859.920) (-1685.368,-2328.205) (-371.247,-315.189) 872.912
70    -1630.57113 -1671.37359 -390.28566 -1854.87670 -2318.68594 -324.70829     (-1630.571,-1854.877) (-1671.374,-2318.686) (-390.286,-324.708) 843.974
71    -1621.05197 -1657.37874 -409.32398 -1849.83322 -2309.16678 -334.22745     (-1621.052,-1849.833) (-1657.379,-2309.167) (-409.324,-334.227) 815.058
72    -1611.53281 -1643.38389 -428.36231 -1844.78974 -2299.64762 -343.74662     (-1611.533,-1844.790) (-1643.384,-2299.648) (-428.362,-343.747) 786.167
73    -1602.01365 -1629.38904 -447.40063 -1839.74626 -2290.12845 -353.26578     (-1602.014,-1839.746) (-1629.389,-2290.128) (-447.401,-353.266) 757.304
74    -1592.49448 -1615.39419 -466.43896 -1834.70279 -2280.60929 -362.78494     (-1592.494,-1834.703) (-1615.394,-2280.609) (-466.439,-362.785) 728.471
75    -1582.97532 -1601.39935 -485.47728 -1829.65931 -2271.09013 -372.30410     (-1582.975,-1829.659) (-1601.399,-2271.090) (-485.477,-372.304) 699.673
76    -1573.45616 -1587.40450 -504.51560 -1824.61583 -2261.57097 -381.82327     (-1573.456,-1824.616) (-1587.404,-2261.571) (-504.516,-381.823) 670.915
77    -1563.93700 -1573.40965 -523.55393 -1819.57236 -2252.05181 -391.34243     (-1563.937,-1819.572) (-1573.410,-2252.052) (-523.554,-391.342) 642.2
78    -1554.41784 -1559.41480 -542.59225 -1814.52888 -2242.53264 -400.86159     (-1554.418,-1814.529) (-1559.415,-2242.533) (-542.592,-400.862) 613.537
79    -1544.89867 -1545.41996 -561.63058 -1809.48540 -2233.01348 -410.38075     (-1544.899,-1809.485) (-1545.420,-2233.013) (-561.631,-410.381) 584.931
80    -1535.37951 -1531.42511 -580.66890 -1804.44193 -2223.49432 -419.89992     (-1535.380,-1804.442) (-1531.425,-2223.494) (-580.669,-419.900) 555.76
81    -1525.86035 -1517.43026 -599.70723 -1799.39845 -2213.97516 -429.41908     (-1525.860,-1799.398) (-1517.430,-2213.975) (-599.707,-429.419) 526.51
82    -1516.34119 -1503.43541 -618.74555 -1794.35497 -2204.45599 -438.93824     (-1516.341,-1794.355) (-1503.435,-2204.456) (-618.746,-438.938) 497.259
83    -1506.82202 -1489.44056 -637.78388 -1789.31150 -2194.93683 -448.45740     (-1506.822,-1789.311) (-1489.441,-2194.937) (-637.784,-448.457) 468.009
84    -1497.30286 -1475.44572 -656.82220 -1784.26802 -2185.41767 -457.97656     (-1497.303,-1784.268) (-1475.446,-2185.418) (-656.822,-457.977) 438.758
85    -1487.78370 -1461.45087 -675.86053 -1779.22454 -2175.89851 -467.49573     (-1487.784,-1779.225) (-1461.451,-2175.899) (-675.861,-467.496) 409.507
86    -1478.26454 -1447.45602 -694.89885 -1774.18107 -2166.37934 -477.01489     (-1478.265,-1774.181) (-1447.456,-2166.379) (-694.899,-477.015) 380.257
87    -1468.74537 -1433.46117 -713.93718 -1769.13759 -2156.86018 -486.53405     (-1468.745,-1769.138) (-1433.461,-2156.860) (-713.937,-486.534) 351.006
88    -1459.22621 -1419.46632 -732.97550 -1764.09411 -2147.34102 -496.05321     (-1459.226,-1764.094) (-1419.466,-2147.341) (-732.976,-496.053) 321.756
89    -1449.70705 -1405.47148 -752.01383 -1759.05064 -2137.82186 -505.57238     (-1449.707,-1759.051) (-1405.471,-2137.822) (-752.014,-505.572) 292.505
90    -1440.18789 -1391.47663 -771.05215 -1754.00716 -2128.30269 -515.09154     (-1440.188,-1754.007) (-1391.477,-2128.303) (-771.052,-515.092) 263.255
91    -1430.66872 -1377.48178 -790.09048 -1748.96368 -2118.78353 -524.61070     (-1430.669,-1748.964) (-1377.482,-2118.784) (-790.090,-524.611) 234.004
92    -1421.14956 -1363.48693 -809.12880 -1743.92021 -2109.26437 -534.12986     (-1421.150,-1743.920) (-1363.487,-2109.264) (-809.129,-534.130) 204.754
93    -1411.63040 -1349.49208 -828.16712 -1738.87673 -2099.74521 -543.64903     (-1411.630,-1738.877) (-1349.492,-2099.745) (-828.167,-543.649) 175.503
94    -1402.11124 -1335.49724 -847.20545 -1733.83325 -2090.22605 -553.16819     (-1402.111,-1733.833) (-1335.497,-2090.226) (-847.205,-553.168) 146.253
95    -1392.59208 -1321.50239 -866.24377 -1728.78978 -2080.70688 -562.68735     (-1392.592,-1728.790) (-1321.502,-2080.707) (-866.244,-562.687) 117.002
96    -1383.07291 -1307.50754 -885.28210 -1723.74630 -2071.18772 -572.20651     (-1383.073,-1723.746) (-1307.508,-2071.188) (-885.282,-572.207) 87.7516
97    -1373.55375 -1293.51269 -904.32042 -1718.70282 -2061.66856 -581.72568     (-1373.554,-1718.703) (-1293.513,-2061.669) (-904.320,-581.726) 58.5011
98    -1364.03459 -1279.51784 -923.35875 -1713.65935 -2052.14940 -591.24484     (-1364.035,-1713.659) (-1279.518,-2052.149) (-923.359,-591.245) 29.2505
99    -1354.51543 -1265.52300 -942.39707 -1708.61587 -2042.63023 -600.76400     (-1354.515,-1708.616) (-1265.523,-2042.630) (-942.397,-600.764) 0
