PointDistanceFollower   Sep  9 2018   mode =  Single Point 
Fol_2018-09-13.17_19_47.0_11.txt      Output is S6 probe cell, C3 reduced cell,  S6Dist NCDist  distance between 
Compute times (msec)     S6Dist   216   NCDist   1323
PointDistanceFollower  Sep  9 2018  mode = Single Point
Fol_2018-09-13.17_19_47.0_11.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist distance between
10     -0.27377   2.59479   1.14611 -23.91952 -24.45459 -18.40566     (-13.216,-1.146) (-2.595,-22.162) (-16.438,-0.274)      5.26909  4.84652  
11     -0.31639   2.43232   0.99117 -23.67933 -24.39859 -18.20057     (-13.336,-0.991) (-2.432,-22.416) (-16.832,-0.316)      5.80368  5.33117  
12     -0.35901   2.26985   0.83622 -23.43915 -24.34260 -17.99548     (-13.456,-0.836) (-2.270,-22.670) (-17.227,-0.359)      6.33843  5.81583  
13     -0.40163   2.10738   0.68128 -23.19896 -24.28660 -17.79039     (-13.576,-0.681) (-2.107,-22.924) (-17.622,-0.402)      6.87329  6.30048  
14     -0.44426   1.94491   0.52634 -22.95878 -24.23061 -17.58529     (-13.695,-0.526) (-1.945,-23.178) (-18.016,-0.444)      7.40826  6.78513  
15     -0.48688   1.78244   0.37140 -22.71859 -24.17461 -17.38020     (-13.815,-0.371) (-1.782,-23.432) (-18.411,-0.487)      7.94329  7.26978  
16     -0.52950   1.61997   0.21646 -22.47841 -24.11862 -17.17511     (-13.935,-0.216) (-1.620,-23.686) (-18.806,-0.529)      8.47839  7.75444  
17     -0.57212   1.45749   0.06151 -22.23822 -24.06262 -16.97002     (-14.055,-0.062) (-1.457,-23.940) (-19.200,-0.572)      9.01354  8.23909  
18     -0.61474   1.29502  -0.09343 -21.99804 -24.00663 -16.76492     (-14.268,-0.093) (-19.501,-24.100) (-1.202,-0.521)      9.47876  8.40088  
19     -0.65736   1.13255  -0.24837 -21.75785 -23.95063 -16.55983     (-14.543,-0.248) (-19.741,-24.199) (-0.884,-0.409)      9.90637  8.51348  
20     -0.69998   0.97008  -0.40331 -21.51767 -23.89464 -16.35474     (-14.818,-0.403) (-19.981,-24.298) (-0.567,-0.297)      10.3068  8.6518  
21     -0.74260   0.80761  -0.55825 -21.27749 -23.83864 -16.14965     (-15.093,-0.558) (-20.221,-24.397) (-0.249,-0.184)      10.6896  8.81462  
22     -0.78523   0.64514  -0.71320 -21.03730 -23.78265 -15.94455     (-15.299,-20.392) (-0.645,-24.428) (-0.068,-0.140)      10.9759  9.00063  
23     -0.82785   0.48267  -0.86814 -20.79712 -23.72665 -15.73946     (-15.257,-20.314) (-0.483,-24.209) (-0.385,-0.345)      10.8179  9.20842  
24     -0.87047   0.32020  -1.02308 -20.55693 -23.67066 -15.53437     (-15.214,-20.237) (-0.320,-23.991) (-0.703,-0.550)      10.6031  9.43654  
25     -0.91309   0.15773  -1.17802 -20.31675 -23.61466 -15.32928     (-15.172,-20.159) (-0.158,-23.772) (-1.020,-0.755)      10.3395  9.65982  
26     -0.95571  -0.00475  -1.33296 -20.07656 -23.55867 -15.12418     (-0.956,-20.077) (-0.005,-23.559) (-1.333,-15.124)      10.0882  9.6106  
27     -0.99833  -0.16722  -1.48791 -19.83638 -23.50267 -14.91909     (-0.998,-19.836) (-0.167,-23.503) (-1.488,-14.919)      9.74481  9.69018  
28     -1.04095  -0.32969  -1.64285 -19.59619 -23.44668 -14.71400     (-1.041,-19.596) (-0.330,-23.447) (-1.643,-14.714)      9.40537  9.54152  
29     -1.08357  -0.49216  -1.79779 -19.35601 -23.39068 -14.50891     (-1.084,-19.356) (-0.492,-23.391) (-1.798,-14.509)      9.07033  9.31547  
30     -1.12620  -0.65463  -1.95273 -19.11582 -23.33469 -14.30382     (-1.126,-19.116) (-0.655,-23.335) (-1.953,-14.304)      8.74019  9.10962  
31     -1.16882  -0.81710  -2.10768 -18.87564 -23.27869 -14.09872     (-1.169,-18.876) (-0.817,-23.279) (-2.108,-14.099)      8.41554  8.92537  
32     -1.21144  -0.97957  -2.26262 -18.63545 -23.22270 -13.89363     (-1.211,-18.635) (-0.980,-23.223) (-2.263,-13.894)      8.09703  8.76407  
33     -1.25406  -1.14204  -2.41756 -18.39527 -23.16670 -13.68854     (-1.254,-18.395) (-1.142,-23.167) (-2.418,-13.689)      7.78541  8.62702  
34     -1.29668  -1.30451  -2.57250 -18.15509 -23.11071 -13.48345     (-1.297,-18.155) (-1.305,-23.111) (-2.573,-13.483)      7.48155  8.51538  
35     -1.33930  -1.46699  -2.72744 -17.91490 -23.05471 -13.27835     (-1.339,-17.915) (-1.467,-23.055) (-2.727,-13.278)      7.18643  8.43018  
36     -1.38192  -1.62946  -2.88239 -17.67472 -22.99872 -13.07326     (-1.382,-17.675) (-1.629,-22.999) (-2.882,-13.073)      6.90117  8.3722  
37     -1.42454  -1.79193  -3.03733 -17.43453 -22.94272 -12.86817     (-1.425,-17.435) (-1.792,-22.943) (-3.037,-12.868)      6.62705  8.34202  
38     -1.46717  -1.95440  -3.19227 -17.19435 -22.88673 -12.66308     (-1.467,-17.194) (-1.954,-22.887) (-3.192,-12.663)      6.3655  8.33995  
39     -1.50979  -2.11687  -3.34721 -16.95416 -22.83073 -12.45798     (-1.510,-16.954) (-2.117,-22.831) (-3.347,-12.458)      6.11814  8.366  
40     -1.55241  -2.27934  -3.50215 -16.71398 -22.77474 -12.25289     (-1.552,-16.714) (-2.279,-22.775) (-3.502,-12.253)      5.88676  8.41991  
41     -1.59503  -2.44181  -3.65710 -16.47379 -22.71874 -12.04780     (-1.595,-16.474) (-2.442,-22.719) (-3.657,-12.048)      5.67331  8.50116  
42     -1.63765  -2.60428  -3.81204 -16.23361 -22.66275 -11.84271     (-1.638,-16.234) (-2.604,-22.663) (-3.812,-11.843)      5.47988  8.60896  
43     -1.68027  -2.76675  -3.96698 -15.99342 -22.60675 -11.63761     (-1.680,-15.993) (-2.767,-22.607) (-3.967,-11.638)      5.30867  8.74234  
44     -1.72289  -2.92923  -4.12192 -15.75324 -22.55076 -11.43252     (-1.723,-15.753) (-2.929,-22.551) (-4.122,-11.433)      5.16189  8.90014  
45     -1.76551  -3.09170  -4.27686 -15.51306 -22.49476 -11.22743     (-1.766,-15.513) (-3.092,-22.495) (-4.277,-11.227)      5.04167  9.0811  
46     -1.80814  -3.25417  -4.43181 -15.27287 -22.43877 -11.02234     (-1.808,-15.273) (-3.254,-22.439) (-4.432,-11.022)      4.94995  9.28386  
47     -1.85076  -3.41664  -4.58675 -15.03269 -22.38277 -10.81724     (-1.851,-15.033) (-3.417,-22.383) (-4.587,-10.817)      4.88833  9.50702  
48     -1.89338  -3.57911  -4.74169 -14.79250 -22.32678 -10.61215     (-1.893,-14.793) (-3.579,-22.327) (-4.742,-10.612)      4.85796  9.74918  
49     -1.93600  -3.74158  -4.89663 -14.55232 -22.27078 -10.40706     (-1.936,-14.552) (-3.742,-22.271) (-4.897,-10.407)      4.85942  10.009  
50     -1.97862  -3.90405  -5.05157 -14.31213 -22.21479 -10.20197     (-1.979,-14.312) (-3.904,-22.215) (-5.052,-10.202)      4.89268  10.285  
51     -2.02124  -4.06652  -5.20652 -14.07195 -22.15879  -9.99688     (-2.021,-14.072) (-4.067,-22.159) (-5.207,-9.997)      4.95711  10.5761  
52     -2.06386  -4.22900  -5.36146 -13.83176 -22.10280  -9.79178     (-2.064,-13.832) (-4.229,-22.103) (-5.361,-9.792)      5.05152  10.881  
53     -2.10648  -4.39147  -5.51640 -13.59158 -22.04680  -9.58669     (-2.106,-13.592) (-4.391,-22.047) (-5.516,-9.587)      5.17425  11.1986  
54     -2.14911  -4.55394  -5.67134 -13.35139 -21.99081  -9.38160     (-2.149,-13.351) (-4.554,-21.991) (-5.671,-9.382)      5.32336  11.5278  
55     -2.19173  -4.71641  -5.82629 -13.11121 -21.93481  -9.17651     (-2.192,-13.111) (-4.716,-21.935) (-5.826,-9.177)      5.49669  11.8677  
56     -2.23435  -4.87888  -5.98123 -12.87102 -21.87882  -8.97141     (-2.234,-12.871) (-4.879,-21.879) (-5.981,-8.971)      5.69204  12.2174  
57     -2.27697  -5.04135  -6.13617 -12.63084 -21.82282  -8.76632     (-2.277,-12.631) (-5.041,-21.823) (-6.136,-8.766)      5.90722  12.576  
58     -2.31959  -5.20382  -6.29111 -12.39066 -21.76683  -8.56123     (-2.320,-12.391) (-5.204,-21.767) (-6.291,-8.561)      6.14015  12.9428  
59     -2.36221  -5.36629  -6.44605 -12.15047 -21.71083  -8.35614     (-2.362,-12.150) (-5.366,-21.711) (-6.446,-8.356)      6.38888  13.3172  
60     -2.40483  -5.52876  -6.60100 -11.91029 -21.65484  -8.15104     (-2.405,-11.910) (-5.529,-21.655) (-6.601,-8.151)      6.65164  13.6984  
61     -2.44745  -5.69124  -6.75594 -11.67010 -21.59884  -7.94595     (-2.447,-11.670) (-5.691,-21.599) (-6.756,-7.946)      6.92684  14.0861  
62     -2.49008  -5.85371  -6.91088 -11.42992 -21.54285  -7.74086     (-2.490,-11.430) (-5.854,-21.543) (-6.911,-7.741)      7.21305  14.4795  
63     -2.53270  -6.01618  -7.06582 -11.18973 -21.48685  -7.53577     (-2.533,-11.190) (-6.016,-21.487) (-7.066,-7.536)      7.50901  14.8784  
64     -2.57532  -6.17865  -7.22076 -10.94955 -21.43086  -7.33067     (-2.575,-10.950) (-6.179,-21.431) (-7.221,-7.331)      7.81362  15.2822  
65     -2.61794  -6.34112  -7.37571 -10.70936 -21.37486  -7.12558     (-2.618,-10.709) (-6.341,-21.375) (-7.376,-7.126)      8.1259  15.6906  
66     -2.66056  -6.50359  -7.53065 -10.46918 -21.31887  -6.92049     (-2.661,-10.469) (-6.504,-21.319) (-7.531,-6.920)      8.44501  16.1033  
67     -2.70318  -6.66606  -7.68559 -10.22899 -21.26287  -6.71540     (-2.703,-10.229) (-6.666,-21.263) (-7.686,-6.715)      8.71994  16.5198  
68     -2.74580  -6.82853  -7.84053  -9.98881 -21.20688  -6.51031     (-2.746,-9.989) (-6.829,-21.207) (-7.841,-6.510)      8.72852  16.94  
69     -2.78842  -6.99100  -7.99547  -9.74863 -21.15088  -6.30521     (-2.788,-9.749) (-6.991,-21.151) (-7.995,-6.305)      8.75483  17.3635  
70     -2.83105  -7.15348  -8.15042  -9.50844 -21.09489  -6.10012     (-2.831,-9.508) (-7.153,-21.095) (-8.150,-6.100)      8.7987  17.7902  
71     -2.87367  -7.31595  -8.30536  -9.26826 -21.03889  -5.89503     (-2.874,-9.268) (-7.316,-21.039) (-8.305,-5.895)      8.85988  18.2197  
72     -2.91629  -7.47842  -8.46030  -9.02807 -20.98290  -5.68994     (-2.916,-9.028) (-7.478,-20.983) (-8.460,-5.690)      8.93801  18.652  
73     -2.95891  -7.64089  -8.61524  -8.78789 -20.92690  -5.48484     (-2.959,-8.788) (-7.641,-20.927) (-8.615,-5.485)      9.03265  19.0867  
74     -3.00153  -7.80336  -8.77019  -8.54770 -20.87091  -5.27975     (-3.002,-8.548) (-7.803,-20.871) (-8.770,-5.280)      9.1433  19.5238  
75     -3.04415  -7.96583  -8.92513  -8.30752 -20.81491  -5.07466     (-3.044,-8.308) (-7.966,-20.815) (-8.925,-5.075)      9.26936  19.9631  
76     -3.08677  -8.12830  -9.08007  -8.06733 -20.75892  -4.86957     (-3.087,-8.067) (-8.128,-20.759) (-9.080,-4.870)      9.05825  20.3429  
77     -3.12939  -8.29077  -9.23501  -7.82715 -20.70292  -4.66447     (-3.129,-7.827) (-8.291,-20.703) (-9.235,-4.664)      8.66441  20.1996  
78     -3.17202  -8.45324  -9.38995  -7.58696 -20.64693  -4.45938     (-3.172,-7.587) (-8.453,-20.647) (-9.390,-4.459)      8.27057  19.5987  
79     -3.21464  -8.61572  -9.54490  -7.34678 -20.59094  -4.25429     (-3.215,-7.347) (-8.616,-20.591) (-9.545,-4.254)      7.87674  18.8456  
80     -3.25726  -8.77819  -9.69984  -7.10659 -20.53494  -4.04920     (-3.257,-7.107) (-8.778,-20.535) (-9.700,-4.049)      7.4829  18.1065  
81     -3.29988  -8.94066  -9.85478  -6.86641 -20.47895  -3.84410     (-3.300,-6.866) (-8.941,-20.479) (-9.855,-3.844)      7.08906  17.3833  
82     -3.34250  -9.10313 -10.00972  -6.62623 -20.42295  -3.63901     (-3.342,-6.626) (-9.103,-20.423) (-10.010,-3.639)      6.69523  16.678  
83     -3.38512  -9.26560 -10.16466  -6.38604 -20.36696  -3.43392     (-3.385,-6.386) (-9.266,-20.367) (-10.165,-3.434)      6.30139  15.9932  
84     -3.42774  -9.42807 -10.31961  -6.14586 -20.31096  -3.22883     (-3.428,-6.146) (-9.428,-20.311) (-10.320,-3.229)      5.90755  15.3315  
85     -3.47036  -9.59054 -10.47455  -5.90567 -20.25497  -3.02374     (-3.470,-5.906) (-9.591,-20.255) (-10.475,-3.024)      5.51372  14.6963  
86     -3.51298  -9.75301 -10.62949  -5.66549 -20.19897  -2.81864     (-3.513,-5.665) (-9.753,-20.199) (-10.629,-2.819)      5.11988  14.0911  
87     -3.55561  -9.91548 -10.78443  -5.42530 -20.14298  -2.61355     (-3.556,-5.425) (-9.915,-20.143) (-10.784,-2.614)      4.72604  13.52  
88     -3.59823 -10.07796 -10.93937  -5.18512 -20.08698  -2.40846     (-3.598,-5.185) (-10.078,-20.087) (-10.939,-2.408)      4.3322  12.92  
89     -3.64085 -10.24043 -11.09432  -4.94493 -20.03099  -2.20337     (-3.641,-4.945) (-10.240,-20.031) (-11.094,-2.203)      3.93837  11.7455  
90     -3.68347 -10.40290 -11.24926  -4.70475 -19.97499  -1.99827     (-3.683,-4.705) (-10.403,-19.975) (-11.249,-1.998)      3.54453  10.5709  
91     -3.72609 -10.56537 -11.40420  -4.46456 -19.91900  -1.79318     (-3.726,-4.465) (-10.565,-19.919) (-11.404,-1.793)      3.15069  9.39638  
92     -3.76871 -10.72784 -11.55914  -4.22438 -19.86300  -1.58809     (-3.769,-4.224) (-10.728,-19.863) (-11.559,-1.588)      2.75686  8.22183  
93     -3.81133 -10.89031 -11.71409  -3.98420 -19.80701  -1.38300     (-3.811,-3.984) (-10.890,-19.807) (-11.714,-1.383)      2.36302  7.04728  
94     -3.85395 -11.05278 -11.86903  -3.74401 -19.75101  -1.17790     (-3.854,-3.744) (-11.053,-19.751) (-11.869,-1.178)      1.96918  5.87274  
95     -3.89658 -11.21525 -12.02397  -3.50383 -19.69502  -0.97281     (-3.897,-3.504) (-11.215,-19.695) (-12.024,-0.973)      1.57535  4.69819  
96     -3.93920 -11.37772 -12.17891  -3.26364 -19.63902  -0.76772     (-3.939,-3.264) (-11.378,-19.639) (-12.179,-0.768)      1.18151  3.52364  
97     -3.98182 -11.54020 -12.33385  -3.02346 -19.58303  -0.56263     (-3.982,-3.023) (-11.540,-19.583) (-12.334,-0.563)      0.787674  2.34909  
98     -4.02444 -11.70267 -12.48880  -2.78327 -19.52703  -0.35753     (-4.024,-2.783) (-11.703,-19.527) (-12.489,-0.358)      0.393837  1.17455  
99     -4.06706 -11.86514 -12.64374  -2.54309 -19.47104  -0.15244     (-4.067,-2.543) (-11.865,-19.471) (-12.644,-0.152)      0  0  
