Fol_2018-05-05.09_50_49.1_17.txt     Output is probe cell, reduced cell, NCDist distance between
39     23.56736 -37.09164 -53.43638 -224.26430 -181.83483 -281.99995     (-23.567,-247.832) (-13.524,-29.869) (-158.267,-258.433) 91.5431
40     21.42894 -36.55188 -53.43638 -224.80406 -179.69641 -280.37879     (-21.429,-246.233) (-15.123,-32.007) (-158.267,-258.950) 90.8267
41     19.29052 -36.01212 -53.43638 -225.34382 -177.55798 -278.75762     (-19.291,-244.634) (-16.722,-34.146) (-158.267,-259.467) 90.2657
42     17.15210 -35.47236 -53.43638 -225.88358 -175.41956 -277.13646     (-17.152,-243.036) (-18.320,-36.284) (-158.267,-259.984) 89.2273
43     15.01367 -34.93260 -53.43638 -226.42334 -173.28114 -275.51529     (-15.014,-241.437) (-19.919,-38.423) (-158.267,-260.502) 86.9126
44     12.87525 -34.39283 -53.43638 -226.96310 -171.14271 -273.89413     (-12.875,-239.838) (-21.518,-40.561) (-158.267,-261.019) 84.7062
45     10.73683 -33.85307 -53.43638 -227.50286 -169.00429 -272.27296     (-10.737,-238.240) (-23.116,-42.700) (-158.267,-261.536) 82.6168
46      8.59841 -33.31331 -53.43638 -228.04263 -166.86587 -270.65180     (-8.598,-236.641) (-24.715,-44.838) (-158.267,-262.053) 80.6534
47      6.45998 -32.77355 -53.43638 -228.58239 -164.72745 -269.03063     (-6.460,-235.042) (-26.314,-46.976) (-158.267,-262.571) 78.8255
48      4.32156 -32.23379 -53.43638 -229.12215 -162.58902 -267.40947     (-4.322,-233.444) (-27.912,-49.115) (-158.267,-263.088) 77.1427
49      2.18314 -31.69403 -53.43638 -229.66191 -160.45060 -265.78830     (-2.183,-231.845) (-29.511,-51.253) (-158.267,-263.605) 75.6146
50      0.04471 -31.15427 -53.43638 -230.20167 -158.31218 -264.16714     (-0.045,-230.246) (-31.110,-53.392) (-158.267,-264.122) 74.251
51     -2.09371 -30.61450 -53.43638 -230.74143 -156.17376 -262.54597     (-2.094,-230.741) (-30.615,-156.174) (-53.436,-262.546) 92.4786
52     -4.23213 -30.07474 -53.43638 -231.28119 -154.03533 -260.92481     (-4.232,-231.281) (-30.075,-154.035) (-53.436,-260.925) 92.6539
53     -6.37055 -29.53498 -53.43638 -231.82096 -151.89691 -259.30364     (-6.371,-231.821) (-29.535,-151.897) (-53.436,-259.304) 92.9619
54     -8.50898 -28.99522 -53.43638 -232.36072 -149.75849 -257.68248     (-8.509,-232.361) (-28.995,-149.758) (-53.436,-257.682) 93.4013
55    -10.64740 -28.45546 -53.43638 -232.90048 -147.62006 -256.06132     (-10.647,-232.900) (-28.455,-147.620) (-53.436,-256.061) 93.9701
56    -12.78582 -27.91570 -53.43638 -233.44024 -145.48164 -254.44015     (-12.786,-233.440) (-27.916,-145.482) (-53.436,-254.440) 94.6662
57    -14.92424 -27.37594 -53.43638 -233.98000 -143.34322 -252.81899     (-14.924,-233.980) (-27.376,-143.343) (-53.436,-252.819) 95.4867
58    -17.06267 -26.83617 -53.43638 -234.51976 -141.20480 -251.19782     (-17.063,-234.520) (-26.836,-141.205) (-53.436,-251.198) 96.4284
59    -19.20109 -26.29641 -53.43638 -235.05952 -139.06637 -249.57666     (-19.201,-235.060) (-26.296,-139.066) (-53.436,-249.577) 97.4879
60    -21.33951 -25.75665 -53.43638 -235.59929 -136.92795 -247.95549     (-21.340,-235.599) (-25.757,-136.928) (-53.436,-247.955) 98.6612
61    -23.47794 -25.21689 -53.43638 -236.13905 -134.78953 -246.33433     (-23.478,-236.139) (-25.217,-134.790) (-53.436,-246.334) 99.9445
62    -25.61636 -24.67713 -53.43638 -236.67881 -132.65111 -244.71316     (-25.616,-236.679) (-24.677,-132.651) (-53.436,-244.713) 100.793
63    -27.75478 -24.13737 -53.43638 -237.21857 -130.51268 -243.09200     (-27.755,-237.219) (-24.137,-130.513) (-53.436,-243.092) 100.758
64    -29.89320 -23.59761 -53.43638 -237.75833 -128.37426 -241.47083     (-29.893,-237.758) (-23.598,-128.374) (-53.436,-241.471) 100.845
65    -32.03163 -23.05784 -53.43638 -238.29809 -126.23584 -239.84967     (-32.032,-238.298) (-23.058,-126.236) (-53.436,-239.850) 101.054
66    -34.17005 -22.51808 -53.43638 -238.83786 -124.09742 -238.22850     (-34.170,-238.838) (-22.518,-124.097) (-53.436,-238.229) 101.385
67    -36.30847 -21.97832 -53.43638 -239.37762 -121.95899 -236.60734     (-36.308,-239.378) (-21.978,-121.959) (-53.436,-236.607) 101.837
68    -38.44689 -21.43856 -53.43638 -239.91738 -119.82057 -234.98617     (-38.447,-239.917) (-21.439,-119.821) (-53.436,-234.986) 102.407
69    -40.58532 -20.89880 -53.43638 -240.45714 -117.68215 -233.36501     (-40.585,-240.457) (-20.899,-117.682) (-53.436,-233.365) 103.094
70    -42.72374 -20.35904 -53.43638 -240.99690 -115.54372 -231.74384     (-42.724,-240.997) (-20.359,-115.544) (-53.436,-231.744) 101.941
71    -44.86216 -19.81927 -53.43638 -241.53666 -113.40530 -230.12268     (-44.862,-241.537) (-19.819,-113.405) (-53.436,-230.123) 98.4253
72    -47.00059 -19.27951 -53.43638 -242.07642 -111.26688 -228.50151     (-47.001,-242.076) (-19.280,-111.267) (-53.436,-228.502) 94.9101
73    -49.13901 -18.73975 -53.43638 -242.61619 -109.12846 -226.88035     (-49.139,-242.616) (-18.740,-109.128) (-53.436,-226.880) 91.395
74    -51.27743 -18.19999 -53.43638 -243.15595 -106.99003 -225.25918     (-51.277,-243.156) (-18.200,-106.990) (-53.436,-225.259) 87.8798
75    -53.41585 -17.66023 -53.43638 -243.69571 -104.85161 -223.63802     (-53.416,-243.696) (-17.660,-104.852) (-53.436,-223.638) 84.3646
76    -55.55428 -17.12047 -53.43638 -244.23547 -102.71319 -222.01685     (-55.554,-244.235) (-17.120,-102.713) (-53.436,-222.017) 80.8494
77    -57.69270 -16.58071 -53.43638 -244.77523 -100.57477 -220.39569     (-57.693,-244.775) (-16.581,-100.575) (-53.436,-220.396) 77.3342
78    -59.83112 -16.04094 -53.43638 -245.31499 -98.43634 -218.77452     (-59.831,-245.315) (-16.041,-98.436) (-53.436,-218.775) 73.819
79    -61.96954 -15.50118 -53.43638 -245.85475 -96.29792 -217.15336     (-61.970,-245.855) (-15.501,-96.298) (-53.436,-217.153) 70.3038
80    -64.10797 -14.96142 -53.43638 -246.39452 -94.15950 -215.53220     (-64.108,-246.395) (-14.961,-94.159) (-53.436,-215.532) 66.7886
81    -66.24639 -14.42166 -53.43638 -246.93428 -92.02107 -213.91103     (-66.246,-246.934) (-14.422,-92.021) (-53.436,-213.911) 63.2734
82    -68.38481 -13.88190 -53.43638 -247.47404 -89.88265 -212.28987     (-68.385,-247.474) (-13.882,-89.883) (-53.436,-212.290) 59.7582
83    -70.52324 -13.34214 -53.43638 -248.01380 -87.74423 -210.66870     (-70.523,-248.014) (-13.342,-87.744) (-53.436,-210.669) 56.243
84    -72.66166 -12.80238 -53.43638 -248.55356 -85.60581 -209.04754     (-72.662,-248.554) (-12.802,-85.606) (-53.436,-209.048) 52.7279
85    -74.80008 -12.26261 -53.43638 -249.09332 -83.46738 -207.42637     (-74.800,-249.093) (-12.263,-83.467) (-53.436,-207.426) 49.2127
86    -76.93850 -11.72285 -53.43638 -249.63308 -81.32896 -205.80521     (-76.939,-249.633) (-11.723,-81.329) (-53.436,-205.805) 45.6975
87    -79.07693 -11.18309 -53.43638 -250.17285 -79.19054 -204.18404     (-79.077,-250.173) (-11.183,-79.191) (-53.436,-204.184) 42.1823
88    -81.21535 -10.64333 -53.43638 -250.71261 -77.05212 -202.56288     (-81.215,-250.713) (-10.643,-77.052) (-53.436,-202.563) 38.6671
89    -83.35377 -10.10357 -53.43638 -251.25237 -74.91369 -200.94171     (-83.354,-251.252) (-10.104,-74.914) (-53.436,-200.942) 35.1519
90    -85.49219  -9.56381 -53.43638 -251.79213 -72.77527 -199.32055     (-85.492,-251.792) (-9.564,-72.775) (-53.436,-199.321) 31.6367
91    -87.63062  -9.02405 -53.43638 -252.33189 -70.63685 -197.69938     (-87.631,-252.332) (-9.024,-70.637) (-53.436,-197.699) 28.1215
92    -89.76904  -8.48428 -53.43638 -252.87165 -68.49842 -196.07822     (-89.769,-252.872) (-8.484,-68.498) (-53.436,-196.078) 24.6063
93    -91.90746  -7.94452 -53.43638 -253.41141 -66.36000 -194.45705     (-91.907,-253.411) (-7.945,-66.360) (-53.436,-194.457) 21.0911
94    -94.04589  -7.40476 -53.43638 -253.95118 -64.22158 -192.83589     (-94.046,-253.951) (-7.405,-64.222) (-53.436,-192.836) 17.576
95    -96.18431  -6.86500 -53.43638 -254.49094 -62.08316 -191.21472     (-96.184,-254.491) (-6.865,-62.083) (-53.436,-191.215) 14.0608
96    -98.32273  -6.32524 -53.43638 -255.03070 -59.94473 -189.59356     (-98.323,-255.031) (-6.325,-59.945) (-53.436,-189.594) 10.5456
97    -100.46115  -5.78548 -53.43638 -255.57046 -57.80631 -187.97239     (-100.461,-255.570) (-5.785,-57.806) (-53.436,-187.972) 7.03038
98    -102.59958  -5.24572 -53.43638 -256.11022 -55.66789 -186.35123     (-102.600,-256.110) (-5.246,-55.668) (-53.436,-186.351) 3.51519
99    -104.73800  -4.70595 -53.43638 -256.64998 -53.52947 -184.73006     (-104.738,-256.650) (-4.706,-53.529) (-53.436,-184.730) 0
