Fol_2018-05-05.12_25_39.2_12.txt     Output is probe cell, reduced cell, NCDist distance between
38    801.34056 -2334.36884 -2277.04302 418.60711 -2840.30725 -1328.43004     (-801.341,-382.733) (-1533.028,-1475.702) (-2038.967,-527.089) 774.896
39    783.14025 -2313.67610 -2261.33513 382.20649 -2822.10694 -1310.22973     (-783.140,-400.934) (-1530.536,-1478.195) (-2038.967,-527.089) 793.07
40    764.93994 -2292.98336 -2245.62725 345.80587 -2803.90663 -1292.02942     (-764.940,-419.134) (-1528.043,-1480.687) (-2038.967,-527.089) 811.668
41    746.73963 -2272.29063 -2229.91937 309.40525 -2785.70633 -1273.82911     (-746.740,-437.334) (-1525.551,-1483.180) (-2038.967,-527.089) 830.663
42    728.53933 -2251.59789 -2214.21149 273.00464 -2767.50602 -1255.62880     (-728.539,-455.535) (-1523.059,-1485.672) (-2038.967,-527.089) 850.027
43    710.33902 -2230.90516 -2198.50361 236.60402 -2749.30571 -1237.42849     (-710.339,-473.735) (-1520.566,-1488.165) (-2038.967,-527.089) 869.737
44    692.13871 -2210.21242 -2182.79572 200.20340 -2731.10540 -1219.22819     (-692.139,-491.935) (-1518.074,-1490.657) (-2038.967,-527.089) 889.768
45    673.93840 -2189.51968 -2167.08784 163.80278 -2712.90509 -1201.02788     (-673.938,-510.136) (-1515.581,-1493.149) (-2038.967,-527.089) 910.1
46    655.73809 -2168.82695 -2151.37996 127.40216 -2694.70478 -1182.82757     (-655.738,-528.336) (-1513.089,-1495.642) (-2038.967,-527.089) 930.713
47    637.53778 -2148.13421 -2135.67208  91.00155 -2676.50447 -1164.62726     (-637.538,-546.536) (-1510.596,-1498.134) (-2038.967,-527.089) 951.589
48    619.33747 -2127.44148 -2119.96420  54.60093 -2658.30416 -1146.42695     (-619.337,-564.737) (-1508.104,-1500.627) (-2038.967,-527.089) 972.711
49    601.13716 -2106.74874 -2104.25631  18.20031 -2640.10385 -1128.22664     (-601.137,-582.937) (-1505.612,-1503.119) (-2038.967,-527.089) 994.063
50    582.93685 -2086.05600 -2088.54843 -18.20031 -2621.90354 -1110.02633     (-582.937,-601.137) (-1503.119,-1505.612) (-2038.967,-527.089) 994.063
51    564.73654 -2065.36327 -2072.84055 -54.60093 -2603.70324 -1091.82602     (-564.737,-619.337) (-1500.627,-1508.104) (-2038.967,-527.089) 972.711
52    546.53623 -2044.67053 -2057.13267 -91.00155 -2585.50293 -1073.62571     (-546.536,-637.538) (-1498.134,-1510.596) (-2038.967,-527.089) 951.589
53    528.33593 -2023.97780 -2041.42479 -127.40216 -2567.30262 -1055.42540     (-528.336,-655.738) (-1495.642,-1513.089) (-2038.967,-527.089) 930.713
54    510.13562 -2003.28506 -2025.71690 -163.80278 -2549.10231 -1037.22510     (-510.136,-673.938) (-1493.149,-1515.581) (-2038.967,-527.089) 910.1
55    491.93531 -1982.59232 -2010.00902 -200.20340 -2530.90200 -1019.02479     (-491.935,-692.139) (-1490.657,-1518.074) (-2038.967,-527.089) 889.768
56    473.73500 -1961.89959 -1994.30114 -236.60402 -2512.70169 -1000.82448     (-473.735,-710.339) (-1488.165,-1520.566) (-2038.967,-527.089) 869.737
57    455.53469 -1941.20685 -1978.59326 -273.00464 -2494.50138 -982.62417     (-455.535,-728.539) (-1485.672,-1523.059) (-2038.967,-527.089) 850.027
58    437.33438 -1920.51412 -1962.88537 -309.40525 -2476.30107 -964.42386     (-437.334,-746.740) (-1483.180,-1525.551) (-2038.967,-527.089) 830.663
59    419.13407 -1899.82138 -1947.17749 -345.80587 -2458.10076 -946.22355     (-419.134,-764.940) (-1480.687,-1528.043) (-2038.967,-527.089) 811.668
60    400.93376 -1879.12865 -1931.46961 -382.20649 -2439.90045 -928.02324     (-400.934,-783.140) (-1478.195,-1530.536) (-2038.967,-527.089) 793.07
61    382.73345 -1858.43591 -1915.76173 -418.60711 -2421.70015 -909.82293     (-382.733,-801.341) (-1475.702,-1533.028) (-2038.967,-527.089) 774.896
62    364.53314 -1837.74317 -1900.05385 -455.00773 -2403.49984 -891.62262     (-364.533,-819.541) (-1473.210,-1535.521) (-2038.967,-527.089) 757.178
63    346.33284 -1817.05044 -1884.34596 -491.40834 -2385.29953 -873.42231     (-346.333,-837.741) (-1470.718,-1538.013) (-2038.967,-527.089) 739.947
64    328.13253 -1796.35770 -1868.63808 -527.80896 -2367.09922 -855.22201     (-328.133,-855.941) (-1468.225,-1540.506) (-2038.967,-527.089) 723.239
65    309.93222 -1775.66497 -1852.93020 -564.20958 -2348.89891 -837.02170     (-309.932,-874.142) (-1465.733,-1542.998) (-2038.967,-527.089) 707.092
66    291.73191 -1754.97223 -1837.22232 -600.61020 -2330.69860 -818.82139     (-291.732,-892.342) (-1463.240,-1545.490) (-2038.967,-527.089) 691.543
67    273.53160 -1734.27949 -1821.51444 -637.01082 -2312.49829 -800.62108     (-273.532,-910.542) (-1460.748,-1547.983) (-2038.967,-527.089) 676.635
68    255.33129 -1713.58676 -1805.80655 -673.41143 -2294.29798 -782.42077     (-255.331,-928.743) (-1458.255,-1550.475) (-2038.967,-527.089) 662.411
69    237.13098 -1692.89402 -1790.09867 -709.81205 -2276.09767 -764.22046     (-237.131,-946.943) (-1455.763,-1552.968) (-2038.967,-527.089) 648.916
70    218.93067 -1672.20129 -1774.39079 -746.21267 -2257.89736 -746.02015     (-218.931,-965.143) (-1453.271,-1555.460) (-2038.967,-527.089) 636.195
71    200.73036 -1651.50855 -1758.68291 -782.61329 -2239.69705 -727.81984     (-200.730,-983.344) (-1450.778,-1557.953) (-2038.967,-527.089) 624.297
72    182.53005 -1630.81581 -1742.97502 -819.01391 -2221.49675 -709.61953     (-182.530,-1001.544) (-1448.286,-1560.445) (-2038.967,-527.089) 613.269
73    164.32975 -1610.12308 -1727.26714 -855.41452 -2203.29644 -691.41922     (-164.330,-1019.744) (-1445.793,-1562.937) (-2038.967,-527.089) 603.16
74    146.12944 -1589.43034 -1711.55926 -891.81514 -2185.09613 -673.21891     (-146.129,-1037.945) (-1443.301,-1565.430) (-2038.967,-527.089) 594.015
75    127.92913 -1568.73761 -1695.85138 -928.21576 -2166.89582 -655.01861     (-127.929,-1056.145) (-1440.808,-1567.922) (-2038.967,-527.089) 585.88
76    109.72882 -1548.04487 -1680.14350 -964.61638 -2148.69551 -636.81830     (-109.729,-1074.345) (-1438.316,-1570.415) (-2038.967,-527.089) 578.799
77     91.52851 -1527.35213 -1664.43561 -1001.01700 -2130.49520 -618.61799     (-91.529,-1092.546) (-1435.824,-1572.907) (-2038.967,-527.089) 572.808
78     73.32820 -1506.65940 -1648.72773 -1037.41761 -2112.29489 -600.41768     (-73.328,-1110.746) (-1433.331,-1575.400) (-2038.967,-527.089) 567.945
79     55.12789 -1485.96666 -1633.01985 -1073.81823 -2094.09458 -582.21737     (-55.128,-1128.946) (-1430.839,-1577.892) (-2038.967,-527.089) 564.236
80     36.92758 -1465.27393 -1617.31197 -1110.21885 -2075.89427 -564.01706     (-36.928,-1147.146) (-1428.346,-1580.384) (-2038.967,-527.089) 561.706
81     18.72727 -1444.58119 -1601.60409 -1146.61947 -2057.69396 -545.81675     (-18.727,-1165.347) (-1425.854,-1582.877) (-2038.967,-527.089) 560.371
82      0.52696 -1423.88845 -1585.89620 -1183.02009 -2039.49366 -527.61644     (-0.527,-1183.547) (-1423.361,-1585.369) (-2038.967,-527.089) 560.238
83    -17.67335 -1403.19572 -1570.18832 -1219.42071 -2021.29335 -509.41613     (-17.673,-1219.421) (-1403.196,-2021.293) (-1570.188,-509.416) 523.133
84    -35.87365 -1382.50298 -1554.48044 -1255.82132 -2003.09304 -491.21582     (-35.874,-1255.821) (-1382.503,-2003.093) (-1554.480,-491.216) 488.012
85    -54.07396 -1361.81025 -1538.77256 -1292.22194 -1984.89273 -473.01552     (-54.074,-1292.222) (-1361.810,-1984.893) (-1538.773,-473.016) 456.761
86    -72.27427 -1341.11751 -1523.06468 -1328.62256 -1966.69242 -454.81521     (-72.274,-1328.623) (-1341.118,-1966.692) (-1523.065,-454.815) 430.224
87    -90.47458 -1320.42477 -1507.35679 -1365.02318 -1948.49211 -436.61490     (-90.475,-1365.023) (-1320.425,-1948.492) (-1507.357,-436.615) 409.319
88    -108.67489 -1299.73204 -1491.64891 -1401.42380 -1930.29180 -418.41459     (-108.675,-1401.424) (-1299.732,-1930.292) (-1491.649,-418.415) 394.942
89    -126.87520 -1279.03930 -1475.94103 -1437.82441 -1912.09149 -400.21428     (-126.875,-1437.824) (-1279.039,-1912.091) (-1475.941,-400.214) 387.819
90    -145.07551 -1258.34657 -1460.23315 -1474.22503 -1893.89118 -382.01397     (-145.076,-1474.225) (-1258.347,-1893.891) (-1460.233,-382.014) 388.35
91    -163.27582 -1237.65383 -1444.52526 -1510.62565 -1875.69087 -363.81366     (-163.276,-1510.626) (-1237.654,-1875.691) (-1444.525,-363.814) 396.503
92    -181.47613 -1216.96109 -1428.81738 -1547.02627 -1857.49057 -345.61335     (-181.476,-1547.026) (-1216.961,-1857.491) (-1428.817,-345.613) 383.002
93    -199.67644 -1196.26836 -1413.10950 -1583.42689 -1839.29026 -327.41304     (-199.676,-1583.427) (-1196.268,-1839.290) (-1413.110,-327.413) 328.287
94    -217.87674 -1175.57562 -1397.40162 -1619.82750 -1821.08995 -309.21273     (-217.877,-1619.828) (-1175.576,-1821.090) (-1397.402,-309.213) 273.573
95    -236.07705 -1154.88289 -1381.69374 -1656.22812 -1802.88964 -291.01242     (-236.077,-1656.228) (-1154.883,-1802.890) (-1381.694,-291.012) 218.858
96    -254.27736 -1134.19015 -1365.98585 -1692.62874 -1784.68933 -272.81212     (-254.277,-1692.629) (-1134.190,-1784.689) (-1365.986,-272.812) 164.144
97    -272.47767 -1113.49742 -1350.27797 -1729.02936 -1766.48902 -254.61181     (-272.478,-1729.029) (-1113.497,-1766.489) (-1350.278,-254.612) 109.429
98    -290.67798 -1092.80468 -1334.57009 -1765.42998 -1748.28871 -236.41150     (-290.678,-1765.430) (-1092.805,-1748.289) (-1334.570,-236.411) 54.7146
99    -308.87829 -1072.11194 -1318.86221 -1801.83059 -1730.08840 -218.21119     (-308.878,-1801.831) (-1072.112,-1730.088) (-1318.862,-218.211) 0
