Fol_2018-05-09.12_26_55.1_6.txt     Output is S6 probe cell, C3 reduced cell, S6Dist NCDist D7Dist CS6Dist distance between
151      8.61420 -43.95617 -42.55665  -3.16826  -7.36857  -8.00934     (-7.369,-34.096) (-10.537,-32.697) (-1.246,-0.641) 12.518  19.189  19.907  12.9141  
152      8.60022 -43.90554 -42.51530  -3.20390  -7.39595  -8.00610     (-7.396,-34.101) (-10.600,-32.711) (-1.204,-0.610) 12.5905  19.2583  20.0324  12.9947  
153      8.58625 -43.85491 -42.47395  -3.23953  -7.42333  -8.00287     (-7.423,-34.106) (-10.663,-32.725) (-1.163,-0.580) 12.6632  19.3279  20.158  13.0754  
154      8.57228 -43.80428 -42.43259  -3.27517  -7.45071  -7.99963     (-7.451,-34.110) (-10.726,-32.739) (-1.122,-0.549) 12.7361  19.385  20.2837  13.1562  
155      8.55831 -43.75365 -42.39124  -3.31081  -7.47809  -7.99639     (-7.478,-34.115) (-10.789,-32.753) (-1.080,-0.518) 12.8091  19.4306  20.4095  13.237  
156      8.54434 -43.70302 -42.34989  -3.34644  -7.50547  -7.99315     (-7.505,-34.120) (-10.852,-32.767) (-1.039,-0.488) 12.8824  19.4766  20.5354  13.318  
157      8.53036 -43.65239 -42.30854  -3.38208  -7.53285  -7.98992     (-7.533,-34.125) (-10.915,-32.781) (-0.998,-0.457) 12.9558  19.5229  20.6614  13.399  
158      8.51639 -43.60176 -42.26718  -3.41771  -7.56023  -7.98668     (-7.560,-34.129) (-10.978,-32.795) (-0.956,-0.426) 13.0293  19.5695  20.7875  13.4801  
159      8.50242 -43.55112 -42.22583  -3.45335  -7.58761  -7.98344     (-7.588,-34.134) (-11.041,-32.809) (-0.915,-0.396) 13.103  19.6165  20.9137  13.5613  
160      8.48845 -43.50049 -42.18448  -3.48899  -7.61499  -7.98020     (-7.615,-34.139) (-11.104,-32.823) (-0.873,-0.365) 13.1769  19.6639  21.0399  13.6425  
161      8.47448 -43.44986 -42.14313  -3.52462  -7.64237  -7.97697     (-7.642,-34.143) (-11.167,-32.837) (-0.832,-0.335) 13.251  19.7116  21.1663  13.7238  
162      8.46050 -43.39923 -42.10177  -3.56026  -7.66975  -7.97373     (-7.670,-34.148) (-11.230,-32.851) (-0.791,-0.304) 13.3252  19.7596  21.2928  13.8052  
163      8.44653 -43.34860 -42.06042  -3.59589  -7.69713  -7.97049     (-7.697,-34.153) (-11.293,-32.864) (-0.749,-0.273) 13.3995  19.808  21.4191  13.8866  
164      8.43256 -43.29797 -42.01907  -3.63153  -7.72451  -7.96726     (-7.725,-34.157) (-11.356,-32.878) (-0.708,-0.243) 13.4741  19.8567  21.5107  13.9682  
165      8.41859 -43.24734 -41.97772  -3.66717  -7.75189  -7.96402     (-7.752,-34.162) (-11.419,-32.892) (-0.667,-0.212) 13.5487  19.9057  21.6026  14.0498  
166      8.40461 -43.19671 -41.93637  -3.70280  -7.77927  -7.96078     (-7.779,-34.167) (-11.482,-32.906) (-0.625,-0.182) 13.6235  19.9551  21.6951  14.1314  
167      8.39064 -43.14608 -41.89501  -3.73844  -7.80665  -7.95754     (-7.807,-34.171) (-11.545,-32.920) (-0.584,-0.151) 13.6985  20.0048  21.7879  14.2131  
168      8.37667 -43.09545 -41.85366  -3.77407  -7.83403  -7.95431     (-7.834,-34.176) (-11.608,-32.934) (-0.543,-0.120) 13.7736  20.0548  21.8812  14.2949  
169      8.36270 -43.04482 -41.81231  -3.80971  -7.86141  -7.95107     (-7.861,-34.181) (-11.671,-32.948) (-0.501,-0.090) 13.8488  20.1051  21.9749  14.3768  
170      8.34873 -42.99419 -41.77096  -3.84535  -7.88879  -7.94783     (-7.889,-34.186) (-11.734,-32.962) (-0.460,-0.059) 13.9242  20.1558  22.069  14.4587  
171      8.33475 -42.94356 -41.72960  -3.88098  -7.91617  -7.94459     (-7.916,-34.190) (-11.797,-32.976) (-0.419,-0.028) 13.9997  20.2068  22.1635  14.5406  
172      8.32078 -42.89293 -41.68825  -3.91662  -7.94355  -7.94136     (-34.193,-11.858) (-7.941,-32.988) (-0.002,-0.379) 13.8285  20.258  22.2526  14.3845  
173      8.30681 -42.84230 -41.64690  -3.95225  -7.97093  -7.93812     (-34.167,-11.890) (-7.938,-32.971) (-0.033,-0.369) 13.8359  20.3097  22.2665  14.3924  
174      8.29284 -42.79166 -41.60555  -3.98789  -7.99831  -7.93488     (-34.141,-11.923) (-7.935,-32.955) (-0.063,-0.358) 13.8435  20.3616  22.2806  14.4004  
175      8.27887 -42.74103 -41.56419  -4.02352  -8.02569  -7.93164     (-34.115,-11.955) (-7.932,-32.938) (-0.094,-0.347) 13.8514  20.4138  22.295  14.4087  
176      8.26489 -42.69040 -41.52284  -4.05916  -8.05307  -7.92841     (-34.089,-11.988) (-7.928,-32.921) (-0.125,-0.336) 13.8595  20.4663  22.3097  14.4172  
177      8.25092 -42.63977 -41.48149  -4.09480  -8.08045  -7.92517     (-34.063,-12.020) (-7.925,-32.905) (-0.155,-0.326) 13.8678  20.5192  22.3246  14.4258  
178      8.23695 -42.58914 -41.44014  -4.13043  -8.10783  -7.92193     (-34.037,-12.052) (-7.922,-32.888) (-0.186,-0.315) 13.8763  20.5723  22.3398  14.4347  
179      8.22298 -42.53851 -41.39878  -4.16607  -8.13521  -7.91869     (-34.011,-12.085) (-7.919,-32.872) (-0.217,-0.304) 13.885  20.6257  22.3553  14.4438  
180      8.20901 -42.48788 -41.35743  -4.20170  -8.16259  -7.91546     (-33.985,-12.117) (-7.915,-32.855) (-0.247,-0.294) 13.8939  20.6794  22.371  14.4531  
181      8.19503 -42.43725 -41.31608  -4.23734  -8.18997  -7.91222     (-33.959,-12.150) (-7.912,-32.838) (-0.278,-0.283) 13.9031  20.7335  22.387  14.4626  
182      8.18106 -42.38662 -41.27473  -4.27298  -8.21735  -7.90898     (-33.933,-12.182) (-7.909,-32.822) (-0.308,-0.272) 13.9124  20.7878  22.4033  14.4723  
183      8.16709 -42.33599 -41.23338  -4.30861  -8.24473  -7.90574     (-33.908,-12.214) (-7.906,-32.805) (-0.339,-0.261) 13.922  20.8424  22.4198  14.4822  
184      8.15312 -42.28536 -41.19202  -4.34425  -8.27211  -7.90251     (-33.882,-12.247) (-7.903,-32.788) (-0.370,-0.251) 13.9318  20.8973  22.4366  14.4924  
185      8.13915 -42.23473 -41.15067  -4.37988  -8.29949  -7.89927     (-33.856,-12.279) (-7.899,-32.772) (-0.400,-0.240) 13.9418  20.9525  22.4537  14.5027  
186      8.12517 -42.18410 -41.10932  -4.41552  -8.32688  -7.89603     (-33.830,-12.312) (-7.896,-32.755) (-0.431,-0.229) 13.952  21.0079  22.471  14.5132  
187      8.11120 -42.13347 -41.06797  -4.45116  -8.35426  -7.89280     (-33.804,-12.344) (-7.893,-32.738) (-0.461,-0.218) 13.9625  21.0637  22.4886  14.5239  
188      8.09723 -42.08284 -41.02661  -4.48679  -8.38164  -7.88956     (-33.778,-12.376) (-7.890,-32.722) (-0.492,-0.208) 13.9731  21.1197  22.5064  14.5349  
189      8.08326 -42.03220 -40.98526  -4.52243  -8.40902  -7.88632     (-33.752,-12.409) (-7.886,-32.705) (-0.523,-0.197) 13.984  21.176  22.5246  14.546  
190      8.06928 -41.98157 -40.94391  -4.55806  -8.43640  -7.88308     (-33.726,-12.441) (-7.883,-32.688) (-0.553,-0.186) 13.995  21.2325  22.5429  14.5574  
191      8.05531 -41.93094 -40.90256  -4.59370  -8.46378  -7.87985     (-33.700,-12.474) (-7.880,-32.672) (-0.584,-0.175) 14.0063  21.2894  22.5616  14.5689  
192      8.04134 -41.88031 -40.86120  -4.62934  -8.49116  -7.87661     (-33.674,-12.506) (-7.877,-32.655) (-0.615,-0.165) 14.0178  21.3465  22.5804  14.5806  
193      8.02737 -41.82968 -40.81985  -4.66497  -8.51854  -7.87337     (-33.648,-12.538) (-7.873,-32.638) (-0.645,-0.154) 14.0295  21.4039  22.5996  14.5926  
194      8.01340 -41.77905 -40.77850  -4.70061  -8.54592  -7.87013     (-33.622,-12.571) (-7.870,-32.622) (-0.676,-0.143) 14.0414  21.4615  22.619  14.6047  
195      7.99942 -41.72842 -40.73715  -4.73624  -8.57330  -7.86690     (-33.596,-12.603) (-7.867,-32.605) (-0.706,-0.133) 14.0535  21.5194  22.6387  14.617  
196      7.98545 -41.67779 -40.69579  -4.77188  -8.60068  -7.86366     (-33.571,-12.636) (-7.864,-32.589) (-0.737,-0.122) 14.0658  21.5776  22.6586  14.6296  
197      7.97148 -41.62716 -40.65444  -4.80752  -8.62806  -7.86042     (-33.545,-12.668) (-7.860,-32.572) (-0.768,-0.111) 14.0783  21.636  22.6788  14.6423  
198      7.95751 -41.57653 -40.61309  -4.84315  -8.65544  -7.85718     (-33.519,-12.700) (-7.857,-32.555) (-0.798,-0.100) 14.091  21.6947  22.6992  14.6553  
199      7.94354 -41.52590 -40.57174  -4.87879  -8.68282  -7.85395     (-33.493,-12.733) (-7.854,-32.539) (-0.829,-0.090) 14.104  21.7536  22.7199  14.6684  
200      7.92956 -41.47527 -40.53038  -4.91442  -8.71020  -7.85071     (-33.467,-12.765) (-7.851,-32.522) (-0.859,-0.079) 14.1171  21.8128  22.7408  14.6817  
201      7.91559 -41.42464 -40.48903  -4.95006  -8.73758  -7.84747     (-33.441,-12.798) (-7.847,-32.505) (-0.890,-0.068) 14.1304  21.8723  22.762  14.6952  
202      7.90162 -41.37401 -40.44768  -4.98570  -8.76496  -7.84423     (-33.415,-12.830) (-7.844,-32.489) (-0.921,-0.057) 14.144  21.932  22.7835  14.709  
203      7.88765 -41.32338 -40.40633  -5.02133  -8.79234  -7.84100     (-33.389,-12.862) (-7.841,-32.472) (-0.951,-0.047) 14.1577  22.0157  22.8052  14.7229  
204      7.87368 -41.27274 -40.36498  -5.05697  -8.81972  -7.83776     (-33.363,-12.895) (-7.838,-32.455) (-0.982,-0.036) 14.1717  22.1035  22.8271  14.737  
205      7.85970 -41.22211 -40.32362  -5.09260  -8.84710  -7.83452     (-33.337,-12.927) (-7.835,-32.439) (-1.013,-0.025) 14.1858  22.1915  22.8494  14.7513  
206      7.84573 -41.17148 -40.28227  -5.12824  -8.87448  -7.83128     (-33.311,-12.960) (-7.831,-32.422) (-1.043,-0.014) 14.2002  22.2797  22.8718  14.7658  
207      7.83176 -41.12085 -40.24092  -5.16388  -8.90186  -7.82805     (-33.285,-12.992) (-7.828,-32.405) (-1.074,-0.004) 14.2147  22.3682  22.8945  14.7805  
208      7.81779 -41.07022 -40.19957  -5.19951  -8.92924  -7.82481     (-7.818,-13.017) (-33.252,-32.382) (-1.111,-0.007) 14.7847  22.4568  22.9061  35.7453  
209      7.80381 -41.01959 -40.15821  -5.23515  -8.95662  -7.82157     (-7.804,-13.039) (-33.216,-32.354) (-1.153,-0.018) 14.7836  22.5457  22.9121  35.7028  
210      7.78984 -40.96896 -40.11686  -5.27078  -8.98400  -7.81834     (-7.790,-13.061) (-33.179,-32.327) (-1.194,-0.028) 14.7828  22.6347  22.9184  35.6604  
211      7.77587 -40.91833 -40.07551  -5.30642  -9.01138  -7.81510     (-7.776,-13.082) (-33.142,-32.300) (-1.236,-0.039) 14.7824  22.724  22.9252  35.618  
212      7.76190 -40.86770 -40.03416  -5.34206  -9.03876  -7.81186     (-7.762,-13.104) (-33.106,-32.272) (-1.277,-0.050) 14.7822  22.8134  22.9323  35.5757  
213      7.74793 -40.81707 -39.99280  -5.37769  -9.06614  -7.80862     (-7.748,-13.126) (-33.069,-32.245) (-1.318,-0.061) 14.7823  22.9031  22.9398  35.5336  
214      7.73395 -40.76644 -39.95145  -5.41333  -9.09352  -7.80539     (-7.734,-13.147) (-33.032,-32.217) (-1.360,-0.071) 14.7828  22.9929  22.9477  35.4914  
215      7.71998 -40.71581 -39.91010  -5.44896  -9.12090  -7.80215     (-7.720,-13.169) (-32.996,-32.190) (-1.401,-0.082) 14.7836  23.0829  22.956  35.4494  
216      7.70601 -40.66518 -39.86875  -5.48460  -9.14828  -7.79891     (-7.706,-13.191) (-32.959,-32.163) (-1.442,-0.093) 14.7846  23.1731  22.9647  35.4075  
217      7.69204 -40.61455 -39.82739  -5.52024  -9.17566  -7.79567     (-7.692,-13.212) (-32.923,-32.135) (-1.484,-0.104) 14.786  23.26  22.9737  35.3656  
218      7.67807 -40.56392 -39.78604  -5.55587  -9.20304  -7.79244     (-7.678,-13.234) (-32.886,-32.108) (-1.525,-0.114) 14.7877  23.323  22.9832  35.3238  
219      7.66409 -40.51329 -39.74469  -5.59151  -9.23042  -7.78920     (-7.664,-13.256) (-32.849,-32.081) (-1.566,-0.125) 14.7897  23.3861  22.993  35.2821  
220      7.65012 -40.46265 -39.70334  -5.62714  -9.25780  -7.78596     (-7.650,-13.277) (-32.813,-32.053) (-1.608,-0.136) 14.7921  23.4495  23.0033  35.2404  
221      7.63615 -40.41202 -39.66198  -5.66278  -9.28518  -7.78272     (-7.636,-13.299) (-32.776,-32.026) (-1.649,-0.147) 14.7947  23.513  23.0139  35.1989  
222      7.62218 -40.36139 -39.62063  -5.69842  -9.31257  -7.77949     (-7.622,-13.321) (-32.739,-31.998) (-1.690,-0.157) 14.7976  23.5768  23.0249  35.1574  
223      7.60821 -40.31076 -39.57928  -5.73405  -9.33995  -7.77625     (-7.608,-13.342) (-32.703,-31.971) (-1.732,-0.168) 14.8009  23.6408  23.0363  35.116  
224      7.59423 -40.26013 -39.53793  -5.76969  -9.36733  -7.77301     (-7.594,-13.364) (-32.666,-31.944) (-1.773,-0.179) 14.8044  23.705  23.0481  35.0747  
225      7.58026 -40.20950 -39.49658  -5.80532  -9.39471  -7.76977     (-7.580,-13.386) (-32.629,-31.916) (-1.814,-0.190) 14.8083  23.7694  23.0603  35.0335  
226      7.56629 -40.15887 -39.45522  -5.84096  -9.42209  -7.76654     (-7.566,-13.407) (-32.593,-31.889) (-1.856,-0.200) 14.8124  23.8341  23.0729  34.9923  
227      7.55232 -40.10824 -39.41387  -5.87660  -9.44947  -7.76330     (-7.552,-13.429) (-32.556,-31.862) (-1.897,-0.211) 14.8169  23.8989  23.0859  34.9513  
228      7.53834 -40.05761 -39.37252  -5.91223  -9.47685  -7.76006     (-7.538,-13.451) (-32.519,-31.834) (-1.939,-0.222) 14.8217  23.9639  23.0992  34.9103  
229      7.52437 -40.00698 -39.33117  -5.94787  -9.50423  -7.75683     (-7.524,-13.472) (-32.483,-31.807) (-1.980,-0.232) 14.8268  24.0292  23.113  34.8694  
230      7.51040 -39.95635 -39.28981  -5.98350  -9.53161  -7.75359     (-7.510,-13.494) (-32.446,-31.779) (-2.021,-0.243) 14.8322  24.0946  23.1271  34.8286  
231      7.49643 -39.90572 -39.24846  -6.01914  -9.55899  -7.75035     (-7.496,-13.516) (-32.409,-31.752) (-2.063,-0.254) 14.8379  24.1602  23.1417  34.7879  
232      7.48246 -39.85509 -39.20711  -6.05478  -9.58637  -7.74711     (-7.482,-13.537) (-32.373,-31.725) (-2.104,-0.265) 14.8439  24.2261  23.1566  34.7472  
233      7.46848 -39.80446 -39.16576  -6.09041  -9.61375  -7.74388     (-7.468,-13.559) (-32.336,-31.697) (-2.145,-0.275) 14.8502  24.2921  23.172  34.7067  
234      7.45451 -39.75383 -39.12440  -6.12605  -9.64113  -7.74064     (-7.455,-13.581) (-32.299,-31.670) (-2.187,-0.286) 14.8569  24.3583  23.1877  34.6662  
235      7.44054 -39.70319 -39.08305  -6.16168  -9.66851  -7.73740     (-7.441,-13.602) (-32.263,-31.643) (-2.228,-0.297) 14.8638  24.4247  23.2038  34.6258  
236      7.42657 -39.65256 -39.04170  -6.19732  -9.69589  -7.73416     (-7.427,-13.624) (-32.226,-31.615) (-2.269,-0.308) 14.871  24.4913  23.2203  34.5855  
237      7.41260 -39.60193 -39.00035  -6.23296  -9.72327  -7.73093     (-7.413,-13.646) (-32.189,-31.588) (-2.311,-0.318) 14.8786  24.5581  23.2372  34.5453  
238      7.39862 -39.55130 -38.95899  -6.26859  -9.75065  -7.72769     (-7.399,-13.667) (-32.153,-31.560) (-2.352,-0.329) 14.8864  24.6251  23.2545  34.5052  
239      7.38465 -39.50067 -38.91764  -6.30423  -9.77803  -7.72445     (-7.385,-13.689) (-32.116,-31.533) (-2.393,-0.340) 14.8946  24.6922  23.2722  34.4651  
240      7.37068 -39.45004 -38.87629  -6.33986  -9.80541  -7.72121     (-7.371,-13.711) (-32.079,-31.506) (-2.435,-0.351) 14.903  24.7596  23.2902  34.4252  
241      7.35671 -39.39941 -38.83494  -6.37550  -9.83279  -7.71798     (-7.357,-13.732) (-32.043,-31.478) (-2.476,-0.361) 14.9118  24.8271  23.3087  34.3853  
242      7.34274 -39.34878 -38.79359  -6.41114  -9.86017  -7.71474     (-7.343,-13.754) (-32.006,-31.451) (-2.517,-0.372) 14.9208  24.8948  23.3276  34.3455  
243      7.32876 -39.29815 -38.75223  -6.44677  -9.88755  -7.71150     (-7.329,-13.776) (-31.969,-31.423) (-2.559,-0.383) 14.9302  24.9627  23.3468  34.3058  
244      7.31479 -39.24752 -38.71088  -6.48241  -9.91493  -7.70826     (-7.315,-13.797) (-31.933,-31.396) (-2.600,-0.393) 14.9399  25.0307  23.3665  34.2662  
245      7.30082 -39.19689 -38.66953  -6.51804  -9.94231  -7.70503     (-7.301,-13.819) (-31.896,-31.369) (-2.641,-0.404) 14.9498  25.099  23.3865  34.2267  
246      7.28685 -39.14626 -38.62818  -6.55368  -9.96969  -7.70179     (-7.287,-13.841) (-31.859,-31.341) (-2.683,-0.415) 14.9601  25.1674  23.4069  34.1872  
247      7.27287 -39.09563 -38.58682  -6.58932  -9.99707  -7.69855     (-7.273,-13.862) (-31.823,-31.314) (-2.724,-0.426) 14.9706  25.236  23.4277  34.1479  
248      7.25890 -39.04500 -38.54547  -6.62495 -10.02445  -7.69531     (-7.259,-13.884) (-31.786,-31.287) (-2.766,-0.436) 14.9815  25.3047  23.4489  34.1086  
249      7.24493 -38.99437 -38.50412  -6.66059 -10.05183  -7.69208     (-7.245,-13.906) (-31.749,-31.259) (-2.807,-0.447) 14.9926  25.3737  23.4705  34.0695  
250      7.23096 -38.94373 -38.46277  -6.69622 -10.07921  -7.68884     (-7.231,-13.927) (-31.713,-31.232) (-2.848,-0.458) 15.0041  25.4428  23.4925  34.0304  
251      7.21699 -38.89310 -38.42141  -6.73186 -10.10659  -7.68560     (-7.217,-13.949) (-31.676,-31.204) (-2.890,-0.469) 15.0158  25.512  23.5149  33.9914  
252      7.20301 -38.84247 -38.38006  -6.76750 -10.13397  -7.68237     (-7.203,-13.971) (-31.639,-31.177) (-2.931,-0.479) 15.0279  25.5815  23.5376  33.9525  
253      7.18904 -38.79184 -38.33871  -6.80313 -10.16135  -7.67913     (-7.189,-13.992) (-31.603,-31.150) (-2.972,-0.490) 15.0402  25.6511  23.5608  33.9137  
254      7.17507 -38.74121 -38.29736  -6.83877 -10.18873  -7.67589     (-7.175,-14.014) (-31.566,-31.122) (-3.014,-0.501) 15.0529  25.7208  23.5843  33.875  
255      7.16110 -38.69058 -38.25600  -6.87440 -10.21611  -7.67265     (-7.161,-14.036) (-31.529,-31.095) (-3.055,-0.512) 15.0658  25.7908  23.6083  33.8364  
256      7.14713 -38.63995 -38.21465  -6.91004 -10.24349  -7.66942     (-7.147,-14.057) (-31.493,-31.068) (-3.096,-0.522) 15.079  25.8608  23.6326  33.7978  
257      7.13315 -38.58932 -38.17330  -6.94568 -10.27087  -7.66618     (-7.133,-14.079) (-31.456,-31.040) (-3.138,-0.533) 15.0925  25.9311  23.6573  33.7594  
258      7.11918 -38.53869 -38.13195  -6.98131 -10.29825  -7.66294     (-7.119,-14.100) (-31.420,-31.013) (-3.179,-0.544) 15.1063  26.0015  23.6824  33.7211  
259      7.10521 -38.48806 -38.09059  -7.01695 -10.32564  -7.65970     (-7.105,-14.122) (-31.383,-30.985) (-3.220,-0.554) 15.1204  26.0721  23.7079  33.6828  
260      7.09124 -38.43743 -38.04924  -7.05258 -10.35302  -7.65647     (-7.091,-14.144) (-31.346,-30.958) (-3.262,-0.565) 15.1348  26.1428  23.7337  33.6446  
261      7.07727 -38.38680 -38.00789  -7.08822 -10.38040  -7.65323     (-7.077,-14.165) (-31.310,-30.931) (-3.303,-0.576) 15.1495  26.2136  23.76  33.6066  
262      7.06329 -38.33617 -37.96654  -7.12386 -10.40778  -7.64999     (-7.063,-14.187) (-31.273,-30.903) (-3.344,-0.587) 15.1644  26.2847  23.7866  33.5686  
263      7.04932 -38.28554 -37.92519  -7.15949 -10.43516  -7.64675     (-7.049,-14.209) (-31.236,-30.876) (-3.386,-0.597) 15.1797  26.3559  23.8136  33.5307  
264      7.03535 -38.23491 -37.88383  -7.19513 -10.46254  -7.64352     (-7.035,-14.230) (-31.200,-30.848) (-3.427,-0.608) 15.1952  26.4272  23.841  33.4929  
265      7.02138 -38.18427 -37.84248  -7.23076 -10.48992  -7.64028     (-7.021,-14.252) (-31.163,-30.821) (-3.469,-0.619) 15.211  26.4987  23.8688  33.4552  
266      7.00740 -38.13364 -37.80113  -7.26640 -10.51730  -7.63704     (-7.007,-14.274) (-31.126,-30.794) (-3.510,-0.630) 15.2271  26.5703  23.897  33.4176  
267      6.99343 -38.08301 -37.75978  -7.30204 -10.54468  -7.63380     (-6.993,-14.295) (-31.090,-30.766) (-3.551,-0.640) 15.2435  26.6421  23.9255  33.3801  
268      6.97946 -38.03238 -37.71842  -7.33767 -10.57206  -7.63057     (-6.979,-14.317) (-31.053,-30.739) (-3.593,-0.651) 15.2602  26.714  23.9544  33.3427  
269      6.96549 -37.98175 -37.67707  -7.37331 -10.59944  -7.62733     (-6.965,-14.339) (-31.016,-30.712) (-3.634,-0.662) 15.2772  26.786  23.9838  33.3054  
270      6.95152 -37.93112 -37.63572  -7.40894 -10.62682  -7.62409     (-6.952,-14.360) (-30.980,-30.684) (-3.675,-0.673) 15.2944  26.8582  24.0134  33.2682  
271      6.93754 -37.88049 -37.59437  -7.44458 -10.65420  -7.62086     (-6.938,-14.382) (-30.943,-30.657) (-3.717,-0.683) 15.3119  26.9306  24.0435  33.2311  
272      6.92357 -37.82986 -37.55301  -7.48022 -10.68158  -7.61762     (-6.924,-14.404) (-30.906,-30.629) (-3.758,-0.694) 15.3297  27.0031  24.074  33.194  
273      6.90960 -37.77923 -37.51166  -7.51585 -10.70896  -7.61438     (-6.910,-14.425) (-30.870,-30.602) (-3.799,-0.705) 15.3478  27.0757  24.1048  33.1571  
274      6.89563 -37.72860 -37.47031  -7.55149 -10.73634  -7.61114     (-6.896,-14.447) (-30.833,-30.575) (-3.841,-0.716) 15.3661  27.1485  24.136  33.1203  
275      6.88166 -37.67797 -37.42896  -7.58712 -10.76372  -7.60791     (-6.882,-14.469) (-30.796,-30.547) (-3.882,-0.726) 15.3847  27.2214  24.1676  33.0835  
276      6.86768 -37.62734 -37.38760  -7.62276 -10.79110  -7.60467     (-6.868,-14.490) (-30.760,-30.520) (-3.923,-0.737) 15.4036  27.2944  24.1995  33.0469  
277      6.85371 -37.57671 -37.34625  -7.65840 -10.81848  -7.60143     (-6.854,-14.512) (-30.723,-30.493) (-3.965,-0.748) 15.4228  27.3676  24.2319  33.004  
278      6.83974 -37.52608 -37.30490  -7.69403 -10.84586  -7.59819     (-6.840,-14.534) (-30.686,-30.465) (-4.006,-0.758) 15.4423  27.4409  24.2646  32.957  
279      6.82577 -37.47545 -37.26355  -7.72967 -10.87324  -7.59496     (-6.826,-14.555) (-30.650,-30.438) (-4.047,-0.769) 15.462  27.5144  24.2976  32.91  
280      6.81180 -37.42481 -37.22220  -7.76530 -10.90062  -7.59172     (-6.812,-14.577) (-30.613,-30.410) (-4.089,-0.780) 15.482  27.5879  24.3311  32.8632  
281      6.79782 -37.37418 -37.18084  -7.80094 -10.92800  -7.58848     (-6.798,-14.599) (-30.576,-30.383) (-4.130,-0.791) 15.5022  27.6617  24.3649  32.8164  
282      6.78385 -37.32355 -37.13949  -7.83658 -10.95538  -7.58524     (-6.784,-14.620) (-30.540,-30.356) (-4.172,-0.801) 15.5227  27.7355  24.3991  32.7697  
283      6.76988 -37.27292 -37.09814  -7.87221 -10.98276  -7.58201     (-6.770,-14.642) (-30.503,-30.328) (-4.213,-0.812) 15.5435  27.8095  24.4337  32.723  
284      6.75591 -37.22229 -37.05679  -7.90785 -11.01014  -7.57877     (-6.756,-14.664) (-30.466,-30.301) (-4.254,-0.823) 15.5646  27.8836  24.4686  32.6765  
285      6.74193 -37.17166 -37.01543  -7.94348 -11.03752  -7.57553     (-6.742,-14.685) (-30.430,-30.273) (-4.296,-0.834) 15.5859  27.9578  24.5039  32.63  
286      6.72796 -37.12103 -36.97408  -7.97912 -11.06490  -7.57229     (-6.728,-14.707) (-30.393,-30.246) (-4.337,-0.844) 15.6075  28.0321  24.5395  32.5836  
287      6.71399 -37.07040 -36.93273  -8.01476 -11.09228  -7.56906     (-6.714,-14.729) (-30.356,-30.219) (-4.378,-0.855) 15.6294  28.1066  24.5756  32.5372  
288      6.70002 -37.01977 -36.89138  -8.05039 -11.11966  -7.56582     (-6.700,-14.750) (-30.320,-30.191) (-4.420,-0.866) 15.6515  28.1812  24.612  32.491  
289      6.68605 -36.96914 -36.85002  -8.08603 -11.14704  -7.56258     (-6.686,-14.772) (-30.283,-30.164) (-4.461,-0.877) 15.6739  28.2559  24.6487  32.4448  
290      6.67207 -36.91851 -36.80867  -8.12166 -11.17442  -7.55934     (-6.672,-14.794) (-30.246,-30.137) (-4.502,-0.887) 15.6965  28.3308  24.6858  32.3987  
291      6.65810 -36.86788 -36.76732  -8.15730 -11.20180  -7.55611     (-6.658,-14.815) (-30.210,-30.109) (-4.544,-0.898) 15.7194  28.4057  24.7233  32.3526  
292      6.64413 -36.81725 -36.72597  -8.19294 -11.22918  -7.55287     (-6.644,-14.837) (-30.173,-30.082) (-4.585,-0.909) 15.7426  28.4808  24.7612  32.3066  
293      6.63016 -36.76662 -36.68461  -8.22857 -11.25656  -7.54963     (-6.630,-14.859) (-30.136,-30.054) (-4.626,-0.919) 15.766  28.556  24.7994  32.2608  
294      6.61619 -36.71599 -36.64326  -8.26421 -11.28394  -7.54640     (-6.616,-14.880) (-30.100,-30.027) (-4.668,-0.930) 15.7896  28.6313  24.8379  32.215  
295      6.60221 -36.66536 -36.60191  -8.29984 -11.31132  -7.54316     (-6.602,-14.902) (-30.063,-30.000) (-4.709,-0.941) 15.8136  28.7068  24.8769  32.1692  
296      6.58824 -36.61472 -36.56056  -8.33548 -11.33871  -7.53992     (-6.588,-14.924) (-30.026,-29.972) (-4.750,-0.952) 15.8377  28.7823  24.9161  32.1236  
297      6.57427 -36.56409 -36.51920  -8.37112 -11.36609  -7.53668     (-6.574,-14.945) (-29.990,-29.945) (-4.792,-0.962) 15.8622  28.858  24.9558  32.078  
298      6.56030 -36.51346 -36.47785  -8.40675 -11.39347  -7.53345     (-6.560,-14.967) (-29.953,-29.918) (-4.833,-0.973) 15.8868  28.9338  24.9958  32.0325  
299      6.54633 -36.46283 -36.43650  -8.44239 -11.42085  -7.53021     (-6.546,-14.989) (-29.917,-29.890) (-4.875,-0.984) 15.9118  29.0097  25.0361  31.9871  
300      6.53235 -36.41220 -36.39515  -8.47802 -11.44823  -7.52697     (-6.532,-15.010) (-29.880,-29.863) (-4.916,-0.995) 15.937  29.0857  25.0768  31.9417  
301      6.51838 -36.36157 -36.35380  -8.51366 -11.47561  -7.52373     (-6.518,-15.032) (-29.843,-29.835) (-4.957,-1.005) 15.9624  29.1618  25.1178  31.8965  
302      6.50441 -36.31094 -36.31244  -8.54930 -11.50299  -7.52050     (-6.504,-15.054) (-29.807,-29.808) (-4.999,-1.016) 15.988  29.2381  25.1592  31.8513  
